"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"1","BIC_kluster_mean",4,0.809749999997439,16,-12,2560000,100,0.1,"Ab0bfVU",100,1
"2","cal_kluster_mean",15,1.21728999999352,16,-1,2560000,100,0.1,"Ab0bfVU",100,1
"3","pam_kluster_mean",2,0.0387299999990501,16,-14,2560000,100,0.1,"Ab0bfVU",100,1
"4","ap_kluster_mean",7,0.0244900000048801,16,-9,2560000,100,0.1,"Ab0bfVU",100,1
"5","BIC_kluster_frq",3,0.809749999997439,16,-13,2560000,100,0.1,"Ab0bfVU",100,1
"6","cal_kluster_frq",15,1.21728999999352,16,-1,2560000,100,0.1,"Ab0bfVU",100,1
"7","pam_kluster_frq",2,0.0387299999990501,16,-14,2560000,100,0.1,"Ab0bfVU",100,1
"8","ap_kluster_frq",7,0.0244900000048801,16,-9,2560000,100,0.1,"Ab0bfVU",100,1
"9","BIC_kluster_mean",15,5.12520999999601,16,-1,2560000,500,0.1,"Ab0bfVU",100,1
"10","cal_kluster_mean",15,4.33864000000991,16,-1,2560000,500,0.1,"Ab0bfVU",100,1
"11","pam_kluster_mean",2,1.23349999999162,16,-14,2560000,500,0.1,"Ab0bfVU",100,1
"12","ap_kluster_mean",16,0.56195999999647,16,0,2560000,500,0.1,"Ab0bfVU",100,1
"13","BIC_kluster_frq",15,5.12520999999601,16,-1,2560000,500,0.1,"Ab0bfVU",100,1
"14","cal_kluster_frq",15,4.33864000000991,16,-1,2560000,500,0.1,"Ab0bfVU",100,1
"15","pam_kluster_frq",2,1.23349999999162,16,-14,2560000,500,0.1,"Ab0bfVU",100,1
"16","ap_kluster_frq",16,0.56195999999647,16,0,2560000,500,0.1,"Ab0bfVU",100,1
"17","BIC_kluster_mean",15,11.8556100000022,16,-1,2560000,1000,0.1,"Ab0bfVU",100,1
"18","cal_kluster_mean",15,9.06012999999453,16,-1,2560000,1000,0.1,"Ab0bfVU",100,1
"19","pam_kluster_mean",2,5.66301000000327,16,-14,2560000,1000,0.1,"Ab0bfVU",100,1
"20","ap_kluster_mean",16,2.84129999999888,16,0,2560000,1000,0.1,"Ab0bfVU",100,1
"21","BIC_kluster_frq",15,11.8556100000022,16,-1,2560000,1000,0.1,"Ab0bfVU",100,1
"22","cal_kluster_frq",15,9.06012999999453,16,-1,2560000,1000,0.1,"Ab0bfVU",100,1
"23","pam_kluster_frq",2,5.66301000000327,16,-14,2560000,1000,0.1,"Ab0bfVU",100,1
"24","ap_kluster_frq",16,2.84129999999888,16,0,2560000,1000,0.1,"Ab0bfVU",100,1
"25","BIC_kluster_mean",4,0.722460000001593,16,-12,2560000,100,0.2,"8B6262F",100,1
"26","cal_kluster_mean",15,1.18696000000695,16,-1,2560000,100,0.2,"8B6262F",100,1
"27","pam_kluster_mean",2,0.0376299999945331,16,-14,2560000,100,0.2,"8B6262F",100,1
"28","ap_kluster_mean",7,0.0268799999996554,16,-9,2560000,100,0.2,"8B6262F",100,1
"29","BIC_kluster_frq",3,0.722460000001593,16,-13,2560000,100,0.2,"8B6262F",100,1
"30","cal_kluster_frq",15,1.18696000000695,16,-1,2560000,100,0.2,"8B6262F",100,1
"31","pam_kluster_frq",2,0.0376299999945331,16,-14,2560000,100,0.2,"8B6262F",100,1
"32","ap_kluster_frq",7,0.0268799999996554,16,-9,2560000,100,0.2,"8B6262F",100,1
"33","BIC_kluster_mean",15,4.08421000000439,16,-1,2560000,500,0.2,"8B6262F",100,1
"34","cal_kluster_mean",15,4.04655999999843,16,-1,2560000,500,0.2,"8B6262F",100,1
"35","pam_kluster_mean",2,1.08110999999917,16,-14,2560000,500,0.2,"8B6262F",100,1
"36","ap_kluster_mean",16,0.585310000004247,16,0,2560000,500,0.2,"8B6262F",100,1
"37","BIC_kluster_frq",15,4.08421000000439,16,-1,2560000,500,0.2,"8B6262F",100,1
"38","cal_kluster_frq",15,4.04655999999843,16,-1,2560000,500,0.2,"8B6262F",100,1
"39","pam_kluster_frq",2,1.08110999999917,16,-14,2560000,500,0.2,"8B6262F",100,1
"40","ap_kluster_frq",16,0.585310000004247,16,0,2560000,500,0.2,"8B6262F",100,1
"41","BIC_kluster_mean",15,10.4468799999985,16,-1,2560000,1000,0.2,"8B6262F",100,1
"42","cal_kluster_mean",15,8.10926000001025,16,-1,2560000,1000,0.2,"8B6262F",100,1
"43","pam_kluster_mean",2,4.81523999999743,16,-14,2560000,1000,0.2,"8B6262F",100,1
"44","ap_kluster_mean",16,2.83910999999847,16,0,2560000,1000,0.2,"8B6262F",100,1
"45","BIC_kluster_frq",15,10.4468799999985,16,-1,2560000,1000,0.2,"8B6262F",100,1
"46","cal_kluster_frq",15,8.10926000001025,16,-1,2560000,1000,0.2,"8B6262F",100,1
"47","pam_kluster_frq",2,4.81523999999743,16,-14,2560000,1000,0.2,"8B6262F",100,1
"48","ap_kluster_frq",16,2.83910999999847,16,0,2560000,1000,0.2,"8B6262F",100,1
"49","BIC_kluster_mean",6,0.601919999999227,16,-10,2560000,100,0.3,"CWw48sw",100,1
"50","cal_kluster_mean",15,1.3242800000147,16,-1,2560000,100,0.3,"CWw48sw",100,1
"51","pam_kluster_mean",3,0.0385799999977462,16,-13,2560000,100,0.3,"CWw48sw",100,1
"52","ap_kluster_mean",7,0.0259499999973923,16,-9,2560000,100,0.3,"CWw48sw",100,1
"53","BIC_kluster_frq",3,0.601919999999227,16,-13,2560000,100,0.3,"CWw48sw",100,1
"54","cal_kluster_frq",15,1.3242800000147,16,-1,2560000,100,0.3,"CWw48sw",100,1
"55","pam_kluster_frq",2,0.0385799999977462,16,-14,2560000,100,0.3,"CWw48sw",100,1
"56","ap_kluster_frq",7,0.0259499999973923,16,-9,2560000,100,0.3,"CWw48sw",100,1
"57","BIC_kluster_mean",15,2.90849999999627,16,-1,2560000,500,0.3,"CWw48sw",100,1
"58","cal_kluster_mean",15,4.22295000000391,16,-1,2560000,500,0.3,"CWw48sw",100,1
"59","pam_kluster_mean",2,1.04876999999629,16,-14,2560000,500,0.3,"CWw48sw",100,1
"60","ap_kluster_mean",16,0.570699999999488,16,0,2560000,500,0.3,"CWw48sw",100,1
"61","BIC_kluster_frq",15,2.90849999999627,16,-1,2560000,500,0.3,"CWw48sw",100,1
"62","cal_kluster_frq",15,4.22295000000391,16,-1,2560000,500,0.3,"CWw48sw",100,1
"63","pam_kluster_frq",2,1.04876999999629,16,-14,2560000,500,0.3,"CWw48sw",100,1
"64","ap_kluster_frq",16,0.570699999999488,16,0,2560000,500,0.3,"CWw48sw",100,1
"65","BIC_kluster_mean",15,8.80864000000409,16,-1,2560000,1000,0.3,"CWw48sw",100,1
"66","cal_kluster_mean",15,8.35514000000665,16,-1,2560000,1000,0.3,"CWw48sw",100,1
"67","pam_kluster_mean",2,4.51427999999491,16,-14,2560000,1000,0.3,"CWw48sw",100,1
"68","ap_kluster_mean",16,2.9723099999933,16,0,2560000,1000,0.3,"CWw48sw",100,1
"69","BIC_kluster_frq",15,8.80864000000409,16,-1,2560000,1000,0.3,"CWw48sw",100,1
"70","cal_kluster_frq",15,8.35514000000665,16,-1,2560000,1000,0.3,"CWw48sw",100,1
"71","pam_kluster_frq",2,4.51427999999491,16,-14,2560000,1000,0.3,"CWw48sw",100,1
"72","ap_kluster_frq",16,2.9723099999933,16,0,2560000,1000,0.3,"CWw48sw",100,1
"73","BIC_kluster_mean",8,0.522959999998566,16,-8,2560000,100,0.4,"hrvkHjA",100,1
"74","cal_kluster_mean",15,1.2231399999978,16,-1,2560000,100,0.4,"hrvkHjA",100,1
"75","pam_kluster_mean",4,0.0383500000066124,16,-12,2560000,100,0.4,"hrvkHjA",100,1
"76","ap_kluster_mean",7,0.0273800000036135,16,-9,2560000,100,0.4,"hrvkHjA",100,1
"77","BIC_kluster_frq",3,0.522959999998566,16,-13,2560000,100,0.4,"hrvkHjA",100,1
"78","cal_kluster_frq",15,1.2231399999978,16,-1,2560000,100,0.4,"hrvkHjA",100,1
"79","pam_kluster_frq",2,0.0383500000066124,16,-14,2560000,100,0.4,"hrvkHjA",100,1
"80","ap_kluster_frq",7,0.0273800000036135,16,-9,2560000,100,0.4,"hrvkHjA",100,1
"81","BIC_kluster_mean",15,2.84088999999338,16,-1,2560000,500,0.4,"hrvkHjA",100,1
"82","cal_kluster_mean",15,3.42310000000522,16,-1,2560000,500,0.4,"hrvkHjA",100,1
"83","pam_kluster_mean",2,1.05929000000469,16,-14,2560000,500,0.4,"hrvkHjA",100,1
"84","ap_kluster_mean",16,0.582239999987651,16,0,2560000,500,0.4,"hrvkHjA",100,1
"85","BIC_kluster_frq",15,2.84088999999338,16,-1,2560000,500,0.4,"hrvkHjA",100,1
"86","cal_kluster_frq",15,3.42310000000522,16,-1,2560000,500,0.4,"hrvkHjA",100,1
"87","pam_kluster_frq",2,1.05929000000469,16,-14,2560000,500,0.4,"hrvkHjA",100,1
"88","ap_kluster_frq",16,0.582239999987651,16,0,2560000,500,0.4,"hrvkHjA",100,1
"89","BIC_kluster_mean",15,7.66292999998899,16,-1,2560000,1000,0.4,"hrvkHjA",100,1
"90","cal_kluster_mean",15,6.36861999999848,16,-1,2560000,1000,0.4,"hrvkHjA",100,1
"91","pam_kluster_mean",2,4.53176000000793,16,-14,2560000,1000,0.4,"hrvkHjA",100,1
"92","ap_kluster_mean",16,2.79088999999338,16,0,2560000,1000,0.4,"hrvkHjA",100,1
"93","BIC_kluster_frq",15,7.66292999998899,16,-1,2560000,1000,0.4,"hrvkHjA",100,1
"94","cal_kluster_frq",15,6.36861999999848,16,-1,2560000,1000,0.4,"hrvkHjA",100,1
"95","pam_kluster_frq",2,4.53176000000793,16,-14,2560000,1000,0.4,"hrvkHjA",100,1
"96","ap_kluster_frq",16,2.79088999999338,16,0,2560000,1000,0.4,"hrvkHjA",100,1
"97","BIC_kluster_mean",14,0.479880000002449,16,-2,2560000,100,0.5,"wb0KaTL",100,1
