"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"92","ap_kluster_mean",15,2.82043999998714,15,0,2250000,1000,0.4,"6JFFR6S",100,1
"93","BIC_kluster_frq",15,6.01849999999977,15,0,2250000,1000,0.4,"6JFFR6S",100,1
"94","cal_kluster_frq",15,7.22800000000629,15,0,2250000,1000,0.4,"6JFFR6S",100,1
"95","pam_kluster_frq",2,4.75183999999892,15,-13,2250000,1000,0.4,"6JFFR6S",100,1
"96","ap_kluster_frq",15,2.82043999998714,15,0,2250000,1000,0.4,"6JFFR6S",100,1
"97","BIC_kluster_mean",15,0.434419999992242,15,0,2250000,100,0.5,"anjpUvK",100,1
"98","cal_kluster_mean",15,1.11024000000209,15,0,2250000,100,0.5,"anjpUvK",100,1
"99","pam_kluster_mean",7,0.0380900000047404,15,-8,2250000,100,0.5,"anjpUvK",100,1
"100","ap_kluster_mean",9,0.0255900000000838,15,-6,2250000,100,0.5,"anjpUvK",100,1
"101","BIC_kluster_frq",15,0.434419999992242,15,0,2250000,100,0.5,"anjpUvK",100,1
"102","cal_kluster_frq",15,1.11024000000209,15,0,2250000,100,0.5,"anjpUvK",100,1
"103","pam_kluster_frq",10,0.0380900000047404,15,-5,2250000,100,0.5,"anjpUvK",100,1
"104","ap_kluster_frq",9,0.0255900000000838,15,-6,2250000,100,0.5,"anjpUvK",100,1
"105","BIC_kluster_mean",15,2.27399000000209,15,0,2250000,500,0.5,"anjpUvK",100,1
"106","cal_kluster_mean",15,3.25777000000584,15,0,2250000,500,0.5,"anjpUvK",100,1
"107","pam_kluster_mean",3,1.09524999998976,15,-12,2250000,500,0.5,"anjpUvK",100,1
"108","ap_kluster_mean",15,0.576379999994533,15,0,2250000,500,0.5,"anjpUvK",100,1
"109","BIC_kluster_frq",15,2.27399000000209,15,0,2250000,500,0.5,"anjpUvK",100,1
"110","cal_kluster_frq",15,3.25777000000584,15,0,2250000,500,0.5,"anjpUvK",100,1
"111","pam_kluster_frq",2,1.09524999998976,15,-13,2250000,500,0.5,"anjpUvK",100,1
"112","ap_kluster_frq",15,0.576379999994533,15,0,2250000,500,0.5,"anjpUvK",100,1
"113","BIC_kluster_mean",15,5.11379000000074,15,0,2250000,1000,0.5,"anjpUvK",100,1
"114","cal_kluster_mean",15,6.02900999999605,15,0,2250000,1000,0.5,"anjpUvK",100,1
"115","pam_kluster_mean",2,4.73437000000151,15,-13,2250000,1000,0.5,"anjpUvK",100,1
"116","ap_kluster_mean",15,2.86465000000433,15,0,2250000,1000,0.5,"anjpUvK",100,1
"117","BIC_kluster_frq",15,5.11379000000074,15,0,2250000,1000,0.5,"anjpUvK",100,1
"118","cal_kluster_frq",15,6.02900999999605,15,0,2250000,1000,0.5,"anjpUvK",100,1
"119","pam_kluster_frq",2,4.73437000000151,15,-13,2250000,1000,0.5,"anjpUvK",100,1
"120","ap_kluster_frq",15,2.86465000000433,15,0,2250000,1000,0.5,"anjpUvK",100,1
"121","BIC_kluster_mean",15,0.403129999996163,15,0,2250000,100,0.6,"qtYm9KW",100,1
"122","cal_kluster_mean",15,1.20763000000035,15,0,2250000,100,0.6,"qtYm9KW",100,1
"123","pam_kluster_mean",9,0.0399400000006426,15,-6,2250000,100,0.6,"qtYm9KW",100,1
"124","ap_kluster_mean",9,0.0280499999958556,15,-6,2250000,100,0.6,"qtYm9KW",100,1
"125","BIC_kluster_frq",15,0.403129999996163,15,0,2250000,100,0.6,"qtYm9KW",100,1
"126","cal_kluster_frq",15,1.20763000000035,15,0,2250000,100,0.6,"qtYm9KW",100,1
"127","pam_kluster_frq",10,0.0399400000006426,15,-5,2250000,100,0.6,"qtYm9KW",100,1
"128","ap_kluster_frq",11,0.0280499999958556,15,-4,2250000,100,0.6,"qtYm9KW",100,1
"129","BIC_kluster_mean",15,1.88893000000506,15,0,2250000,500,0.6,"qtYm9KW",100,1
"130","cal_kluster_mean",15,3.36494000000763,15,0,2250000,500,0.6,"qtYm9KW",100,1
"131","pam_kluster_mean",4,1.08602000000188,15,-11,2250000,500,0.6,"qtYm9KW",100,1
"132","ap_kluster_mean",15,0.606879999994999,15,0,2250000,500,0.6,"qtYm9KW",100,1
"133","BIC_kluster_frq",15,1.88893000000506,15,0,2250000,500,0.6,"qtYm9KW",100,1
"134","cal_kluster_frq",15,3.36494000000763,15,0,2250000,500,0.6,"qtYm9KW",100,1
"135","pam_kluster_frq",2,1.08602000000188,15,-13,2250000,500,0.6,"qtYm9KW",100,1
"136","ap_kluster_frq",15,0.606879999994999,15,0,2250000,500,0.6,"qtYm9KW",100,1
"137","BIC_kluster_mean",15,3.96230000000913,15,0,2250000,1000,0.6,"qtYm9KW",100,1
"138","cal_kluster_mean",15,6.10327999999863,15,0,2250000,1000,0.6,"qtYm9KW",100,1
"139","pam_kluster_mean",4,4.59829999999609,15,-11,2250000,1000,0.6,"qtYm9KW",100,1
"140","ap_kluster_mean",15,2.88806000000564,15,0,2250000,1000,0.6,"qtYm9KW",100,1
"141","BIC_kluster_frq",15,3.96230000000913,15,0,2250000,1000,0.6,"qtYm9KW",100,1
"142","cal_kluster_frq",15,6.10327999999863,15,0,2250000,1000,0.6,"qtYm9KW",100,1
"143","pam_kluster_frq",2,4.59829999999609,15,-13,2250000,1000,0.6,"qtYm9KW",100,1
"144","ap_kluster_frq",15,2.88806000000564,15,0,2250000,1000,0.6,"qtYm9KW",100,1
"145","BIC_kluster_mean",15,0.389079999992391,15,0,2250000,100,0.7,"tKegdDb",100,1
"146","cal_kluster_mean",15,1.08410999999032,15,0,2250000,100,0.7,"tKegdDb",100,1
"147","pam_kluster_mean",10,0.0405300000077113,15,-5,2250000,100,0.7,"tKegdDb",100,1
"148","ap_kluster_mean",10,0.0279699999978766,15,-5,2250000,100,0.7,"tKegdDb",100,1
"149","BIC_kluster_frq",15,0.389079999992391,15,0,2250000,100,0.7,"tKegdDb",100,1
"150","cal_kluster_frq",15,1.08410999999032,15,0,2250000,100,0.7,"tKegdDb",100,1
"151","pam_kluster_frq",10,0.0405300000077113,15,-5,2250000,100,0.7,"tKegdDb",100,1
"152","ap_kluster_frq",11,0.0279699999978766,15,-4,2250000,100,0.7,"tKegdDb",100,1
"153","BIC_kluster_mean",15,1.76844000000507,15,0,2250000,500,0.7,"tKegdDb",100,1
"154","cal_kluster_mean",15,2.85877999999677,15,0,2250000,500,0.7,"tKegdDb",100,1
"155","pam_kluster_mean",6,1.12690000000177,15,-9,2250000,500,0.7,"tKegdDb",100,1
"156","ap_kluster_mean",15,0.570510000006761,15,0,2250000,500,0.7,"tKegdDb",100,1
"157","BIC_kluster_frq",15,1.76844000000507,15,0,2250000,500,0.7,"tKegdDb",100,1
"158","cal_kluster_frq",15,2.85877999999677,15,0,2250000,500,0.7,"tKegdDb",100,1
"159","pam_kluster_frq",2,1.12690000000177,15,-13,2250000,500,0.7,"tKegdDb",100,1
"160","ap_kluster_frq",15,0.570510000006761,15,0,2250000,500,0.7,"tKegdDb",100,1
"161","BIC_kluster_mean",15,3.79835000000312,15,0,2250000,1000,0.7,"tKegdDb",100,1
"162","cal_kluster_mean",15,5.23096999998786,15,0,2250000,1000,0.7,"tKegdDb",100,1
"163","pam_kluster_mean",5,4.73258000000031,15,-10,2250000,1000,0.7,"tKegdDb",100,1
"164","ap_kluster_mean",15,2.80738000000245,15,0,2250000,1000,0.7,"tKegdDb",100,1
"165","BIC_kluster_frq",15,3.79835000000312,15,0,2250000,1000,0.7,"tKegdDb",100,1
"166","cal_kluster_frq",15,5.23096999998786,15,0,2250000,1000,0.7,"tKegdDb",100,1
"167","pam_kluster_frq",2,4.73258000000031,15,-13,2250000,1000,0.7,"tKegdDb",100,1
"168","ap_kluster_frq",15,2.80738000000245,15,0,2250000,1000,0.7,"tKegdDb",100,1
