"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"123","pam_kluster_mean",9,0.0365599999972619,9,0,810000,100,0.6,"R5HlbUe",100,1
"124","ap_kluster_mean",9,0.025239999985788,9,0,810000,100,0.6,"R5HlbUe",100,1
"125","BIC_kluster_frq",9,0.222349999996368,9,0,810000,100,0.6,"R5HlbUe",100,1
"126","cal_kluster_frq",9,1.11655000001192,9,0,810000,100,0.6,"R5HlbUe",100,1
"127","pam_kluster_frq",9,0.0365599999972619,9,0,810000,100,0.6,"R5HlbUe",100,1
"128","ap_kluster_frq",9,0.025239999985788,9,0,810000,100,0.6,"R5HlbUe",100,1
"129","BIC_kluster_mean",9,1.47381000000634,9,0,810000,500,0.6,"R5HlbUe",100,1
"130","cal_kluster_mean",9,3.40384000000078,9,0,810000,500,0.6,"R5HlbUe",100,1
"131","pam_kluster_mean",9,0.918040000000037,9,0,810000,500,0.6,"R5HlbUe",100,1
"132","ap_kluster_mean",9,0.576550000001444,9,0,810000,500,0.6,"R5HlbUe",100,1
"133","BIC_kluster_frq",9,1.47381000000634,9,0,810000,500,0.6,"R5HlbUe",100,1
"134","cal_kluster_frq",9,3.40384000000078,9,0,810000,500,0.6,"R5HlbUe",100,1
"135","pam_kluster_frq",9,0.918040000000037,9,0,810000,500,0.6,"R5HlbUe",100,1
"136","ap_kluster_frq",9,0.576550000001444,9,0,810000,500,0.6,"R5HlbUe",100,1
"137","BIC_kluster_mean",10,5.84833000000217,9,1,810000,1000,0.6,"R5HlbUe",100,1
"138","cal_kluster_mean",9,6.50508999999962,9,0,810000,1000,0.6,"R5HlbUe",100,1
"139","pam_kluster_mean",9,3.96892999999225,9,0,810000,1000,0.6,"R5HlbUe",100,1
"140","ap_kluster_mean",9,2.88296000000555,9,0,810000,1000,0.6,"R5HlbUe",100,1
"141","BIC_kluster_frq",9,5.84833000000217,9,0,810000,1000,0.6,"R5HlbUe",100,1
"142","cal_kluster_frq",9,6.50508999999962,9,0,810000,1000,0.6,"R5HlbUe",100,1
"143","pam_kluster_frq",9,3.96892999999225,9,0,810000,1000,0.6,"R5HlbUe",100,1
"144","ap_kluster_frq",9,2.88296000000555,9,0,810000,1000,0.6,"R5HlbUe",100,1
"145","BIC_kluster_mean",9,0.195130000002682,9,0,810000,100,0.7,"HOzMU7h",100,1
"146","cal_kluster_mean",11,1.11301999999676,9,2,810000,100,0.7,"HOzMU7h",100,1
"147","pam_kluster_mean",9,0.0366300000064075,9,0,810000,100,0.7,"HOzMU7h",100,1
"148","ap_kluster_mean",9,0.0252800000004936,9,0,810000,100,0.7,"HOzMU7h",100,1
"149","BIC_kluster_frq",9,0.195130000002682,9,0,810000,100,0.7,"HOzMU7h",100,1
"150","cal_kluster_frq",9,1.11301999999676,9,0,810000,100,0.7,"HOzMU7h",100,1
"151","pam_kluster_frq",9,0.0366300000064075,9,0,810000,100,0.7,"HOzMU7h",100,1
"152","ap_kluster_frq",9,0.0252800000004936,9,0,810000,100,0.7,"HOzMU7h",100,1
"153","BIC_kluster_mean",9,1.24718999999575,9,0,810000,500,0.7,"HOzMU7h",100,1
"154","cal_kluster_mean",9,3.40162000000128,9,0,810000,500,0.7,"HOzMU7h",100,1
"155","pam_kluster_mean",9,0.932719999997644,9,0,810000,500,0.7,"HOzMU7h",100,1
"156","ap_kluster_mean",9,0.562749999995576,9,0,810000,500,0.7,"HOzMU7h",100,1
"157","BIC_kluster_frq",9,1.24718999999575,9,0,810000,500,0.7,"HOzMU7h",100,1
"158","cal_kluster_frq",9,3.40162000000128,9,0,810000,500,0.7,"HOzMU7h",100,1
"159","pam_kluster_frq",9,0.932719999997644,9,0,810000,500,0.7,"HOzMU7h",100,1
"160","ap_kluster_frq",9,0.562749999995576,9,0,810000,500,0.7,"HOzMU7h",100,1
"161","BIC_kluster_mean",9,3.06892000000342,9,0,810000,1000,0.7,"HOzMU7h",100,1
"162","cal_kluster_mean",9,6.5095299999963,9,0,810000,1000,0.7,"HOzMU7h",100,1
"163","pam_kluster_mean",9,4.1775999999966,9,0,810000,1000,0.7,"HOzMU7h",100,1
"164","ap_kluster_mean",9,2.85228000000003,9,0,810000,1000,0.7,"HOzMU7h",100,1
"165","BIC_kluster_frq",9,3.06892000000342,9,0,810000,1000,0.7,"HOzMU7h",100,1
"166","cal_kluster_frq",9,6.5095299999963,9,0,810000,1000,0.7,"HOzMU7h",100,1
"167","pam_kluster_frq",9,4.1775999999966,9,0,810000,1000,0.7,"HOzMU7h",100,1
"168","ap_kluster_frq",9,2.85228000000003,9,0,810000,1000,0.7,"HOzMU7h",100,1
