"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"108","ap_kluster_mean",6,0.677819999988424,4,2,160000,500,0.5,"21Vufkn",100,1
"109","BIC_kluster_frq",4,6.41563999999431,4,0,160000,500,0.5,"21Vufkn",100,1
"110","cal_kluster_frq",4,3.93050000000163,4,0,160000,500,0.5,"21Vufkn",100,1
"111","pam_kluster_frq",4,1.36577000000281,4,0,160000,500,0.5,"21Vufkn",100,1
"112","ap_kluster_frq",6,0.677819999988424,4,2,160000,500,0.5,"21Vufkn",100,1
"113","BIC_kluster_mean",4,13.348810000004,4,0,160000,1000,0.5,"21Vufkn",100,1
"114","cal_kluster_mean",4,8.01027999999933,4,0,160000,1000,0.5,"21Vufkn",100,1
"115","pam_kluster_mean",4,6.70504000000074,4,0,160000,1000,0.5,"21Vufkn",100,1
"116","ap_kluster_mean",8,3.22955000000424,4,4,160000,1000,0.5,"21Vufkn",100,1
"117","BIC_kluster_frq",4,13.348810000004,4,0,160000,1000,0.5,"21Vufkn",100,1
"118","cal_kluster_frq",4,8.01027999999933,4,0,160000,1000,0.5,"21Vufkn",100,1
"119","pam_kluster_frq",4,6.70504000000074,4,0,160000,1000,0.5,"21Vufkn",100,1
"120","ap_kluster_frq",8,3.22955000000424,4,4,160000,1000,0.5,"21Vufkn",100,1
"121","BIC_kluster_mean",4,0.407099999999627,4,0,160000,100,0.6,"vWivJ0T",100,1
"122","cal_kluster_mean",4,1.22228000000003,4,0,160000,100,0.6,"vWivJ0T",100,1
"123","pam_kluster_mean",4,0.0365400000056252,4,0,160000,100,0.6,"vWivJ0T",100,1
"124","ap_kluster_mean",4,0.0254399999941234,4,0,160000,100,0.6,"vWivJ0T",100,1
"125","BIC_kluster_frq",4,0.407099999999627,4,0,160000,100,0.6,"vWivJ0T",100,1
"126","cal_kluster_frq",4,1.22228000000003,4,0,160000,100,0.6,"vWivJ0T",100,1
"127","pam_kluster_frq",4,0.0365400000056252,4,0,160000,100,0.6,"vWivJ0T",100,1
"128","ap_kluster_frq",4,0.0254399999941234,4,0,160000,100,0.6,"vWivJ0T",100,1
"129","BIC_kluster_mean",4,4.6136400000006,4,0,160000,500,0.6,"vWivJ0T",100,1
"130","cal_kluster_mean",4,3.93217999999761,4,0,160000,500,0.6,"vWivJ0T",100,1
"131","pam_kluster_mean",4,1.19050999999861,4,0,160000,500,0.6,"vWivJ0T",100,1
"132","ap_kluster_mean",4,0.602519999996293,4,0,160000,500,0.6,"vWivJ0T",100,1
"133","BIC_kluster_frq",4,4.6136400000006,4,0,160000,500,0.6,"vWivJ0T",100,1
"134","cal_kluster_frq",4,3.93217999999761,4,0,160000,500,0.6,"vWivJ0T",100,1
"135","pam_kluster_frq",4,1.19050999999861,4,0,160000,500,0.6,"vWivJ0T",100,1
"136","ap_kluster_frq",4,0.602519999996293,4,0,160000,500,0.6,"vWivJ0T",100,1
"137","BIC_kluster_mean",4,10.9339600000053,4,0,160000,1000,0.6,"vWivJ0T",100,1
"138","cal_kluster_mean",4,7.89000000000349,4,0,160000,1000,0.6,"vWivJ0T",100,1
"139","pam_kluster_mean",4,5.61857999999891,4,0,160000,1000,0.6,"vWivJ0T",100,1
"140","ap_kluster_mean",5,3.06124000000302,4,1,160000,1000,0.6,"vWivJ0T",100,1
"141","BIC_kluster_frq",4,10.9339600000053,4,0,160000,1000,0.6,"vWivJ0T",100,1
"142","cal_kluster_frq",4,7.89000000000349,4,0,160000,1000,0.6,"vWivJ0T",100,1
"143","pam_kluster_frq",4,5.61857999999891,4,0,160000,1000,0.6,"vWivJ0T",100,1
"144","ap_kluster_frq",5,3.06124000000302,4,1,160000,1000,0.6,"vWivJ0T",100,1
"145","BIC_kluster_mean",4,0.32936000000569,4,0,160000,100,0.7,"8RbE3dD",100,1
"146","cal_kluster_mean",4,1.22680000000051,4,0,160000,100,0.7,"8RbE3dD",100,1
"147","pam_kluster_mean",4,0.0372299999953248,4,0,160000,100,0.7,"8RbE3dD",100,1
"148","ap_kluster_mean",4,0.0250800000014715,4,0,160000,100,0.7,"8RbE3dD",100,1
"149","BIC_kluster_frq",4,0.32936000000569,4,0,160000,100,0.7,"8RbE3dD",100,1
"150","cal_kluster_frq",4,1.22680000000051,4,0,160000,100,0.7,"8RbE3dD",100,1
"151","pam_kluster_frq",4,0.0372299999953248,4,0,160000,100,0.7,"8RbE3dD",100,1
"152","ap_kluster_frq",4,0.0250800000014715,4,0,160000,100,0.7,"8RbE3dD",100,1
"153","BIC_kluster_mean",4,3.52548999999301,4,0,160000,500,0.7,"8RbE3dD",100,1
"154","cal_kluster_mean",4,4.0083899999992,4,0,160000,500,0.7,"8RbE3dD",100,1
"155","pam_kluster_mean",4,1.15457000000169,4,0,160000,500,0.7,"8RbE3dD",100,1
"156","ap_kluster_mean",4,0.597929999997141,4,0,160000,500,0.7,"8RbE3dD",100,1
"157","BIC_kluster_frq",4,3.52548999999301,4,0,160000,500,0.7,"8RbE3dD",100,1
"158","cal_kluster_frq",4,4.0083899999992,4,0,160000,500,0.7,"8RbE3dD",100,1
"159","pam_kluster_frq",4,1.15457000000169,4,0,160000,500,0.7,"8RbE3dD",100,1
"160","ap_kluster_frq",4,0.597929999997141,4,0,160000,500,0.7,"8RbE3dD",100,1
"161","BIC_kluster_mean",4,8.96191999999457,4,0,160000,1000,0.7,"8RbE3dD",100,1
"162","cal_kluster_mean",4,8.20725000000559,4,0,160000,1000,0.7,"8RbE3dD",100,1
"163","pam_kluster_mean",4,5.51598999998998,4,0,160000,1000,0.7,"8RbE3dD",100,1
"164","ap_kluster_mean",4,2.98389999999083,4,0,160000,1000,0.7,"8RbE3dD",100,1
"165","BIC_kluster_frq",4,8.96191999999457,4,0,160000,1000,0.7,"8RbE3dD",100,1
"166","cal_kluster_frq",4,8.20725000000559,4,0,160000,1000,0.7,"8RbE3dD",100,1
"167","pam_kluster_frq",4,5.51598999998998,4,0,160000,1000,0.7,"8RbE3dD",100,1
"168","ap_kluster_frq",4,2.98389999999083,4,0,160000,1000,0.7,"8RbE3dD",100,1
