"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"1","BIC_kluster_mean",5,0.647349999989383,11,-6,1210000,100,0.1,"Uw2vLxy",100,1
"2","cal_kluster_mean",14,1.24002999999793,11,3,1210000,100,0.1,"Uw2vLxy",100,1
"3","pam_kluster_mean",6,0.0391200000012759,11,-5,1210000,100,0.1,"Uw2vLxy",100,1
"4","ap_kluster_mean",9,0.0267100000020582,11,-2,1210000,100,0.1,"Uw2vLxy",100,1
"5","BIC_kluster_frq",3,0.647349999989383,11,-8,1210000,100,0.1,"Uw2vLxy",100,1
"6","cal_kluster_frq",15,1.24002999999793,11,4,1210000,100,0.1,"Uw2vLxy",100,1
"7","pam_kluster_frq",10,0.0391200000012759,11,-1,1210000,100,0.1,"Uw2vLxy",100,1
"8","ap_kluster_frq",9,0.0267100000020582,11,-2,1210000,100,0.1,"Uw2vLxy",100,1
"9","BIC_kluster_mean",12,4.48402999999933,11,1,1210000,500,0.1,"Uw2vLxy",100,1
"10","cal_kluster_mean",11,4.45060000000056,11,0,1210000,500,0.1,"Uw2vLxy",100,1
"11","pam_kluster_mean",5,1.25692999999737,11,-6,1210000,500,0.1,"Uw2vLxy",100,1
"12","ap_kluster_mean",11,0.58416999999783,11,0,1210000,500,0.1,"Uw2vLxy",100,1
"13","BIC_kluster_frq",11,4.48402999999933,11,0,1210000,500,0.1,"Uw2vLxy",100,1
"14","cal_kluster_frq",11,4.45060000000056,11,0,1210000,500,0.1,"Uw2vLxy",100,1
"15","pam_kluster_frq",2,1.25692999999737,11,-9,1210000,500,0.1,"Uw2vLxy",100,1
"16","ap_kluster_frq",11,0.58416999999783,11,0,1210000,500,0.1,"Uw2vLxy",100,1
"17","BIC_kluster_mean",12,10.157579999998,11,1,1210000,1000,0.1,"Uw2vLxy",100,1
"18","cal_kluster_mean",11,9.29975999999791,11,0,1210000,1000,0.1,"Uw2vLxy",100,1
"19","pam_kluster_mean",3,6.06063000001246,11,-8,1210000,1000,0.1,"Uw2vLxy",100,1
"20","ap_kluster_mean",15,3.57556999999797,11,4,1210000,1000,0.1,"Uw2vLxy",100,1
"21","BIC_kluster_frq",11,10.157579999998,11,0,1210000,1000,0.1,"Uw2vLxy",100,1
"22","cal_kluster_frq",11,9.29975999999791,11,0,1210000,1000,0.1,"Uw2vLxy",100,1
"23","pam_kluster_frq",2,6.06063000001246,11,-9,1210000,1000,0.1,"Uw2vLxy",100,1
"24","ap_kluster_frq",15,3.57556999999797,11,4,1210000,1000,0.1,"Uw2vLxy",100,1
"25","BIC_kluster_mean",11,0.450169999997597,11,0,1210000,100,0.2,"VCzSZ29",100,1
"26","cal_kluster_mean",13,1.32601999999839,11,2,1210000,100,0.2,"VCzSZ29",100,1
"27","pam_kluster_mean",10,0.038910000002943,11,-1,1210000,100,0.2,"VCzSZ29",100,1
"28","ap_kluster_mean",10,0.0261799999966752,11,-1,1210000,100,0.2,"VCzSZ29",100,1
"29","BIC_kluster_frq",11,0.450169999997597,11,0,1210000,100,0.2,"VCzSZ29",100,1
"30","cal_kluster_frq",15,1.32601999999839,11,4,1210000,100,0.2,"VCzSZ29",100,1
"31","pam_kluster_frq",10,0.038910000002943,11,-1,1210000,100,0.2,"VCzSZ29",100,1
"32","ap_kluster_frq",10,0.0261799999966752,11,-1,1210000,100,0.2,"VCzSZ29",100,1
"33","BIC_kluster_mean",12,3.48878000000142,11,1,1210000,500,0.2,"VCzSZ29",100,1
"34","cal_kluster_mean",11,4.51265999999596,11,0,1210000,500,0.2,"VCzSZ29",100,1
"35","pam_kluster_mean",10,1.13917000000249,11,-1,1210000,500,0.2,"VCzSZ29",100,1
"36","ap_kluster_mean",11,0.568870000018505,11,0,1210000,500,0.2,"VCzSZ29",100,1
"37","BIC_kluster_frq",11,3.48878000000142,11,0,1210000,500,0.2,"VCzSZ29",100,1
