"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"40","ap_kluster_frq",17,0.654340000003576,22,-5,4840000,500,0.2,"u68jijv",100,1
"41","BIC_kluster_mean",14,13.8375700000033,22,-8,4840000,1000,0.2,"u68jijv",100,1
"42","cal_kluster_mean",10,8.81256000000401,22,-12,4840000,1000,0.2,"u68jijv",100,1
"43","pam_kluster_mean",2,5.0404999999993,22,-20,4840000,1000,0.2,"u68jijv",100,1
"44","ap_kluster_mean",22,2.8286399999971,22,0,4840000,1000,0.2,"u68jijv",100,1
"45","BIC_kluster_frq",15,13.8375700000033,22,-7,4840000,1000,0.2,"u68jijv",100,1
"46","cal_kluster_frq",8,8.81256000000401,22,-14,4840000,1000,0.2,"u68jijv",100,1
"47","pam_kluster_frq",2,5.0404999999993,22,-20,4840000,1000,0.2,"u68jijv",100,1
"48","ap_kluster_frq",22,2.8286399999971,22,0,4840000,1000,0.2,"u68jijv",100,1
"49","BIC_kluster_mean",4,0.859659999996657,22,-18,4840000,100,0.3,"XQYM5gQ",100,1
"50","cal_kluster_mean",15,1.28797999999952,22,-7,4840000,100,0.3,"XQYM5gQ",100,1
"51","pam_kluster_mean",2,0.0369700000039302,22,-20,4840000,100,0.3,"XQYM5gQ",100,1
"52","ap_kluster_mean",6,0.0259900000039488,22,-16,4840000,100,0.3,"XQYM5gQ",100,1
"53","BIC_kluster_frq",4,0.859659999996657,22,-18,4840000,100,0.3,"XQYM5gQ",100,1
"54","cal_kluster_frq",15,1.28797999999952,22,-7,4840000,100,0.3,"XQYM5gQ",100,1
"55","pam_kluster_frq",2,0.0369700000039302,22,-20,4840000,100,0.3,"XQYM5gQ",100,1
"56","ap_kluster_frq",6,0.0259900000039488,22,-16,4840000,100,0.3,"XQYM5gQ",100,1
"57","BIC_kluster_mean",14,4.61724000000046,22,-8,4840000,500,0.3,"XQYM5gQ",100,1
"58","cal_kluster_mean",15,4.39792999999947,22,-7,4840000,500,0.3,"XQYM5gQ",100,1
"59","pam_kluster_mean",2,1.02283999999869,22,-20,4840000,500,0.3,"XQYM5gQ",100,1
"60","ap_kluster_mean",18,0.648279999996303,22,-4,4840000,500,0.3,"XQYM5gQ",100,1
"61","BIC_kluster_frq",15,4.61724000000046,22,-7,4840000,500,0.3,"XQYM5gQ",100,1
"62","cal_kluster_frq",15,4.39792999999947,22,-7,4840000,500,0.3,"XQYM5gQ",100,1
"63","pam_kluster_frq",2,1.02283999999869,22,-20,4840000,500,0.3,"XQYM5gQ",100,1
"64","ap_kluster_frq",18,0.648279999996303,22,-4,4840000,500,0.3,"XQYM5gQ",100,1
"65","BIC_kluster_mean",15,8.85890000000945,22,-7,4840000,1000,0.3,"XQYM5gQ",100,1
"66","cal_kluster_mean",13,8.77515999999829,22,-9,4840000,1000,0.3,"XQYM5gQ",100,1
"67","pam_kluster_mean",2,4.75739999999409,22,-20,4840000,1000,0.3,"XQYM5gQ",100,1
"68","ap_kluster_mean",22,2.87353000000468,22,0,4840000,1000,0.3,"XQYM5gQ",100,1
"69","BIC_kluster_frq",15,8.85890000000945,22,-7,4840000,1000,0.3,"XQYM5gQ",100,1
"70","cal_kluster_frq",15,8.77515999999829,22,-7,4840000,1000,0.3,"XQYM5gQ",100,1
"71","pam_kluster_frq",2,4.75739999999409,22,-20,4840000,1000,0.3,"XQYM5gQ",100,1
"72","ap_kluster_frq",22,2.87353000000468,22,0,4840000,1000,0.3,"XQYM5gQ",100,1
"73","BIC_kluster_mean",4,0.813869999999879,22,-18,4840000,100,0.4,"e1deZSO",100,1
"74","cal_kluster_mean",15,1.11353999999934,22,-7,4840000,100,0.4,"e1deZSO",100,1
"75","pam_kluster_mean",2,0.0359000000020023,22,-20,4840000,100,0.4,"e1deZSO",100,1
"76","ap_kluster_mean",6,0.0247600000002421,22,-16,4840000,100,0.4,"e1deZSO",100,1
"77","BIC_kluster_frq",3,0.813869999999879,22,-19,4840000,100,0.4,"e1deZSO",100,1
"78","cal_kluster_frq",15,1.11353999999934,22,-7,4840000,100,0.4,"e1deZSO",100,1
"79","pam_kluster_frq",2,0.0359000000020023,22,-20,4840000,100,0.4,"e1deZSO",100,1
"80","ap_kluster_frq",6,0.0247600000002421,22,-16,4840000,100,0.4,"e1deZSO",100,1
"81","BIC_kluster_mean",15,4.6000299999991,22,-7,4840000,500,0.4,"e1deZSO",100,1
"82","cal_kluster_mean",15,3.32494000000646,22,-7,4840000,500,0.4,"e1deZSO",100,1
"83","pam_kluster_mean",2,0.993920000003418,22,-20,4840000,500,0.4,"e1deZSO",100,1
"84","ap_kluster_mean",19,0.59270000000135,22,-3,4840000,500,0.4,"e1deZSO",100,1
"85","BIC_kluster_frq",15,4.6000299999991,22,-7,4840000,500,0.4,"e1deZSO",100,1
"86","cal_kluster_frq",15,3.32494000000646,22,-7,4840000,500,0.4,"e1deZSO",100,1
"87","pam_kluster_frq",2,0.993920000003418,22,-20,4840000,500,0.4,"e1deZSO",100,1
"88","ap_kluster_frq",21,0.59270000000135,22,-1,4840000,500,0.4,"e1deZSO",100,1
"89","BIC_kluster_mean",15,9.35769999999902,22,-7,4840000,1000,0.4,"e1deZSO",100,1
"90","cal_kluster_mean",15,6.24344999999856,22,-7,4840000,1000,0.4,"e1deZSO",100,1
"91","pam_kluster_mean",2,4.43337999999989,22,-20,4840000,1000,0.4,"e1deZSO",100,1
"92","ap_kluster_mean",22,3.06846999999601,22,0,4840000,1000,0.4,"e1deZSO",100,1
"93","BIC_kluster_frq",15,9.35769999999902,22,-7,4840000,1000,0.4,"e1deZSO",100,1
"94","cal_kluster_frq",15,6.24344999999856,22,-7,4840000,1000,0.4,"e1deZSO",100,1
"95","pam_kluster_frq",2,4.43337999999989,22,-20,4840000,1000,0.4,"e1deZSO",100,1
"96","ap_kluster_frq",22,3.06846999999601,22,0,4840000,1000,0.4,"e1deZSO",100,1
"97","BIC_kluster_mean",4,0.790939999999246,22,-18,4840000,100,0.5,"tgFAejF",100,1
"98","cal_kluster_mean",15,1.12721999999834,22,-7,4840000,100,0.5,"tgFAejF",100,1
"99","pam_kluster_mean",2,0.0371399999933783,22,-20,4840000,100,0.5,"tgFAejF",100,1
"100","ap_kluster_mean",6,0.0246700000099372,22,-16,4840000,100,0.5,"tgFAejF",100,1
"101","BIC_kluster_frq",4,0.790939999999246,22,-18,4840000,100,0.5,"tgFAejF",100,1
"102","cal_kluster_frq",15,1.12721999999834,22,-7,4840000,100,0.5,"tgFAejF",100,1
"103","pam_kluster_frq",2,0.0371399999933783,22,-20,4840000,100,0.5,"tgFAejF",100,1
"104","ap_kluster_frq",6,0.0246700000099372,22,-16,4840000,100,0.5,"tgFAejF",100,1
"105","BIC_kluster_mean",15,4.37152000000817,22,-7,4840000,500,0.5,"tgFAejF",100,1
"106","cal_kluster_mean",15,3.25876999999862,22,-7,4840000,500,0.5,"tgFAejF",100,1
"107","pam_kluster_mean",2,0.975419999995502,22,-20,4840000,500,0.5,"tgFAejF",100,1
"108","ap_kluster_mean",20,0.638909999994794,22,-2,4840000,500,0.5,"tgFAejF",100,1
"109","BIC_kluster_frq",15,4.37152000000817,22,-7,4840000,500,0.5,"tgFAejF",100,1
"110","cal_kluster_frq",15,3.25876999999862,22,-7,4840000,500,0.5,"tgFAejF",100,1
"111","pam_kluster_frq",2,0.975419999995502,22,-20,4840000,500,0.5,"tgFAejF",100,1
"112","ap_kluster_frq",22,0.638909999994794,22,0,4840000,500,0.5,"tgFAejF",100,1
"113","BIC_kluster_mean",15,9.12620000001043,22,-7,4840000,1000,0.5,"tgFAejF",100,1
"114","cal_kluster_mean",15,5.90684000000823,22,-7,4840000,1000,0.5,"tgFAejF",100,1
"115","pam_kluster_mean",2,4.23634999999777,22,-20,4840000,1000,0.5,"tgFAejF",100,1
"116","ap_kluster_mean",22,3.66394000000553,22,0,4840000,1000,0.5,"tgFAejF",100,1
"117","BIC_kluster_frq",15,9.12620000001043,22,-7,4840000,1000,0.5,"tgFAejF",100,1
"118","cal_kluster_frq",15,5.90684000000823,22,-7,4840000,1000,0.5,"tgFAejF",100,1
"119","pam_kluster_frq",2,4.23634999999777,22,-20,4840000,1000,0.5,"tgFAejF",100,1
"120","ap_kluster_frq",22,3.66394000000553,22,0,4840000,1000,0.5,"tgFAejF",100,1
"121","BIC_kluster_mean",6,0.732390000005253,22,-16,4840000,100,0.6,"zdAOhYe",100,1
"122","cal_kluster_mean",15,1.24166999998968,22,-7,4840000,100,0.6,"zdAOhYe",100,1
"123","pam_kluster_mean",2,0.0366700000106357,22,-20,4840000,100,0.6,"zdAOhYe",100,1
"124","ap_kluster_mean",6,0.0264300000132062,22,-16,4840000,100,0.6,"zdAOhYe",100,1
"125","BIC_kluster_frq",4,0.732390000005253,22,-18,4840000,100,0.6,"zdAOhYe",100,1
"126","cal_kluster_frq",15,1.24166999998968,22,-7,4840000,100,0.6,"zdAOhYe",100,1
"127","pam_kluster_frq",2,0.0366700000106357,22,-20,4840000,100,0.6,"zdAOhYe",100,1
"128","ap_kluster_frq",6,0.0264300000132062,22,-16,4840000,100,0.6,"zdAOhYe",100,1
"129","BIC_kluster_mean",14,3.84277999999933,22,-8,4840000,500,0.6,"zdAOhYe",100,1
"130","cal_kluster_mean",15,3.62666000001365,22,-7,4840000,500,0.6,"zdAOhYe",100,1
"131","pam_kluster_mean",2,1.00114999999525,22,-20,4840000,500,0.6,"zdAOhYe",100,1
"132","ap_kluster_mean",21,0.589879999998957,22,-1,4840000,500,0.6,"zdAOhYe",100,1
"133","BIC_kluster_frq",15,3.84277999999933,22,-7,4840000,500,0.6,"zdAOhYe",100,1
"134","cal_kluster_frq",15,3.62666000001365,22,-7,4840000,500,0.6,"zdAOhYe",100,1
"135","pam_kluster_frq",2,1.00114999999525,22,-20,4840000,500,0.6,"zdAOhYe",100,1
"136","ap_kluster_frq",22,0.589879999998957,22,0,4840000,500,0.6,"zdAOhYe",100,1
"137","BIC_kluster_mean",14,7.47412999999942,22,-8,4840000,1000,0.6,"zdAOhYe",100,1
"138","cal_kluster_mean",15,6.77537999999709,22,-7,4840000,1000,0.6,"zdAOhYe",100,1
"139","pam_kluster_mean",2,4.46348000000697,22,-20,4840000,1000,0.6,"zdAOhYe",100,1
"140","ap_kluster_mean",22,3.98963999999687,22,0,4840000,1000,0.6,"zdAOhYe",100,1
"141","BIC_kluster_frq",15,7.47412999999942,22,-7,4840000,1000,0.6,"zdAOhYe",100,1
"142","cal_kluster_frq",15,6.77537999999709,22,-7,4840000,1000,0.6,"zdAOhYe",100,1
"143","pam_kluster_frq",2,4.46348000000697,22,-20,4840000,1000,0.6,"zdAOhYe",100,1
"144","ap_kluster_frq",22,3.98963999999687,22,0,4840000,1000,0.6,"zdAOhYe",100,1
"145","BIC_kluster_mean",6,0.747299999992829,22,-16,4840000,100,0.7,"H2zdLRM",100,1
"146","cal_kluster_mean",15,1.08650999999838,22,-7,4840000,100,0.7,"H2zdLRM",100,1
"147","pam_kluster_mean",2,0.0369599999906495,22,-20,4840000,100,0.7,"H2zdLRM",100,1
"148","ap_kluster_mean",6,0.025260000010021,22,-16,4840000,100,0.7,"H2zdLRM",100,1
"149","BIC_kluster_frq",4,0.747299999992829,22,-18,4840000,100,0.7,"H2zdLRM",100,1
"150","cal_kluster_frq",15,1.08650999999838,22,-7,4840000,100,0.7,"H2zdLRM",100,1
"151","pam_kluster_frq",2,0.0369599999906495,22,-20,4840000,100,0.7,"H2zdLRM",100,1
"152","ap_kluster_frq",6,0.025260000010021,22,-16,4840000,100,0.7,"H2zdLRM",100,1
"153","BIC_kluster_mean",14,3.60362000000663,22,-8,4840000,500,0.7,"H2zdLRM",100,1
"154","cal_kluster_mean",15,3.10234999999637,22,-7,4840000,500,0.7,"H2zdLRM",100,1
"155","pam_kluster_mean",2,0.997519999998622,22,-20,4840000,500,0.7,"H2zdLRM",100,1
"156","ap_kluster_mean",21,0.596099999998696,22,-1,4840000,500,0.7,"H2zdLRM",100,1
"157","BIC_kluster_frq",15,3.60362000000663,22,-7,4840000,500,0.7,"H2zdLRM",100,1
"158","cal_kluster_frq",15,3.10234999999637,22,-7,4840000,500,0.7,"H2zdLRM",100,1
"159","pam_kluster_frq",2,0.997519999998622,22,-20,4840000,500,0.7,"H2zdLRM",100,1
"160","ap_kluster_frq",22,0.596099999998696,22,0,4840000,500,0.7,"H2zdLRM",100,1
"161","BIC_kluster_mean",15,7.24266000000061,22,-7,4840000,1000,0.7,"H2zdLRM",100,1
"162","cal_kluster_mean",15,5.62948000000091,22,-7,4840000,1000,0.7,"H2zdLRM",100,1
"163","pam_kluster_mean",2,4.57454000000143,22,-20,4840000,1000,0.7,"H2zdLRM",100,1
"164","ap_kluster_mean",22,3.4538000000082,22,0,4840000,1000,0.7,"H2zdLRM",100,1
"165","BIC_kluster_frq",15,7.24266000000061,22,-7,4840000,1000,0.7,"H2zdLRM",100,1
"166","cal_kluster_frq",15,5.62948000000091,22,-7,4840000,1000,0.7,"H2zdLRM",100,1
"167","pam_kluster_frq",2,4.57454000000143,22,-20,4840000,1000,0.7,"H2zdLRM",100,1
"168","ap_kluster_frq",22,3.4538000000082,22,0,4840000,1000,0.7,"H2zdLRM",100,1
