"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"1","BIC_kluster_mean",4,1.04125999999,28,-24,7840000,100,0.1,"lAUmxWB",100,1
"2","cal_kluster_mean",13,1.24066000001039,28,-15,7840000,100,0.1,"lAUmxWB",100,1
"3","pam_kluster_mean",2,0.0365999999945052,28,-26,7840000,100,0.1,"lAUmxWB",100,1
"4","ap_kluster_mean",6,0.0258299999847077,28,-22,7840000,100,0.1,"lAUmxWB",100,1
"5","BIC_kluster_frq",3,1.04125999999,28,-25,7840000,100,0.1,"lAUmxWB",100,1
"6","cal_kluster_frq",15,1.24066000001039,28,-13,7840000,100,0.1,"lAUmxWB",100,1
"7","pam_kluster_frq",2,0.0365999999945052,28,-26,7840000,100,0.1,"lAUmxWB",100,1
"8","ap_kluster_frq",6,0.0258299999847077,28,-22,7840000,100,0.1,"lAUmxWB",100,1
"9","BIC_kluster_mean",5,7.04648000000278,28,-23,7840000,500,0.1,"lAUmxWB",100,1
"10","cal_kluster_mean",9,4.31162000000011,28,-19,7840000,500,0.1,"lAUmxWB",100,1
"11","pam_kluster_mean",2,1.1071299999929,28,-26,7840000,500,0.1,"lAUmxWB",100,1
"12","ap_kluster_mean",11,0.602389999998268,28,-17,7840000,500,0.1,"lAUmxWB",100,1
"13","BIC_kluster_frq",4,7.04648000000278,28,-24,7840000,500,0.1,"lAUmxWB",100,1
"14","cal_kluster_frq",8,4.31162000000011,28,-20,7840000,500,0.1,"lAUmxWB",100,1
"15","pam_kluster_frq",2,1.1071299999929,28,-26,7840000,500,0.1,"lAUmxWB",100,1
"16","ap_kluster_frq",11,0.602389999998268,28,-17,7840000,500,0.1,"lAUmxWB",100,1
"17","BIC_kluster_mean",7,14.4325999999978,28,-21,7840000,1000,0.1,"lAUmxWB",100,1
"18","cal_kluster_mean",9,9.01993999999482,28,-19,7840000,1000,0.1,"lAUmxWB",100,1
"19","pam_kluster_mean",2,5.44917999999365,28,-26,7840000,1000,0.1,"lAUmxWB",100,1
"20","ap_kluster_mean",21,6.08597000000998,28,-7,7840000,1000,0.1,"lAUmxWB",100,1
"21","BIC_kluster_frq",7,14.4325999999978,28,-21,7840000,1000,0.1,"lAUmxWB",100,1
"22","cal_kluster_frq",9,9.01993999999482,28,-19,7840000,1000,0.1,"lAUmxWB",100,1
"23","pam_kluster_frq",2,5.44917999999365,28,-26,7840000,1000,0.1,"lAUmxWB",100,1
"24","ap_kluster_frq",21,6.08597000000998,28,-7,7840000,1000,0.1,"lAUmxWB",100,1
"25","BIC_kluster_mean",4,1.0473799999943,28,-24,7840000,100,0.2,"rTSbJAi",100,1
"26","cal_kluster_mean",13,1.36404000000795,28,-15,7840000,100,0.2,"rTSbJAi",100,1
"27","pam_kluster_mean",2,0.0360399999981746,28,-26,7840000,100,0.2,"rTSbJAi",100,1
"28","ap_kluster_mean",6,0.0280799999949522,28,-22,7840000,100,0.2,"rTSbJAi",100,1
"29","BIC_kluster_frq",3,1.0473799999943,28,-25,7840000,100,0.2,"rTSbJAi",100,1
"30","cal_kluster_frq",15,1.36404000000795,28,-13,7840000,100,0.2,"rTSbJAi",100,1
"31","pam_kluster_frq",2,0.0360399999981746,28,-26,7840000,100,0.2,"rTSbJAi",100,1
"32","ap_kluster_frq",6,0.0280799999949522,28,-22,7840000,100,0.2,"rTSbJAi",100,1
"33","BIC_kluster_mean",7,7.45089999999385,28,-21,7840000,500,0.2,"rTSbJAi",100,1
"34","cal_kluster_mean",9,4.84314999999944,28,-19,7840000,500,0.2,"rTSbJAi",100,1
"35","pam_kluster_mean",2,1.07218000001041,28,-26,7840000,500,0.2,"rTSbJAi",100,1
"36","ap_kluster_mean",11,0.669910000001546,28,-17,7840000,500,0.2,"rTSbJAi",100,1
"37","BIC_kluster_frq",6,7.45089999999385,28,-22,7840000,500,0.2,"rTSbJAi",100,1
"38","cal_kluster_frq",9,4.84314999999944,28,-19,7840000,500,0.2,"rTSbJAi",100,1
"39","pam_kluster_frq",2,1.07218000001041,28,-26,7840000,500,0.2,"rTSbJAi",100,1
"40","ap_kluster_frq",11,0.669910000001546,28,-17,7840000,500,0.2,"rTSbJAi",100,1
"41","BIC_kluster_mean",10,14.6581500000088,28,-18,7840000,1000,0.2,"rTSbJAi",100,1
"42","cal_kluster_mean",9,10.0709300000127,28,-19,7840000,1000,0.2,"rTSbJAi",100,1
"43","pam_kluster_mean",2,4.98101999998326,28,-26,7840000,1000,0.2,"rTSbJAi",100,1
"44","ap_kluster_mean",22,4.77195999999763,28,-6,7840000,1000,0.2,"rTSbJAi",100,1
"45","BIC_kluster_frq",15,14.6581500000088,28,-13,7840000,1000,0.2,"rTSbJAi",100,1
"46","cal_kluster_frq",9,10.0709300000127,28,-19,7840000,1000,0.2,"rTSbJAi",100,1
"47","pam_kluster_frq",2,4.98101999998326,28,-26,7840000,1000,0.2,"rTSbJAi",100,1
"48","ap_kluster_frq",21,4.77195999999763,28,-7,7840000,1000,0.2,"rTSbJAi",100,1
"49","BIC_kluster_mean",4,0.982510000001639,28,-24,7840000,100,0.3,"THaqmhz",100,1
"50","cal_kluster_mean",14,1.1716900000046,28,-14,7840000,100,0.3,"THaqmhz",100,1
"51","pam_kluster_mean",2,0.0376100000063889,28,-26,7840000,100,0.3,"THaqmhz",100,1
"52","ap_kluster_mean",6,0.0241299999970943,28,-22,7840000,100,0.3,"THaqmhz",100,1
"53","BIC_kluster_frq",4,0.982510000001639,28,-24,7840000,100,0.3,"THaqmhz",100,1
"54","cal_kluster_frq",15,1.1716900000046,28,-13,7840000,100,0.3,"THaqmhz",100,1
"55","pam_kluster_frq",2,0.0376100000063889,28,-26,7840000,100,0.3,"THaqmhz",100,1
"56","ap_kluster_frq",6,0.0241299999970943,28,-22,7840000,100,0.3,"THaqmhz",100,1
"57","BIC_kluster_mean",12,6.68935999999288,28,-16,7840000,500,0.3,"THaqmhz",100,1
"58","cal_kluster_mean",10,3.9143200000003,28,-18,7840000,500,0.3,"THaqmhz",100,1
"59","pam_kluster_mean",2,1.03145000000251,28,-26,7840000,500,0.3,"THaqmhz",100,1
"60","ap_kluster_mean",11,0.645840000000317,28,-17,7840000,500,0.3,"THaqmhz",100,1
"61","BIC_kluster_frq",15,6.68935999999288,28,-13,7840000,500,0.3,"THaqmhz",100,1
"62","cal_kluster_frq",10,3.9143200000003,28,-18,7840000,500,0.3,"THaqmhz",100,1
"63","pam_kluster_frq",2,1.03145000000251,28,-26,7840000,500,0.3,"THaqmhz",100,1
