"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"24","ap_kluster_frq",24,3.06646999998251,24,0,5760000,1000,0.1,"kGW2Lxr",100,1
"25","BIC_kluster_mean",4,0.964829999990761,24,-20,5760000,100,0.2,"TAXhoHm",100,1
"26","cal_kluster_mean",15,1.29376000000164,24,-9,5760000,100,0.2,"TAXhoHm",100,1
"27","pam_kluster_mean",2,0.0373399999924004,24,-22,5760000,100,0.2,"TAXhoHm",100,1
"28","ap_kluster_mean",6,0.024079999984242,24,-18,5760000,100,0.2,"TAXhoHm",100,1
"29","BIC_kluster_frq",4,0.964829999990761,24,-20,5760000,100,0.2,"TAXhoHm",100,1
"30","cal_kluster_frq",15,1.29376000000164,24,-9,5760000,100,0.2,"TAXhoHm",100,1
"31","pam_kluster_frq",2,0.0373399999924004,24,-22,5760000,100,0.2,"TAXhoHm",100,1
"32","ap_kluster_frq",6,0.024079999984242,24,-18,5760000,100,0.2,"TAXhoHm",100,1
"33","BIC_kluster_mean",10,5.73639000001829,24,-14,5760000,500,0.2,"TAXhoHm",100,1
"34","cal_kluster_mean",10,4.74679999999469,24,-14,5760000,500,0.2,"TAXhoHm",100,1
"35","pam_kluster_mean",2,1.06198999999324,24,-22,5760000,500,0.2,"TAXhoHm",100,1
"36","ap_kluster_mean",13,0.683499999998603,24,-11,5760000,500,0.2,"TAXhoHm",100,1
"37","BIC_kluster_frq",15,5.73639000001829,24,-9,5760000,500,0.2,"TAXhoHm",100,1
"38","cal_kluster_frq",8,4.74679999999469,24,-16,5760000,500,0.2,"TAXhoHm",100,1
"39","pam_kluster_frq",2,1.06198999999324,24,-22,5760000,500,0.2,"TAXhoHm",100,1
"40","ap_kluster_frq",13,0.683499999998603,24,-11,5760000,500,0.2,"TAXhoHm",100,1
"41","BIC_kluster_mean",14,12.2103700000094,24,-10,5760000,1000,0.2,"TAXhoHm",100,1
"42","cal_kluster_mean",8,9.75967000002041,24,-16,5760000,1000,0.2,"TAXhoHm",100,1
"43","pam_kluster_mean",2,5.03592999999179,24,-22,5760000,1000,0.2,"TAXhoHm",100,1
"44","ap_kluster_mean",24,3.18648999999743,24,0,5760000,1000,0.2,"TAXhoHm",100,1
"45","BIC_kluster_frq",15,12.2103700000094,24,-9,5760000,1000,0.2,"TAXhoHm",100,1
"46","cal_kluster_frq",8,9.75967000002041,24,-16,5760000,1000,0.2,"TAXhoHm",100,1
"47","pam_kluster_frq",2,5.03592999999179,24,-22,5760000,1000,0.2,"TAXhoHm",100,1
"48","ap_kluster_frq",24,3.18648999999743,24,0,5760000,1000,0.2,"TAXhoHm",100,1
"49","BIC_kluster_mean",4,0.941980000000913,24,-20,5760000,100,0.3,"UQmHOTf",100,1
"50","cal_kluster_mean",15,1.17864000001224,24,-9,5760000,100,0.3,"UQmHOTf",100,1
"51","pam_kluster_mean",2,0.0362899999856018,24,-22,5760000,100,0.3,"UQmHOTf",100,1
"52","ap_kluster_mean",6,0.0249699999927543,24,-18,5760000,100,0.3,"UQmHOTf",100,1
"53","BIC_kluster_frq",3,0.941980000000913,24,-21,5760000,100,0.3,"UQmHOTf",100,1
"54","cal_kluster_frq",15,1.17864000001224,24,-9,5760000,100,0.3,"UQmHOTf",100,1
"55","pam_kluster_frq",2,0.0362899999856018,24,-22,5760000,100,0.3,"UQmHOTf",100,1
"56","ap_kluster_frq",6,0.0249699999927543,24,-18,5760000,100,0.3,"UQmHOTf",100,1
"57","BIC_kluster_mean",12,5.96246999999043,24,-12,5760000,500,0.3,"UQmHOTf",100,1
"58","cal_kluster_mean",10,3.76638000000734,24,-14,5760000,500,0.3,"UQmHOTf",100,1
"59","pam_kluster_mean",2,0.995080000001471,24,-22,5760000,500,0.3,"UQmHOTf",100,1
"60","ap_kluster_mean",14,0.692959999984596,24,-10,5760000,500,0.3,"UQmHOTf",100,1
"61","BIC_kluster_frq",15,5.96246999999043,24,-9,5760000,500,0.3,"UQmHOTf",100,1
"62","cal_kluster_frq",8,3.76638000000734,24,-16,5760000,500,0.3,"UQmHOTf",100,1
"63","pam_kluster_frq",2,0.995080000001471,24,-22,5760000,500,0.3,"UQmHOTf",100,1
"64","ap_kluster_frq",14,0.692959999984596,24,-10,5760000,500,0.3,"UQmHOTf",100,1
"65","BIC_kluster_mean",15,12.5932399999909,24,-9,5760000,1000,0.3,"UQmHOTf",100,1
"66","cal_kluster_mean",8,7.38165000000037,24,-16,5760000,1000,0.3,"UQmHOTf",100,1
"67","pam_kluster_mean",2,4.66808999999426,24,-22,5760000,1000,0.3,"UQmHOTf",100,1
"68","ap_kluster_mean",24,3.0818400000059,24,0,5760000,1000,0.3,"UQmHOTf",100,1
"69","BIC_kluster_frq",15,12.5932399999909,24,-9,5760000,1000,0.3,"UQmHOTf",100,1
"70","cal_kluster_frq",8,7.38165000000037,24,-16,5760000,1000,0.3,"UQmHOTf",100,1
"71","pam_kluster_frq",2,4.66808999999426,24,-22,5760000,1000,0.3,"UQmHOTf",100,1
"72","ap_kluster_frq",24,3.0818400000059,24,0,5760000,1000,0.3,"UQmHOTf",100,1
"73","BIC_kluster_mean",4,0.875419999996666,24,-20,5760000,100,0.4,"La2aXUf",100,1
"74","cal_kluster_mean",15,1.27049000001047,24,-9,5760000,100,0.4,"La2aXUf",100,1
"75","pam_kluster_mean",2,0.0364099999936298,24,-22,5760000,100,0.4,"La2aXUf",100,1
"76","ap_kluster_mean",6,0.0257499999925494,24,-18,5760000,100,0.4,"La2aXUf",100,1
"77","BIC_kluster_frq",4,0.875419999996666,24,-20,5760000,100,0.4,"La2aXUf",100,1
"78","cal_kluster_frq",15,1.27049000001047,24,-9,5760000,100,0.4,"La2aXUf",100,1
"79","pam_kluster_frq",2,0.0364099999936298,24,-22,5760000,100,0.4,"La2aXUf",100,1
"80","ap_kluster_frq",6,0.0257499999925494,24,-18,5760000,100,0.4,"La2aXUf",100,1
"81","BIC_kluster_mean",12,5.52225999999791,24,-12,5760000,500,0.4,"La2aXUf",100,1
"82","cal_kluster_mean",11,4.04690000000177,24,-13,5760000,500,0.4,"La2aXUf",100,1
"83","pam_kluster_mean",2,0.979250000000466,24,-22,5760000,500,0.4,"La2aXUf",100,1
"84","ap_kluster_mean",15,0.702549999998882,24,-9,5760000,500,0.4,"La2aXUf",100,1
"85","BIC_kluster_frq",15,5.52225999999791,24,-9,5760000,500,0.4,"La2aXUf",100,1
"86","cal_kluster_frq",8,4.04690000000177,24,-16,5760000,500,0.4,"La2aXUf",100,1
"87","pam_kluster_frq",2,0.979250000000466,24,-22,5760000,500,0.4,"La2aXUf",100,1
"88","ap_kluster_frq",14,0.702549999998882,24,-10,5760000,500,0.4,"La2aXUf",100,1
"89","BIC_kluster_mean",14,10.7843299999996,24,-10,5760000,1000,0.4,"La2aXUf",100,1
"90","cal_kluster_mean",8,7.70744999999646,24,-16,5760000,1000,0.4,"La2aXUf",100,1
"91","pam_kluster_mean",2,4.59957000000868,24,-22,5760000,1000,0.4,"La2aXUf",100,1
"92","ap_kluster_mean",24,3.23782999999821,24,0,5760000,1000,0.4,"La2aXUf",100,1
"93","BIC_kluster_frq",15,10.7843299999996,24,-9,5760000,1000,0.4,"La2aXUf",100,1
"94","cal_kluster_frq",8,7.70744999999646,24,-16,5760000,1000,0.4,"La2aXUf",100,1
"95","pam_kluster_frq",2,4.59957000000868,24,-22,5760000,1000,0.4,"La2aXUf",100,1
"96","ap_kluster_frq",24,3.23782999999821,24,0,5760000,1000,0.4,"La2aXUf",100,1
"97","BIC_kluster_mean",5,0.851830000001937,24,-19,5760000,100,0.5,"xUnBcdl",100,1
"98","cal_kluster_mean",15,1.28135999998311,24,-9,5760000,100,0.5,"xUnBcdl",100,1
"99","pam_kluster_mean",2,0.03578000000678,24,-22,5760000,100,0.5,"xUnBcdl",100,1
"100","ap_kluster_mean",6,0.0262600000225939,24,-18,5760000,100,0.5,"xUnBcdl",100,1
"101","BIC_kluster_frq",4,0.851830000001937,24,-20,5760000,100,0.5,"xUnBcdl",100,1
"102","cal_kluster_frq",15,1.28135999998311,24,-9,5760000,100,0.5,"xUnBcdl",100,1
"103","pam_kluster_frq",2,0.03578000000678,24,-22,5760000,100,0.5,"xUnBcdl",100,1
"104","ap_kluster_frq",6,0.0262600000225939,24,-18,5760000,100,0.5,"xUnBcdl",100,1
"105","BIC_kluster_mean",13,4.59457999999635,24,-11,5760000,500,0.5,"xUnBcdl",100,1
"106","cal_kluster_mean",13,3.84992999999318,24,-11,5760000,500,0.5,"xUnBcdl",100,1
"107","pam_kluster_mean",2,0.977770000013989,24,-22,5760000,500,0.5,"xUnBcdl",100,1
"108","ap_kluster_mean",17,0.683950000004843,24,-7,5760000,500,0.5,"xUnBcdl",100,1
"109","BIC_kluster_frq",15,4.59457999999635,24,-9,5760000,500,0.5,"xUnBcdl",100,1
"110","cal_kluster_frq",15,3.84992999999318,24,-9,5760000,500,0.5,"xUnBcdl",100,1
"111","pam_kluster_frq",2,0.977770000013989,24,-22,5760000,500,0.5,"xUnBcdl",100,1
"112","ap_kluster_frq",16,0.683950000004843,24,-8,5760000,500,0.5,"xUnBcdl",100,1
"113","BIC_kluster_mean",14,8.01552999999374,24,-10,5760000,1000,0.5,"xUnBcdl",100,1
"114","cal_kluster_mean",9,7.17981999998214,24,-15,5760000,1000,0.5,"xUnBcdl",100,1
"115","pam_kluster_mean",2,4.27169000000926,24,-22,5760000,1000,0.5,"xUnBcdl",100,1
"116","ap_kluster_mean",24,3.02804000000935,24,0,5760000,1000,0.5,"xUnBcdl",100,1
"117","BIC_kluster_frq",15,8.01552999999374,24,-9,5760000,1000,0.5,"xUnBcdl",100,1
"118","cal_kluster_frq",8,7.17981999998214,24,-16,5760000,1000,0.5,"xUnBcdl",100,1
"119","pam_kluster_frq",2,4.27169000000926,24,-22,5760000,1000,0.5,"xUnBcdl",100,1
"120","ap_kluster_frq",24,3.02804000000935,24,0,5760000,1000,0.5,"xUnBcdl",100,1
"121","BIC_kluster_mean",5,0.791849999995902,24,-19,5760000,100,0.6,"W8nmDMK",100,1
"122","cal_kluster_mean",15,1.16486000001198,24,-9,5760000,100,0.6,"W8nmDMK",100,1
"123","pam_kluster_mean",2,0.0363499999931082,24,-22,5760000,100,0.6,"W8nmDMK",100,1
"124","ap_kluster_mean",6,0.0248999999929219,24,-18,5760000,100,0.6,"W8nmDMK",100,1
"125","BIC_kluster_frq",4,0.791849999995902,24,-20,5760000,100,0.6,"W8nmDMK",100,1
"126","cal_kluster_frq",15,1.16486000001198,24,-9,5760000,100,0.6,"W8nmDMK",100,1
"127","pam_kluster_frq",2,0.0363499999931082,24,-22,5760000,100,0.6,"W8nmDMK",100,1
"128","ap_kluster_frq",6,0.0248999999929219,24,-18,5760000,100,0.6,"W8nmDMK",100,1
"129","BIC_kluster_mean",12,3.66191000000341,24,-12,5760000,500,0.6,"W8nmDMK",100,1
"130","cal_kluster_mean",14,3.46213000001386,24,-10,5760000,500,0.6,"W8nmDMK",100,1
"131","pam_kluster_mean",2,0.947859999982175,24,-22,5760000,500,0.6,"W8nmDMK",100,1
"132","ap_kluster_mean",19,0.649129999992438,24,-5,5760000,500,0.6,"W8nmDMK",100,1
"133","BIC_kluster_frq",15,3.66191000000341,24,-9,5760000,500,0.6,"W8nmDMK",100,1
"134","cal_kluster_frq",15,3.46213000001386,24,-9,5760000,500,0.6,"W8nmDMK",100,1
"135","pam_kluster_frq",2,0.947859999982175,24,-22,5760000,500,0.6,"W8nmDMK",100,1
"136","ap_kluster_frq",18,0.649129999992438,24,-6,5760000,500,0.6,"W8nmDMK",100,1
"137","BIC_kluster_mean",14,6.98210000000894,24,-10,5760000,1000,0.6,"W8nmDMK",100,1
"138","cal_kluster_mean",10,6.39557999999728,24,-14,5760000,1000,0.6,"W8nmDMK",100,1
"139","pam_kluster_mean",2,4.0513199999975,24,-22,5760000,1000,0.6,"W8nmDMK",100,1
"140","ap_kluster_mean",24,3.36919999998994,24,0,5760000,1000,0.6,"W8nmDMK",100,1
"141","BIC_kluster_frq",15,6.98210000000894,24,-9,5760000,1000,0.6,"W8nmDMK",100,1
"142","cal_kluster_frq",8,6.39557999999728,24,-16,5760000,1000,0.6,"W8nmDMK",100,1
"143","pam_kluster_frq",2,4.0513199999975,24,-22,5760000,1000,0.6,"W8nmDMK",100,1
"144","ap_kluster_frq",24,3.36919999998994,24,0,5760000,1000,0.6,"W8nmDMK",100,1
"145","BIC_kluster_mean",6,0.783679999995511,24,-18,5760000,100,0.7,"y5nS221",100,1
"146","cal_kluster_mean",15,1.09231999999844,24,-9,5760000,100,0.7,"y5nS221",100,1
"147","pam_kluster_mean",2,0.0365200000046752,24,-22,5760000,100,0.7,"y5nS221",100,1
"148","ap_kluster_mean",6,0.0251300000096671,24,-18,5760000,100,0.7,"y5nS221",100,1
"149","BIC_kluster_frq",4,0.783679999995511,24,-20,5760000,100,0.7,"y5nS221",100,1
"150","cal_kluster_frq",15,1.09231999999844,24,-9,5760000,100,0.7,"y5nS221",100,1
"151","pam_kluster_frq",2,0.0365200000046752,24,-22,5760000,100,0.7,"y5nS221",100,1
"152","ap_kluster_frq",6,0.0251300000096671,24,-18,5760000,100,0.7,"y5nS221",100,1
"153","BIC_kluster_mean",14,4.31300000001676,24,-10,5760000,500,0.7,"y5nS221",100,1
"154","cal_kluster_mean",14,3.10814000000013,24,-10,5760000,500,0.7,"y5nS221",100,1
"155","pam_kluster_mean",2,1.00923999999417,24,-22,5760000,500,0.7,"y5nS221",100,1
"156","ap_kluster_mean",20,0.631559999992605,24,-4,5760000,500,0.7,"y5nS221",100,1
"157","BIC_kluster_frq",15,4.31300000001676,24,-9,5760000,500,0.7,"y5nS221",100,1
"158","cal_kluster_frq",15,3.10814000000013,24,-9,5760000,500,0.7,"y5nS221",100,1
"159","pam_kluster_frq",2,1.00923999999417,24,-22,5760000,500,0.7,"y5nS221",100,1
"160","ap_kluster_frq",20,0.631559999992605,24,-4,5760000,500,0.7,"y5nS221",100,1
"161","BIC_kluster_mean",14,8.86228999999352,24,-10,5760000,1000,0.7,"y5nS221",100,1
"162","cal_kluster_mean",11,5.60583999999799,24,-13,5760000,1000,0.7,"y5nS221",100,1
"163","pam_kluster_mean",2,4.17608999999939,24,-22,5760000,1000,0.7,"y5nS221",100,1
"164","ap_kluster_mean",24,3.46844999999506,24,0,5760000,1000,0.7,"y5nS221",100,1
"165","BIC_kluster_frq",15,8.86228999999352,24,-9,5760000,1000,0.7,"y5nS221",100,1
"166","cal_kluster_frq",8,5.60583999999799,24,-16,5760000,1000,0.7,"y5nS221",100,1
"167","pam_kluster_frq",2,4.17608999999939,24,-22,5760000,1000,0.7,"y5nS221",100,1
"168","ap_kluster_frq",24,3.46844999999506,24,0,5760000,1000,0.7,"y5nS221",100,1
