"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"1","BIC_kluster_mean",4,0.953159999999916,21,-17,4410000,100,0.1,"E8Nn8sW",100,1
"2","cal_kluster_mean",15,1.34154999999912,21,-6,4410000,100,0.1,"E8Nn8sW",100,1
"3","pam_kluster_mean",2,0.0373900000017602,21,-19,4410000,100,0.1,"E8Nn8sW",100,1
"4","ap_kluster_mean",6,0.0265300000028219,21,-15,4410000,100,0.1,"E8Nn8sW",100,1
"5","BIC_kluster_frq",4,0.953159999999916,21,-17,4410000,100,0.1,"E8Nn8sW",100,1
"6","cal_kluster_frq",15,1.34154999999912,21,-6,4410000,100,0.1,"E8Nn8sW",100,1
"7","pam_kluster_frq",2,0.0373900000017602,21,-19,4410000,100,0.1,"E8Nn8sW",100,1
"8","ap_kluster_frq",6,0.0265300000028219,21,-15,4410000,100,0.1,"E8Nn8sW",100,1
"9","BIC_kluster_mean",7,6.10439000000944,21,-14,4410000,500,0.1,"E8Nn8sW",100,1
"10","cal_kluster_mean",11,4.63640999999712,21,-10,4410000,500,0.1,"E8Nn8sW",100,1
"11","pam_kluster_mean",2,1.13888000000385,21,-19,4410000,500,0.1,"E8Nn8sW",100,1
"12","ap_kluster_mean",17,0.657120000002906,21,-4,4410000,500,0.1,"E8Nn8sW",100,1
"13","BIC_kluster_frq",5,6.10439000000944,21,-16,4410000,500,0.1,"E8Nn8sW",100,1
"14","cal_kluster_frq",15,4.63640999999712,21,-6,4410000,500,0.1,"E8Nn8sW",100,1
"15","pam_kluster_frq",2,1.13888000000385,21,-19,4410000,500,0.1,"E8Nn8sW",100,1
"16","ap_kluster_frq",18,0.657120000002906,21,-3,4410000,500,0.1,"E8Nn8sW",100,1
"17","BIC_kluster_mean",13,13.2223299999908,21,-8,4410000,1000,0.1,"E8Nn8sW",100,1
"18","cal_kluster_mean",8,9.73397999999695,21,-13,4410000,1000,0.1,"E8Nn8sW",100,1
"19","pam_kluster_mean",2,5.51806000000215,21,-19,4410000,1000,0.1,"E8Nn8sW",100,1
"20","ap_kluster_mean",21,3.05454999999842,21,0,4410000,1000,0.1,"E8Nn8sW",100,1
"21","BIC_kluster_frq",15,13.2223299999908,21,-6,4410000,1000,0.1,"E8Nn8sW",100,1
"22","cal_kluster_frq",7,9.73397999999695,21,-14,4410000,1000,0.1,"E8Nn8sW",100,1
"23","pam_kluster_frq",2,5.51806000000215,21,-19,4410000,1000,0.1,"E8Nn8sW",100,1
"24","ap_kluster_frq",21,3.05454999999842,21,0,4410000,1000,0.1,"E8Nn8sW",100,1
"25","BIC_kluster_mean",4,0.93017999999458,21,-17,4410000,100,0.2,"5gwoL5u",100,1
"26","cal_kluster_mean",15,1.31785000000382,21,-6,4410000,100,0.2,"5gwoL5u",100,1
"27","pam_kluster_mean",2,0.0369100000010803,21,-19,4410000,100,0.2,"5gwoL5u",100,1
"28","ap_kluster_mean",6,0.0262599999981467,21,-15,4410000,100,0.2,"5gwoL5u",100,1
"29","BIC_kluster_frq",4,0.93017999999458,21,-17,4410000,100,0.2,"5gwoL5u",100,1
"30","cal_kluster_frq",15,1.31785000000382,21,-6,4410000,100,0.2,"5gwoL5u",100,1
"31","pam_kluster_frq",2,0.0369100000010803,21,-19,4410000,100,0.2,"5gwoL5u",100,1
"32","ap_kluster_frq",6,0.0262599999981467,21,-15,4410000,100,0.2,"5gwoL5u",100,1
"33","BIC_kluster_mean",10,5.395550000004,21,-11,4410000,500,0.2,"5gwoL5u",100,1
"34","cal_kluster_mean",13,4.42114999999409,21,-8,4410000,500,0.2,"5gwoL5u",100,1
"35","pam_kluster_mean",2,1.16448000000673,21,-19,4410000,500,0.2,"5gwoL5u",100,1
"36","ap_kluster_mean",19,0.660530000006547,21,-2,4410000,500,0.2,"5gwoL5u",100,1
"37","BIC_kluster_frq",14,5.395550000004,21,-7,4410000,500,0.2,"5gwoL5u",100,1
"38","cal_kluster_frq",15,4.42114999999409,21,-6,4410000,500,0.2,"5gwoL5u",100,1
"39","pam_kluster_frq",2,1.16448000000673,21,-19,4410000,500,0.2,"5gwoL5u",100,1
"40","ap_kluster_frq",19,0.660530000006547,21,-2,4410000,500,0.2,"5gwoL5u",100,1
"41","BIC_kluster_mean",14,11.4064600000053,21,-7,4410000,1000,0.2,"5gwoL5u",100,1
"42","cal_kluster_mean",8,9.01612999999663,21,-13,4410000,1000,0.2,"5gwoL5u",100,1
"43","pam_kluster_mean",2,5.28663000000059,21,-19,4410000,1000,0.2,"5gwoL5u",100,1
"44","ap_kluster_mean",21,2.94537000000826,21,0,4410000,1000,0.2,"5gwoL5u",100,1
"45","BIC_kluster_frq",15,11.4064600000053,21,-6,4410000,1000,0.2,"5gwoL5u",100,1
"46","cal_kluster_frq",7,9.01612999999663,21,-14,4410000,1000,0.2,"5gwoL5u",100,1
"47","pam_kluster_frq",2,5.28663000000059,21,-19,4410000,1000,0.2,"5gwoL5u",100,1
"48","ap_kluster_frq",21,2.94537000000826,21,0,4410000,1000,0.2,"5gwoL5u",100,1
"49","BIC_kluster_mean",4,0.837749999989755,21,-17,4410000,100,0.3,"art2Frh",100,1
"50","cal_kluster_mean",15,1.18199999999488,21,-6,4410000,100,0.3,"art2Frh",100,1
"51","pam_kluster_mean",2,0.0368199999968056,21,-19,4410000,100,0.3,"art2Frh",100,1
"52","ap_kluster_mean",6,0.0249200000008568,21,-15,4410000,100,0.3,"art2Frh",100,1
"53","BIC_kluster_frq",4,0.837749999989755,21,-17,4410000,100,0.3,"art2Frh",100,1
"54","cal_kluster_frq",15,1.18199999999488,21,-6,4410000,100,0.3,"art2Frh",100,1
"55","pam_kluster_frq",2,0.0368199999968056,21,-19,4410000,100,0.3,"art2Frh",100,1
"56","ap_kluster_frq",6,0.0249200000008568,21,-15,4410000,100,0.3,"art2Frh",100,1
"57","BIC_kluster_mean",15,4.70684000000125,21,-6,4410000,500,0.3,"art2Frh",100,1
"58","cal_kluster_mean",15,3.67961000000127,21,-6,4410000,500,0.3,"art2Frh",100,1
"59","pam_kluster_mean",2,1.06017000000458,21,-19,4410000,500,0.3,"art2Frh",100,1
"60","ap_kluster_mean",20,0.628799999994226,21,-1,4410000,500,0.3,"art2Frh",100,1
"61","BIC_kluster_frq",15,4.70684000000125,21,-6,4410000,500,0.3,"art2Frh",100,1
"62","cal_kluster_frq",15,3.67961000000127,21,-6,4410000,500,0.3,"art2Frh",100,1
"63","pam_kluster_frq",2,1.06017000000458,21,-19,4410000,500,0.3,"art2Frh",100,1
"64","ap_kluster_frq",20,0.628799999994226,21,-1,4410000,500,0.3,"art2Frh",100,1
"65","BIC_kluster_mean",15,10.7030199999979,21,-6,4410000,1000,0.3,"art2Frh",100,1
"66","cal_kluster_mean",14,7.08310000000172,21,-7,4410000,1000,0.3,"art2Frh",100,1
"67","pam_kluster_mean",2,4.70094999999972,21,-19,4410000,1000,0.3,"art2Frh",100,1
"68","ap_kluster_mean",21,2.71069000000018,21,0,4410000,1000,0.3,"art2Frh",100,1
"69","BIC_kluster_frq",15,10.7030199999979,21,-6,4410000,1000,0.3,"art2Frh",100,1
"70","cal_kluster_frq",15,7.08310000000172,21,-6,4410000,1000,0.3,"art2Frh",100,1
"71","pam_kluster_frq",2,4.70094999999972,21,-19,4410000,1000,0.3,"art2Frh",100,1
"72","ap_kluster_frq",21,2.71069000000018,21,0,4410000,1000,0.3,"art2Frh",100,1
"73","BIC_kluster_mean",4,0.806659999992698,21,-17,4410000,100,0.4,"6QqkiZu",100,1
"74","cal_kluster_mean",15,1.20854999999632,21,-6,4410000,100,0.4,"6QqkiZu",100,1
"75","pam_kluster_mean",2,0.0378900000068825,21,-19,4410000,100,0.4,"6QqkiZu",100,1
"76","ap_kluster_mean",6,0.0260100000048988,21,-15,4410000,100,0.4,"6QqkiZu",100,1
"77","BIC_kluster_frq",4,0.806659999992698,21,-17,4410000,100,0.4,"6QqkiZu",100,1
"78","cal_kluster_frq",15,1.20854999999632,21,-6,4410000,100,0.4,"6QqkiZu",100,1
