"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"129","BIC_kluster_mean",15,4.23619999999413,23,-8,5290000,500,0.6,"JWwgJ39",100,1
"130","cal_kluster_mean",14,3.03528999999398,23,-9,5290000,500,0.6,"JWwgJ39",100,1
"131","pam_kluster_mean",2,0.977319999993779,23,-21,5290000,500,0.6,"JWwgJ39",100,1
"132","ap_kluster_mean",20,0.61428000001004,23,-3,5290000,500,0.6,"JWwgJ39",100,1
"133","BIC_kluster_frq",15,4.23619999999413,23,-8,5290000,500,0.6,"JWwgJ39",100,1
"134","cal_kluster_frq",15,3.03528999999398,23,-8,5290000,500,0.6,"JWwgJ39",100,1
"135","pam_kluster_frq",2,0.977319999993779,23,-21,5290000,500,0.6,"JWwgJ39",100,1
"136","ap_kluster_frq",20,0.61428000001004,23,-3,5290000,500,0.6,"JWwgJ39",100,1
"137","BIC_kluster_mean",15,8.53920000000391,23,-8,5290000,1000,0.6,"JWwgJ39",100,1
"138","cal_kluster_mean",11,5.47919000000693,23,-12,5290000,1000,0.6,"JWwgJ39",100,1
"139","pam_kluster_mean",2,4.24106000000611,23,-21,5290000,1000,0.6,"JWwgJ39",100,1
"140","ap_kluster_mean",23,3.0613700000057,23,0,5290000,1000,0.6,"JWwgJ39",100,1
"141","BIC_kluster_frq",15,8.53920000000391,23,-8,5290000,1000,0.6,"JWwgJ39",100,1
"142","cal_kluster_frq",8,5.47919000000693,23,-15,5290000,1000,0.6,"JWwgJ39",100,1
"143","pam_kluster_frq",2,4.24106000000611,23,-21,5290000,1000,0.6,"JWwgJ39",100,1
"144","ap_kluster_frq",23,3.0613700000057,23,0,5290000,1000,0.6,"JWwgJ39",100,1
"145","BIC_kluster_mean",7,0.758059999996331,23,-16,5290000,100,0.7,"lQ49qj9",100,1
"146","cal_kluster_mean",15,1.26080999999307,23,-8,5290000,100,0.7,"lQ49qj9",100,1
"147","pam_kluster_mean",2,0.0374400000064634,23,-21,5290000,100,0.7,"lQ49qj9",100,1
"148","ap_kluster_mean",6,0.02658000001451,23,-17,5290000,100,0.7,"lQ49qj9",100,1
"149","BIC_kluster_frq",4,0.758059999996331,23,-19,5290000,100,0.7,"lQ49qj9",100,1
"150","cal_kluster_frq",15,1.26080999999307,23,-8,5290000,100,0.7,"lQ49qj9",100,1
"151","pam_kluster_frq",2,0.0374400000064634,23,-21,5290000,100,0.7,"lQ49qj9",100,1
"152","ap_kluster_frq",6,0.02658000001451,23,-17,5290000,100,0.7,"lQ49qj9",100,1
"153","BIC_kluster_mean",14,3.13826000000816,23,-9,5290000,500,0.7,"lQ49qj9",100,1
"154","cal_kluster_mean",15,3.54274999999441,23,-8,5290000,500,0.7,"lQ49qj9",100,1
"155","pam_kluster_mean",2,0.994459999990649,23,-21,5290000,500,0.7,"lQ49qj9",100,1
"156","ap_kluster_mean",21,0.617460000009742,23,-2,5290000,500,0.7,"lQ49qj9",100,1
"157","BIC_kluster_frq",15,3.13826000000816,23,-8,5290000,500,0.7,"lQ49qj9",100,1
"158","cal_kluster_frq",15,3.54274999999441,23,-8,5290000,500,0.7,"lQ49qj9",100,1
"159","pam_kluster_frq",2,0.994459999990649,23,-21,5290000,500,0.7,"lQ49qj9",100,1
"160","ap_kluster_frq",20,0.617460000009742,23,-3,5290000,500,0.7,"lQ49qj9",100,1
"161","BIC_kluster_mean",15,6.33779000001028,23,-8,5290000,1000,0.7,"lQ49qj9",100,1
"162","cal_kluster_mean",13,6.48563999999082,23,-10,5290000,1000,0.7,"lQ49qj9",100,1
"163","pam_kluster_mean",2,4.14209000000264,23,-21,5290000,1000,0.7,"lQ49qj9",100,1
"164","ap_kluster_mean",23,2.98898000000743,23,0,5290000,1000,0.7,"lQ49qj9",100,1
"165","BIC_kluster_frq",15,6.33779000001028,23,-8,5290000,1000,0.7,"lQ49qj9",100,1
"166","cal_kluster_frq",15,6.48563999999082,23,-8,5290000,1000,0.7,"lQ49qj9",100,1
"167","pam_kluster_frq",2,4.14209000000264,23,-21,5290000,1000,0.7,"lQ49qj9",100,1
"168","ap_kluster_frq",23,2.98898000000743,23,0,5290000,1000,0.7,"lQ49qj9",100,1
