"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"34","cal_kluster_mean",15,3.9202900000033,17,-2,2890000,500,0.2,"epVxBlZ",100,1
"35","pam_kluster_mean",2,1.18515999999479,17,-15,2890000,500,0.2,"epVxBlZ",100,1
"36","ap_kluster_mean",17,0.560829999994021,17,0,2890000,500,0.2,"epVxBlZ",100,1
"37","BIC_kluster_frq",15,4.33722999999882,17,-2,2890000,500,0.2,"epVxBlZ",100,1
"38","cal_kluster_frq",15,3.9202900000033,17,-2,2890000,500,0.2,"epVxBlZ",100,1
"39","pam_kluster_frq",2,1.18515999999479,17,-15,2890000,500,0.2,"epVxBlZ",100,1
"40","ap_kluster_frq",17,0.560829999994021,17,0,2890000,500,0.2,"epVxBlZ",100,1
"41","BIC_kluster_mean",15,11.1925899999996,17,-2,2890000,1000,0.2,"epVxBlZ",100,1
"42","cal_kluster_mean",15,7.86923000000301,17,-2,2890000,1000,0.2,"epVxBlZ",100,1
"43","pam_kluster_mean",2,5.51150999999722,17,-15,2890000,1000,0.2,"epVxBlZ",100,1
"44","ap_kluster_mean",17,2.92300999999861,17,0,2890000,1000,0.2,"epVxBlZ",100,1
"45","BIC_kluster_frq",15,11.1925899999996,17,-2,2890000,1000,0.2,"epVxBlZ",100,1
"46","cal_kluster_frq",15,7.86923000000301,17,-2,2890000,1000,0.2,"epVxBlZ",100,1
"47","pam_kluster_frq",2,5.51150999999722,17,-15,2890000,1000,0.2,"epVxBlZ",100,1
"48","ap_kluster_frq",17,2.92300999999861,17,0,2890000,1000,0.2,"epVxBlZ",100,1
"49","BIC_kluster_mean",5,0.656969999993453,17,-12,2890000,100,0.3,"xRJnEwU",100,1
"50","cal_kluster_mean",15,1.28846999999718,17,-2,2890000,100,0.3,"xRJnEwU",100,1
"51","pam_kluster_mean",2,0.0376200000022072,17,-15,2890000,100,0.3,"xRJnEwU",100,1
"52","ap_kluster_mean",6,0.0270000000006985,17,-11,2890000,100,0.3,"xRJnEwU",100,1
"53","BIC_kluster_frq",4,0.656969999993453,17,-13,2890000,100,0.3,"xRJnEwU",100,1
"54","cal_kluster_frq",15,1.28846999999718,17,-2,2890000,100,0.3,"xRJnEwU",100,1
"55","pam_kluster_frq",2,0.0376200000022072,17,-15,2890000,100,0.3,"xRJnEwU",100,1
"56","ap_kluster_frq",6,0.0270000000006985,17,-11,2890000,100,0.3,"xRJnEwU",100,1
"57","BIC_kluster_mean",15,3.41772999999695,17,-2,2890000,500,0.3,"xRJnEwU",100,1
"58","cal_kluster_mean",15,4.28816999999923,17,-2,2890000,500,0.3,"xRJnEwU",100,1
"59","pam_kluster_mean",2,1.06139999999083,17,-15,2890000,500,0.3,"xRJnEwU",100,1
"60","ap_kluster_mean",17,0.576300000000047,17,0,2890000,500,0.3,"xRJnEwU",100,1
"61","BIC_kluster_frq",15,3.41772999999695,17,-2,2890000,500,0.3,"xRJnEwU",100,1
"62","cal_kluster_frq",15,4.28816999999923,17,-2,2890000,500,0.3,"xRJnEwU",100,1
"63","pam_kluster_frq",2,1.06139999999083,17,-15,2890000,500,0.3,"xRJnEwU",100,1
"64","ap_kluster_frq",17,0.576300000000047,17,0,2890000,500,0.3,"xRJnEwU",100,1
"65","BIC_kluster_mean",15,8.73567999999505,17,-2,2890000,1000,0.3,"xRJnEwU",100,1
"66","cal_kluster_mean",15,8.47194999999367,17,-2,2890000,1000,0.3,"xRJnEwU",100,1
"67","pam_kluster_mean",2,4.62506000000634,17,-15,2890000,1000,0.3,"xRJnEwU",100,1
"68","ap_kluster_mean",17,2.83072999999975,17,0,2890000,1000,0.3,"xRJnEwU",100,1
"69","BIC_kluster_frq",15,8.73567999999505,17,-2,2890000,1000,0.3,"xRJnEwU",100,1
"70","cal_kluster_frq",15,8.47194999999367,17,-2,2890000,1000,0.3,"xRJnEwU",100,1
"71","pam_kluster_frq",2,4.62506000000634,17,-15,2890000,1000,0.3,"xRJnEwU",100,1
"72","ap_kluster_frq",17,2.83072999999975,17,0,2890000,1000,0.3,"xRJnEwU",100,1
"73","BIC_kluster_mean",5,0.613189999999013,17,-12,2890000,100,0.4,"eSRZmjw",100,1
"74","cal_kluster_mean",15,1.23343000000692,17,-2,2890000,100,0.4,"eSRZmjw",100,1
"75","pam_kluster_mean",3,0.0384199999971315,17,-14,2890000,100,0.4,"eSRZmjw",100,1
"76","ap_kluster_mean",6,0.0271299999952316,17,-11,2890000,100,0.4,"eSRZmjw",100,1
"77","BIC_kluster_frq",4,0.613189999999013,17,-13,2890000,100,0.4,"eSRZmjw",100,1
"78","cal_kluster_frq",15,1.23343000000692,17,-2,2890000,100,0.4,"eSRZmjw",100,1
"79","pam_kluster_frq",2,0.0384199999971315,17,-15,2890000,100,0.4,"eSRZmjw",100,1
"80","ap_kluster_frq",6,0.0271299999952316,17,-11,2890000,100,0.4,"eSRZmjw",100,1
"81","BIC_kluster_mean",15,3.35883000000264,17,-2,2890000,500,0.4,"eSRZmjw",100,1
"82","cal_kluster_mean",15,3.49019000000088,17,-2,2890000,500,0.4,"eSRZmjw",100,1
"83","pam_kluster_mean",2,1.05456999999471,17,-15,2890000,500,0.4,"eSRZmjw",100,1
"84","ap_kluster_mean",17,0.565229999996955,17,0,2890000,500,0.4,"eSRZmjw",100,1
"85","BIC_kluster_frq",15,3.35883000000264,17,-2,2890000,500,0.4,"eSRZmjw",100,1
"86","cal_kluster_frq",15,3.49019000000088,17,-2,2890000,500,0.4,"eSRZmjw",100,1
"87","pam_kluster_frq",2,1.05456999999471,17,-15,2890000,500,0.4,"eSRZmjw",100,1
"88","ap_kluster_frq",17,0.565229999996955,17,0,2890000,500,0.4,"eSRZmjw",100,1
"89","BIC_kluster_mean",15,8.30856000000029,17,-2,2890000,1000,0.4,"eSRZmjw",100,1
"90","cal_kluster_mean",15,6.61747999999556,17,-2,2890000,1000,0.4,"eSRZmjw",100,1
"91","pam_kluster_mean",2,4.48067999999854,17,-15,2890000,1000,0.4,"eSRZmjw",100,1
"92","ap_kluster_mean",17,2.75803000000538,17,0,2890000,1000,0.4,"eSRZmjw",100,1
"93","BIC_kluster_frq",15,8.30856000000029,17,-2,2890000,1000,0.4,"eSRZmjw",100,1
"94","cal_kluster_frq",15,6.61747999999556,17,-2,2890000,1000,0.4,"eSRZmjw",100,1
"95","pam_kluster_frq",2,4.48067999999854,17,-15,2890000,1000,0.4,"eSRZmjw",100,1
"96","ap_kluster_frq",17,2.75803000000538,17,0,2890000,1000,0.4,"eSRZmjw",100,1
"97","BIC_kluster_mean",11,0.552139999998035,17,-6,2890000,100,0.5,"AguiOM6",100,1
"98","cal_kluster_mean",15,1.23256999999518,17,-2,2890000,100,0.5,"AguiOM6",100,1
"99","pam_kluster_mean",3,0.0390399999998044,17,-14,2890000,100,0.5,"AguiOM6",100,1
"100","ap_kluster_mean",6,0.0273900000052527,17,-11,2890000,100,0.5,"AguiOM6",100,1
"101","BIC_kluster_frq",15,0.552139999998035,17,-2,2890000,100,0.5,"AguiOM6",100,1
"102","cal_kluster_frq",15,1.23256999999518,17,-2,2890000,100,0.5,"AguiOM6",100,1
"103","pam_kluster_frq",2,0.0390399999998044,17,-15,2890000,100,0.5,"AguiOM6",100,1
"104","ap_kluster_frq",6,0.0273900000052527,17,-11,2890000,100,0.5,"AguiOM6",100,1
"105","BIC_kluster_mean",15,2.08358000000124,17,-2,2890000,500,0.5,"AguiOM6",100,1
"106","cal_kluster_mean",15,3.46462999999756,17,-2,2890000,500,0.5,"AguiOM6",100,1
"107","pam_kluster_mean",2,1.06693000000785,17,-15,2890000,500,0.5,"AguiOM6",100,1
"108","ap_kluster_mean",17,0.575960000000196,17,0,2890000,500,0.5,"AguiOM6",100,1
"109","BIC_kluster_frq",15,2.08358000000124,17,-2,2890000,500,0.5,"AguiOM6",100,1
"110","cal_kluster_frq",15,3.46462999999756,17,-2,2890000,500,0.5,"AguiOM6",100,1
"111","pam_kluster_frq",2,1.06693000000785,17,-15,2890000,500,0.5,"AguiOM6",100,1
"112","ap_kluster_frq",17,0.575960000000196,17,0,2890000,500,0.5,"AguiOM6",100,1
"113","BIC_kluster_mean",15,4.82023999999743,17,-2,2890000,1000,0.5,"AguiOM6",100,1
"114","cal_kluster_mean",15,6.45018000000389,17,-2,2890000,1000,0.5,"AguiOM6",100,1
"115","pam_kluster_mean",2,4.53276000000071,17,-15,2890000,1000,0.5,"AguiOM6",100,1
"116","ap_kluster_mean",17,2.74306999999797,17,0,2890000,1000,0.5,"AguiOM6",100,1
"117","BIC_kluster_frq",15,4.82023999999743,17,-2,2890000,1000,0.5,"AguiOM6",100,1
"118","cal_kluster_frq",15,6.45018000000389,17,-2,2890000,1000,0.5,"AguiOM6",100,1
"119","pam_kluster_frq",2,4.53276000000071,17,-15,2890000,1000,0.5,"AguiOM6",100,1
"120","ap_kluster_frq",17,2.74306999999797,17,0,2890000,1000,0.5,"AguiOM6",100,1
"121","BIC_kluster_mean",14,0.511479999996955,17,-3,2890000,100,0.6,"lrwjd1a",100,1
"122","cal_kluster_mean",15,1.16672000000137,17,-2,2890000,100,0.6,"lrwjd1a",100,1
"123","pam_kluster_mean",4,0.0385099999944214,17,-13,2890000,100,0.6,"lrwjd1a",100,1
"124","ap_kluster_mean",6,0.0276000000012573,17,-11,2890000,100,0.6,"lrwjd1a",100,1
"125","BIC_kluster_frq",15,0.511479999996955,17,-2,2890000,100,0.6,"lrwjd1a",100,1
"126","cal_kluster_frq",15,1.16672000000137,17,-2,2890000,100,0.6,"lrwjd1a",100,1
"127","pam_kluster_frq",2,0.0385099999944214,17,-15,2890000,100,0.6,"lrwjd1a",100,1
"128","ap_kluster_frq",6,0.0276000000012573,17,-11,2890000,100,0.6,"lrwjd1a",100,1
"129","BIC_kluster_mean",15,2.56595000000438,17,-2,2890000,500,0.6,"lrwjd1a",100,1
"130","cal_kluster_mean",15,3.08821999999811,17,-2,2890000,500,0.6,"lrwjd1a",100,1
"131","pam_kluster_mean",2,1.06035999999614,17,-15,2890000,500,0.6,"lrwjd1a",100,1
"132","ap_kluster_mean",17,0.585859999998938,17,0,2890000,500,0.6,"lrwjd1a",100,1
"133","BIC_kluster_frq",15,2.56595000000438,17,-2,2890000,500,0.6,"lrwjd1a",100,1
"134","cal_kluster_frq",15,3.08821999999811,17,-2,2890000,500,0.6,"lrwjd1a",100,1
"135","pam_kluster_frq",2,1.06035999999614,17,-15,2890000,500,0.6,"lrwjd1a",100,1
"136","ap_kluster_frq",17,0.585859999998938,17,0,2890000,500,0.6,"lrwjd1a",100,1
"137","BIC_kluster_mean",15,5.36151000000653,17,-2,2890000,1000,0.6,"lrwjd1a",100,1
"138","cal_kluster_mean",15,5.5529999999993,17,-2,2890000,1000,0.6,"lrwjd1a",100,1
"139","pam_kluster_mean",2,4.62444999998785,17,-15,2890000,1000,0.6,"lrwjd1a",100,1
"140","ap_kluster_mean",17,2.71923999999766,17,0,2890000,1000,0.6,"lrwjd1a",100,1
"141","BIC_kluster_frq",15,5.36151000000653,17,-2,2890000,1000,0.6,"lrwjd1a",100,1
"142","cal_kluster_frq",15,5.5529999999993,17,-2,2890000,1000,0.6,"lrwjd1a",100,1
"143","pam_kluster_frq",2,4.62444999998785,17,-15,2890000,1000,0.6,"lrwjd1a",100,1
"144","ap_kluster_frq",17,2.71923999999766,17,0,2890000,1000,0.6,"lrwjd1a",100,1
"145","BIC_kluster_mean",14,0.477949999998091,17,-3,2890000,100,0.7,"RvDtXfs",100,1
"146","cal_kluster_mean",15,1.05371000000392,17,-2,2890000,100,0.7,"RvDtXfs",100,1
"147","pam_kluster_mean",5,0.0392700000084005,17,-12,2890000,100,0.7,"RvDtXfs",100,1
"148","ap_kluster_mean",6,0.027849999993341,17,-11,2890000,100,0.7,"RvDtXfs",100,1
"149","BIC_kluster_frq",15,0.477949999998091,17,-2,2890000,100,0.7,"RvDtXfs",100,1
"150","cal_kluster_frq",15,1.05371000000392,17,-2,2890000,100,0.7,"RvDtXfs",100,1
"151","pam_kluster_frq",2,0.0392700000084005,17,-15,2890000,100,0.7,"RvDtXfs",100,1
"152","ap_kluster_frq",6,0.027849999993341,17,-11,2890000,100,0.7,"RvDtXfs",100,1
"153","BIC_kluster_mean",15,2.17749999999884,17,-2,2890000,500,0.7,"RvDtXfs",100,1
"154","cal_kluster_mean",15,2.98477999999886,17,-2,2890000,500,0.7,"RvDtXfs",100,1
"155","pam_kluster_mean",2,1.09976000000956,17,-15,2890000,500,0.7,"RvDtXfs",100,1
"156","ap_kluster_mean",17,0.574189999996452,17,0,2890000,500,0.7,"RvDtXfs",100,1
"157","BIC_kluster_frq",15,2.17749999999884,17,-2,2890000,500,0.7,"RvDtXfs",100,1
"158","cal_kluster_frq",15,2.98477999999886,17,-2,2890000,500,0.7,"RvDtXfs",100,1
"159","pam_kluster_frq",2,1.09976000000956,17,-15,2890000,500,0.7,"RvDtXfs",100,1
"160","ap_kluster_frq",17,0.574189999996452,17,0,2890000,500,0.7,"RvDtXfs",100,1
"161","BIC_kluster_mean",15,4.40559999999939,17,-2,2890000,1000,0.7,"RvDtXfs",100,1
"162","cal_kluster_mean",15,5.4820200000063,17,-2,2890000,1000,0.7,"RvDtXfs",100,1
"163","pam_kluster_mean",2,4.76700000000186,17,-15,2890000,1000,0.7,"RvDtXfs",100,1
"164","ap_kluster_mean",17,2.72696999999578,17,0,2890000,1000,0.7,"RvDtXfs",100,1
"165","BIC_kluster_frq",15,4.40559999999939,17,-2,2890000,1000,0.7,"RvDtXfs",100,1
"166","cal_kluster_frq",15,5.4820200000063,17,-2,2890000,1000,0.7,"RvDtXfs",100,1
"167","pam_kluster_frq",2,4.76700000000186,17,-15,2890000,1000,0.7,"RvDtXfs",100,1
"168","ap_kluster_frq",17,2.72696999999578,17,0,2890000,1000,0.7,"RvDtXfs",100,1
