"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"1","BIC_kluster_mean",4,1.01794999999227,27,-23,7290000,100,0.1,"Tt5ZrhF",100,1
"2","cal_kluster_mean",12,1.22126999999397,27,-15,7290000,100,0.1,"Tt5ZrhF",100,1
"3","pam_kluster_mean",2,0.0366500000213273,27,-25,7290000,100,0.1,"Tt5ZrhF",100,1
"4","ap_kluster_mean",6,0.0253799999994226,27,-21,7290000,100,0.1,"Tt5ZrhF",100,1
"5","BIC_kluster_frq",3,1.01794999999227,27,-24,7290000,100,0.1,"Tt5ZrhF",100,1
"6","cal_kluster_frq",15,1.22126999999397,27,-12,7290000,100,0.1,"Tt5ZrhF",100,1
"7","pam_kluster_frq",2,0.0366500000213273,27,-25,7290000,100,0.1,"Tt5ZrhF",100,1
"8","ap_kluster_frq",6,0.0253799999994226,27,-21,7290000,100,0.1,"Tt5ZrhF",100,1
"9","BIC_kluster_mean",5,7.07006000001449,27,-22,7290000,500,0.1,"Tt5ZrhF",100,1
"10","cal_kluster_mean",8,4.21616000000387,27,-19,7290000,500,0.1,"Tt5ZrhF",100,1
"11","pam_kluster_mean",2,1.07066999998642,27,-25,7290000,500,0.1,"Tt5ZrhF",100,1
"12","ap_kluster_mean",11,0.629920000014827,27,-16,7290000,500,0.1,"Tt5ZrhF",100,1
"13","BIC_kluster_frq",4,7.07006000001449,27,-23,7290000,500,0.1,"Tt5ZrhF",100,1
"14","cal_kluster_frq",8,4.21616000000387,27,-19,7290000,500,0.1,"Tt5ZrhF",100,1
"15","pam_kluster_frq",2,1.07066999998642,27,-25,7290000,500,0.1,"Tt5ZrhF",100,1
"16","ap_kluster_frq",11,0.629920000014827,27,-16,7290000,500,0.1,"Tt5ZrhF",100,1
"17","BIC_kluster_mean",9,13.8423600000003,27,-18,7290000,1000,0.1,"Tt5ZrhF",100,1
"18","cal_kluster_mean",8,8.81598999999463,27,-19,7290000,1000,0.1,"Tt5ZrhF",100,1
"19","pam_kluster_mean",2,5.10138000001432,27,-25,7290000,1000,0.1,"Tt5ZrhF",100,1
"20","ap_kluster_mean",22,4.14356999999844,27,-5,7290000,1000,0.1,"Tt5ZrhF",100,1
"21","BIC_kluster_frq",8,13.8423600000003,27,-19,7290000,1000,0.1,"Tt5ZrhF",100,1
"22","cal_kluster_frq",8,8.81598999999463,27,-19,7290000,1000,0.1,"Tt5ZrhF",100,1
"23","pam_kluster_frq",2,5.10138000001432,27,-25,7290000,1000,0.1,"Tt5ZrhF",100,1
"24","ap_kluster_frq",22,4.14356999999844,27,-5,7290000,1000,0.1,"Tt5ZrhF",100,1
