"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"1","BIC_kluster_mean",4,1.05655000000726,29,-25,8410000,100,0.1,"NTpwtoa",100,1
"2","cal_kluster_mean",12,1.22231000001077,29,-17,8410000,100,0.1,"NTpwtoa",100,1
"3","pam_kluster_mean",2,0.0367399999848567,29,-27,8410000,100,0.1,"NTpwtoa",100,1
"4","ap_kluster_mean",6,0.02625,29,-23,8410000,100,0.1,"NTpwtoa",100,1
"5","BIC_kluster_frq",4,1.05655000000726,29,-25,8410000,100,0.1,"NTpwtoa",100,1
"6","cal_kluster_frq",15,1.22231000001077,29,-14,8410000,100,0.1,"NTpwtoa",100,1
"7","pam_kluster_frq",2,0.0367399999848567,29,-27,8410000,100,0.1,"NTpwtoa",100,1
"8","ap_kluster_frq",6,0.02625,29,-23,8410000,100,0.1,"NTpwtoa",100,1
"9","BIC_kluster_mean",6,7.83268000001786,29,-23,8410000,500,0.1,"NTpwtoa",100,1
"10","cal_kluster_mean",8,4.27640000000596,29,-21,8410000,500,0.1,"NTpwtoa",100,1
"11","pam_kluster_mean",2,1.09699999999022,29,-27,8410000,500,0.1,"NTpwtoa",100,1
"12","ap_kluster_mean",11,0.67015000001993,29,-18,8410000,500,0.1,"NTpwtoa",100,1
"13","BIC_kluster_frq",6,7.83268000001786,29,-23,8410000,500,0.1,"NTpwtoa",100,1
"14","cal_kluster_frq",8,4.27640000000596,29,-21,8410000,500,0.1,"NTpwtoa",100,1
"15","pam_kluster_frq",2,1.09699999999022,29,-27,8410000,500,0.1,"NTpwtoa",100,1
"16","ap_kluster_frq",10,0.67015000001993,29,-19,8410000,500,0.1,"NTpwtoa",100,1
"17","BIC_kluster_mean",8,16.004310000001,29,-21,8410000,1000,0.1,"NTpwtoa",100,1
"18","cal_kluster_mean",8,8.97017999998759,29,-21,8410000,1000,0.1,"NTpwtoa",100,1
"19","pam_kluster_mean",2,5.130970000003,29,-27,8410000,1000,0.1,"NTpwtoa",100,1
"20","ap_kluster_mean",18,4.10952000001445,29,-11,8410000,1000,0.1,"NTpwtoa",100,1
"21","BIC_kluster_frq",6,16.004310000001,29,-23,8410000,1000,0.1,"NTpwtoa",100,1
"22","cal_kluster_frq",8,8.97017999998759,29,-21,8410000,1000,0.1,"NTpwtoa",100,1
"23","pam_kluster_frq",2,5.130970000003,29,-27,8410000,1000,0.1,"NTpwtoa",100,1
"24","ap_kluster_frq",17,4.10952000001445,29,-12,8410000,1000,0.1,"NTpwtoa",100,1
"25","BIC_kluster_mean",4,1.01851000000723,29,-25,8410000,100,0.2,"GFbs0r3",100,1
"26","cal_kluster_mean",13,1.2760500000068,29,-16,8410000,100,0.2,"GFbs0r3",100,1
"27","pam_kluster_mean",2,0.0375899999914691,29,-27,8410000,100,0.2,"GFbs0r3",100,1
"28","ap_kluster_mean",6,0.0262500000093132,29,-23,8410000,100,0.2,"GFbs0r3",100,1
"29","BIC_kluster_frq",4,1.01851000000723,29,-25,8410000,100,0.2,"GFbs0r3",100,1
