"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"23","pam_kluster_frq",2,5.60871999998111,25,-23,6250000,1000,0.1,"Kee2zIY",100,1
"24","ap_kluster_frq",24,3.20320999999298,25,-1,6250000,1000,0.1,"Kee2zIY",100,1
"25","BIC_kluster_mean",4,1.00248000000371,25,-21,6250000,100,0.2,"BP8gMj2",100,1
"26","cal_kluster_mean",14,1.21212000000523,25,-11,6250000,100,0.2,"BP8gMj2",100,1
"27","pam_kluster_mean",2,0.0368999999947846,25,-23,6250000,100,0.2,"BP8gMj2",100,1
"28","ap_kluster_mean",6,0.0243300000089221,25,-19,6250000,100,0.2,"BP8gMj2",100,1
"29","BIC_kluster_frq",4,1.00248000000371,25,-21,6250000,100,0.2,"BP8gMj2",100,1
"30","cal_kluster_frq",15,1.21212000000523,25,-10,6250000,100,0.2,"BP8gMj2",100,1
"31","pam_kluster_frq",2,0.0368999999947846,25,-23,6250000,100,0.2,"BP8gMj2",100,1
"32","ap_kluster_frq",6,0.0243300000089221,25,-19,6250000,100,0.2,"BP8gMj2",100,1
"33","BIC_kluster_mean",6,6.78532999999588,25,-19,6250000,500,0.2,"BP8gMj2",100,1
"34","cal_kluster_mean",8,4.14670000000391,25,-17,6250000,500,0.2,"BP8gMj2",100,1
"35","pam_kluster_mean",2,1.06624000000767,25,-23,6250000,500,0.2,"BP8gMj2",100,1
"36","ap_kluster_mean",12,0.646960000009276,25,-13,6250000,500,0.2,"BP8gMj2",100,1
"37","BIC_kluster_frq",6,6.78532999999588,25,-19,6250000,500,0.2,"BP8gMj2",100,1
"38","cal_kluster_frq",8,4.14670000000391,25,-17,6250000,500,0.2,"BP8gMj2",100,1
"39","pam_kluster_frq",2,1.06624000000767,25,-23,6250000,500,0.2,"BP8gMj2",100,1
"40","ap_kluster_frq",12,0.646960000009276,25,-13,6250000,500,0.2,"BP8gMj2",100,1
"41","BIC_kluster_mean",13,14.4079099999927,25,-12,6250000,1000,0.2,"BP8gMj2",100,1
"42","cal_kluster_mean",8,8.45761000000639,25,-17,6250000,1000,0.2,"BP8gMj2",100,1
"43","pam_kluster_mean",2,5.05022999999346,25,-23,6250000,1000,0.2,"BP8gMj2",100,1
"44","ap_kluster_mean",25,3.04635000000941,25,0,6250000,1000,0.2,"BP8gMj2",100,1
"45","BIC_kluster_frq",15,14.4079099999927,25,-10,6250000,1000,0.2,"BP8gMj2",100,1
"46","cal_kluster_frq",8,8.45761000000639,25,-17,6250000,1000,0.2,"BP8gMj2",100,1
"47","pam_kluster_frq",2,5.05022999999346,25,-23,6250000,1000,0.2,"BP8gMj2",100,1
"48","ap_kluster_frq",25,3.04635000000941,25,0,6250000,1000,0.2,"BP8gMj2",100,1
"49","BIC_kluster_mean",4,0.962559999991208,25,-21,6250000,100,0.3,"o7HnkeJ",100,1
"50","cal_kluster_mean",14,1.24266000000993,25,-11,6250000,100,0.3,"o7HnkeJ",100,1
"51","pam_kluster_mean",2,0.0360300000035204,25,-23,6250000,100,0.3,"o7HnkeJ",100,1
"52","ap_kluster_mean",6,0.0259099999815226,25,-19,6250000,100,0.3,"o7HnkeJ",100,1
"53","BIC_kluster_frq",4,0.962559999991208,25,-21,6250000,100,0.3,"o7HnkeJ",100,1
"54","cal_kluster_frq",15,1.24266000000993,25,-10,6250000,100,0.3,"o7HnkeJ",100,1
"55","pam_kluster_frq",2,0.0360300000035204,25,-23,6250000,100,0.3,"o7HnkeJ",100,1
"56","ap_kluster_frq",6,0.0259099999815226,25,-19,6250000,100,0.3,"o7HnkeJ",100,1
"57","BIC_kluster_mean",9,6.103050000004,25,-16,6250000,500,0.3,"o7HnkeJ",100,1
"58","cal_kluster_mean",8,3.88269000000553,25,-17,6250000,500,0.3,"o7HnkeJ",100,1
"59","pam_kluster_mean",2,1.0247499999986,25,-23,6250000,500,0.3,"o7HnkeJ",100,1
"60","ap_kluster_mean",13,0.697539999994915,25,-12,6250000,500,0.3,"o7HnkeJ",100,1
"61","BIC_kluster_frq",6,6.103050000004,25,-19,6250000,500,0.3,"o7HnkeJ",100,1
"62","cal_kluster_frq",8,3.88269000000553,25,-17,6250000,500,0.3,"o7HnkeJ",100,1
"63","pam_kluster_frq",2,1.0247499999986,25,-23,6250000,500,0.3,"o7HnkeJ",100,1
"64","ap_kluster_frq",13,0.697539999994915,25,-12,6250000,500,0.3,"o7HnkeJ",100,1
"65","BIC_kluster_mean",15,11.9744600000023,25,-10,6250000,1000,0.3,"o7HnkeJ",100,1
"66","cal_kluster_mean",8,7.52109000000404,25,-17,6250000,1000,0.3,"o7HnkeJ",100,1
"67","pam_kluster_mean",2,4.72481000000145,25,-23,6250000,1000,0.3,"o7HnkeJ",100,1
"68","ap_kluster_mean",25,3.42288999998942,25,0,6250000,1000,0.3,"o7HnkeJ",100,1
"69","BIC_kluster_frq",15,11.9744600000023,25,-10,6250000,1000,0.3,"o7HnkeJ",100,1
"70","cal_kluster_frq",8,7.52109000000404,25,-17,6250000,1000,0.3,"o7HnkeJ",100,1
"71","pam_kluster_frq",2,4.72481000000145,25,-23,6250000,1000,0.3,"o7HnkeJ",100,1
"72","ap_kluster_frq",25,3.42288999998942,25,0,6250000,1000,0.3,"o7HnkeJ",100,1
"73","BIC_kluster_mean",4,0.893029999998398,25,-21,6250000,100,0.4,"w9oYdjx",100,1
"74","cal_kluster_mean",15,1.20318999999901,25,-10,6250000,100,0.4,"w9oYdjx",100,1
"75","pam_kluster_mean",2,0.0376700000069104,25,-23,6250000,100,0.4,"w9oYdjx",100,1
"76","ap_kluster_mean",6,0.0260800000047311,25,-19,6250000,100,0.4,"w9oYdjx",100,1
"77","BIC_kluster_frq",3,0.893029999998398,25,-22,6250000,100,0.4,"w9oYdjx",100,1
"78","cal_kluster_frq",15,1.20318999999901,25,-10,6250000,100,0.4,"w9oYdjx",100,1
"79","pam_kluster_frq",2,0.0376700000069104,25,-23,6250000,100,0.4,"w9oYdjx",100,1
"80","ap_kluster_frq",6,0.0260800000047311,25,-19,6250000,100,0.4,"w9oYdjx",100,1
"81","BIC_kluster_mean",14,5.50498000000836,25,-11,6250000,500,0.4,"w9oYdjx",100,1
"82","cal_kluster_mean",8,3.45964000000618,25,-17,6250000,500,0.4,"w9oYdjx",100,1
"83","pam_kluster_mean",2,1.01764999998501,25,-23,6250000,500,0.4,"w9oYdjx",100,1
"84","ap_kluster_mean",14,0.728369999998249,25,-11,6250000,500,0.4,"w9oYdjx",100,1
"85","BIC_kluster_frq",15,5.50498000000836,25,-10,6250000,500,0.4,"w9oYdjx",100,1
"86","cal_kluster_frq",8,3.45964000000618,25,-17,6250000,500,0.4,"w9oYdjx",100,1
"87","pam_kluster_frq",2,1.01764999998501,25,-23,6250000,500,0.4,"w9oYdjx",100,1
"88","ap_kluster_frq",14,0.728369999998249,25,-11,6250000,500,0.4,"w9oYdjx",100,1
"89","BIC_kluster_mean",15,11.066109999998,25,-10,6250000,1000,0.4,"w9oYdjx",100,1
"90","cal_kluster_mean",8,6.54228999999352,25,-17,6250000,1000,0.4,"w9oYdjx",100,1
"91","pam_kluster_mean",2,4.47226999999257,25,-23,6250000,1000,0.4,"w9oYdjx",100,1
"92","ap_kluster_mean",25,3.28248999997973,25,0,6250000,1000,0.4,"w9oYdjx",100,1
"93","BIC_kluster_frq",15,11.066109999998,25,-10,6250000,1000,0.4,"w9oYdjx",100,1
"94","cal_kluster_frq",8,6.54228999999352,25,-17,6250000,1000,0.4,"w9oYdjx",100,1
"95","pam_kluster_frq",2,4.47226999999257,25,-23,6250000,1000,0.4,"w9oYdjx",100,1
"96","ap_kluster_frq",25,3.28248999997973,25,0,6250000,1000,0.4,"w9oYdjx",100,1
"97","BIC_kluster_mean",4,0.81022999999579,25,-21,6250000,100,0.5,"qEcgUgc",100,1
"98","cal_kluster_mean",15,1.08728000000119,25,-10,6250000,100,0.5,"qEcgUgc",100,1
"99","pam_kluster_mean",2,0.0376800000015646,25,-23,6250000,100,0.5,"qEcgUgc",100,1
"100","ap_kluster_mean",6,0.0250199999869801,25,-19,6250000,100,0.5,"qEcgUgc",100,1
"101","BIC_kluster_frq",4,0.81022999999579,25,-21,6250000,100,0.5,"qEcgUgc",100,1
"102","cal_kluster_frq",15,1.08728000000119,25,-10,6250000,100,0.5,"qEcgUgc",100,1
"103","pam_kluster_frq",2,0.0376800000015646,25,-23,6250000,100,0.5,"qEcgUgc",100,1
"104","ap_kluster_frq",6,0.0250199999869801,25,-19,6250000,100,0.5,"qEcgUgc",100,1
"105","BIC_kluster_mean",15,4.95596000000369,25,-10,6250000,500,0.5,"qEcgUgc",100,1
"106","cal_kluster_mean",8,3.17360999999801,25,-17,6250000,500,0.5,"qEcgUgc",100,1
"107","pam_kluster_mean",2,0.994409999998752,25,-23,6250000,500,0.5,"qEcgUgc",100,1
"108","ap_kluster_mean",16,0.665440000016242,25,-9,6250000,500,0.5,"qEcgUgc",100,1
"109","BIC_kluster_frq",15,4.95596000000369,25,-10,6250000,500,0.5,"qEcgUgc",100,1
"110","cal_kluster_frq",8,3.17360999999801,25,-17,6250000,500,0.5,"qEcgUgc",100,1
"111","pam_kluster_frq",2,0.994409999998752,25,-23,6250000,500,0.5,"qEcgUgc",100,1
"112","ap_kluster_frq",15,0.665440000016242,25,-10,6250000,500,0.5,"qEcgUgc",100,1
"113","BIC_kluster_mean",15,9.8089199999976,25,-10,6250000,1000,0.5,"qEcgUgc",100,1
"114","cal_kluster_mean",8,5.83037000000942,25,-17,6250000,1000,0.5,"qEcgUgc",100,1
"115","pam_kluster_mean",2,4.3642600000021,25,-23,6250000,1000,0.5,"qEcgUgc",100,1
"116","ap_kluster_mean",25,4.01221999998437,25,0,6250000,1000,0.5,"qEcgUgc",100,1
"117","BIC_kluster_frq",15,9.8089199999976,25,-10,6250000,1000,0.5,"qEcgUgc",100,1
"118","cal_kluster_frq",8,5.83037000000942,25,-17,6250000,1000,0.5,"qEcgUgc",100,1
"119","pam_kluster_frq",2,4.3642600000021,25,-23,6250000,1000,0.5,"qEcgUgc",100,1
"120","ap_kluster_frq",25,4.01221999998437,25,0,6250000,1000,0.5,"qEcgUgc",100,1
"121","BIC_kluster_mean",5,0.83594000001438,25,-20,6250000,100,0.6,"PzvnwCk",100,1
"122","cal_kluster_mean",15,1.25712000002619,25,-10,6250000,100,0.6,"PzvnwCk",100,1
"123","pam_kluster_mean",2,0.0368999999715015,25,-23,6250000,100,0.6,"PzvnwCk",100,1
"124","ap_kluster_mean",6,0.0274699999927543,25,-19,6250000,100,0.6,"PzvnwCk",100,1
"125","BIC_kluster_frq",4,0.83594000001438,25,-21,6250000,100,0.6,"PzvnwCk",100,1
"126","cal_kluster_frq",15,1.25712000002619,25,-10,6250000,100,0.6,"PzvnwCk",100,1
"127","pam_kluster_frq",2,0.0368999999715015,25,-23,6250000,100,0.6,"PzvnwCk",100,1
"128","ap_kluster_frq",6,0.0274699999927543,25,-19,6250000,100,0.6,"PzvnwCk",100,1
"129","BIC_kluster_mean",13,3.96831999999937,25,-12,6250000,500,0.6,"PzvnwCk",100,1
"130","cal_kluster_mean",9,3.5335800000024,25,-16,6250000,500,0.6,"PzvnwCk",100,1
"131","pam_kluster_mean",2,0.982679999999236,25,-23,6250000,500,0.6,"PzvnwCk",100,1
"132","ap_kluster_mean",18,0.661370000012685,25,-7,6250000,500,0.6,"PzvnwCk",100,1
"133","BIC_kluster_frq",15,3.96831999999937,25,-10,6250000,500,0.6,"PzvnwCk",100,1
"134","cal_kluster_frq",8,3.5335800000024,25,-17,6250000,500,0.6,"PzvnwCk",100,1
"135","pam_kluster_frq",2,0.982679999999236,25,-23,6250000,500,0.6,"PzvnwCk",100,1
"136","ap_kluster_frq",18,0.661370000012685,25,-7,6250000,500,0.6,"PzvnwCk",100,1
"137","BIC_kluster_mean",14,7.05863999999594,25,-11,6250000,1000,0.6,"PzvnwCk",100,1
"138","cal_kluster_mean",8,6.45488000000129,25,-17,6250000,1000,0.6,"PzvnwCk",100,1
"139","pam_kluster_mean",2,4.23698000000091,25,-23,6250000,1000,0.6,"PzvnwCk",100,1
"140","ap_kluster_mean",25,2.72813000000548,25,0,6250000,1000,0.6,"PzvnwCk",100,1
"141","BIC_kluster_frq",15,7.05863999999594,25,-10,6250000,1000,0.6,"PzvnwCk",100,1
"142","cal_kluster_frq",8,6.45488000000129,25,-17,6250000,1000,0.6,"PzvnwCk",100,1
"143","pam_kluster_frq",2,4.23698000000091,25,-23,6250000,1000,0.6,"PzvnwCk",100,1
"144","ap_kluster_frq",25,2.72813000000548,25,0,6250000,1000,0.6,"PzvnwCk",100,1
"145","BIC_kluster_mean",6,0.821639999982435,25,-19,6250000,100,0.7,"cfMA8AT",100,1
"146","cal_kluster_mean",15,1.25213999999687,25,-10,6250000,100,0.7,"cfMA8AT",100,1
"147","pam_kluster_mean",2,0.0368299999996088,25,-23,6250000,100,0.7,"cfMA8AT",100,1
"148","ap_kluster_mean",6,0.0280499999807216,25,-19,6250000,100,0.7,"cfMA8AT",100,1
"149","BIC_kluster_frq",4,0.821639999982435,25,-21,6250000,100,0.7,"cfMA8AT",100,1
"150","cal_kluster_frq",15,1.25213999999687,25,-10,6250000,100,0.7,"cfMA8AT",100,1
"151","pam_kluster_frq",2,0.0368299999996088,25,-23,6250000,100,0.7,"cfMA8AT",100,1
"152","ap_kluster_frq",6,0.0280499999807216,25,-19,6250000,100,0.7,"cfMA8AT",100,1
"153","BIC_kluster_mean",13,4.36700000000652,25,-12,6250000,500,0.7,"cfMA8AT",100,1
"154","cal_kluster_mean",9,3.50880999999354,25,-16,6250000,500,0.7,"cfMA8AT",100,1
"155","pam_kluster_mean",2,0.98982999999309,25,-23,6250000,500,0.7,"cfMA8AT",100,1
"156","ap_kluster_mean",20,0.666640000005718,25,-5,6250000,500,0.7,"cfMA8AT",100,1
"157","BIC_kluster_frq",13,4.36700000000652,25,-12,6250000,500,0.7,"cfMA8AT",100,1
"158","cal_kluster_frq",8,3.50880999999354,25,-17,6250000,500,0.7,"cfMA8AT",100,1
"159","pam_kluster_frq",2,0.98982999999309,25,-23,6250000,500,0.7,"cfMA8AT",100,1
"160","ap_kluster_frq",20,0.666640000005718,25,-5,6250000,500,0.7,"cfMA8AT",100,1
"161","BIC_kluster_mean",13,8.69117000000318,25,-12,6250000,1000,0.7,"cfMA8AT",100,1
"162","cal_kluster_mean",8,6.44277999999467,25,-17,6250000,1000,0.7,"cfMA8AT",100,1
"163","pam_kluster_mean",2,4.16510000000941,25,-23,6250000,1000,0.7,"cfMA8AT",100,1
"164","ap_kluster_mean",25,2.85730000001146,25,0,6250000,1000,0.7,"cfMA8AT",100,1
"165","BIC_kluster_frq",15,8.69117000000318,25,-10,6250000,1000,0.7,"cfMA8AT",100,1
"166","cal_kluster_frq",8,6.44277999999467,25,-17,6250000,1000,0.7,"cfMA8AT",100,1
"167","pam_kluster_frq",2,4.16510000000941,25,-23,6250000,1000,0.7,"cfMA8AT",100,1
"168","ap_kluster_frq",25,2.85730000001146,25,0,6250000,1000,0.7,"cfMA8AT",100,1
