"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"1","BIC_kluster_mean",6,0.637789999995148,8,-2,640000,100,0.1,"CzRPtBm",100,1
"2","cal_kluster_mean",10,1.31273999999859,8,2,640000,100,0.1,"CzRPtBm",100,1
"3","pam_kluster_mean",8,0.0394399999966845,8,0,640000,100,0.1,"CzRPtBm",100,1
"4","ap_kluster_mean",8,0.0250599999970291,8,0,640000,100,0.1,"CzRPtBm",100,1
"5","BIC_kluster_frq",8,0.637789999995148,8,0,640000,100,0.1,"CzRPtBm",100,1
"6","cal_kluster_frq",8,1.31273999999859,8,0,640000,100,0.1,"CzRPtBm",100,1
"7","pam_kluster_frq",8,0.0394399999966845,8,0,640000,100,0.1,"CzRPtBm",100,1
"8","ap_kluster_frq",8,0.0250599999970291,8,0,640000,100,0.1,"CzRPtBm",100,1
"9","BIC_kluster_mean",8,5.80096999999485,8,0,640000,500,0.1,"CzRPtBm",100,1
"10","cal_kluster_mean",8,4.56636999999755,8,0,640000,500,0.1,"CzRPtBm",100,1
"11","pam_kluster_mean",8,1.19103000000585,8,0,640000,500,0.1,"CzRPtBm",100,1
"12","ap_kluster_mean",11,0.712989999991842,8,3,640000,500,0.1,"CzRPtBm",100,1
"13","BIC_kluster_frq",8,5.80096999999485,8,0,640000,500,0.1,"CzRPtBm",100,1
"14","cal_kluster_frq",8,4.56636999999755,8,0,640000,500,0.1,"CzRPtBm",100,1
"15","pam_kluster_frq",8,1.19103000000585,8,0,640000,500,0.1,"CzRPtBm",100,1
"16","ap_kluster_frq",12,0.712989999991842,8,4,640000,500,0.1,"CzRPtBm",100,1
"17","BIC_kluster_mean",8,11.786870000005,8,0,640000,1000,0.1,"CzRPtBm",100,1
"18","cal_kluster_mean",8,9.56849000000046,8,0,640000,1000,0.1,"CzRPtBm",100,1
"19","pam_kluster_mean",8,5.70425000000163,8,0,640000,1000,0.1,"CzRPtBm",100,1
"20","ap_kluster_mean",19,3.93346000000718,8,11,640000,1000,0.1,"CzRPtBm",100,1
"21","BIC_kluster_frq",8,11.786870000005,8,0,640000,1000,0.1,"CzRPtBm",100,1
"22","cal_kluster_frq",8,9.56849000000046,8,0,640000,1000,0.1,"CzRPtBm",100,1
"23","pam_kluster_frq",8,5.70425000000163,8,0,640000,1000,0.1,"CzRPtBm",100,1
"24","ap_kluster_frq",18,3.93346000000718,8,10,640000,1000,0.1,"CzRPtBm",100,1
"25","BIC_kluster_mean",8,0.437710000007646,8,0,640000,100,0.2,"NcwO7Px",100,1
"26","cal_kluster_mean",12,1.23458000000333,8,4,640000,100,0.2,"NcwO7Px",100,1
"27","pam_kluster_mean",8,0.0381299999984913,8,0,640000,100,0.2,"NcwO7Px",100,1
"28","ap_kluster_mean",8,0.0248800000117626,8,0,640000,100,0.2,"NcwO7Px",100,1
"29","BIC_kluster_frq",8,0.437710000007646,8,0,640000,100,0.2,"NcwO7Px",100,1
"30","cal_kluster_frq",15,1.23458000000333,8,7,640000,100,0.2,"NcwO7Px",100,1
"31","pam_kluster_frq",8,0.0381299999984913,8,0,640000,100,0.2,"NcwO7Px",100,1
"32","ap_kluster_frq",8,0.0248800000117626,8,0,640000,100,0.2,"NcwO7Px",100,1
"33","BIC_kluster_mean",8,4.53375999999233,8,0,640000,500,0.2,"NcwO7Px",100,1
"34","cal_kluster_mean",9,4.08120000000927,8,1,640000,500,0.2,"NcwO7Px",100,1
"35","pam_kluster_mean",8,1.10455999999773,8,0,640000,500,0.2,"NcwO7Px",100,1
"36","ap_kluster_mean",10,0.640950000003213,8,2,640000,500,0.2,"NcwO7Px",100,1
"37","BIC_kluster_frq",8,4.53375999999233,8,0,640000,500,0.2,"NcwO7Px",100,1
"38","cal_kluster_frq",8,4.08120000000927,8,0,640000,500,0.2,"NcwO7Px",100,1
"39","pam_kluster_frq",8,1.10455999999773,8,0,640000,500,0.2,"NcwO7Px",100,1
"40","ap_kluster_frq",10,0.640950000003213,8,2,640000,500,0.2,"NcwO7Px",100,1
"41","BIC_kluster_mean",8,9.65625,8,0,640000,1000,0.2,"NcwO7Px",100,1
"42","cal_kluster_mean",8,8.16823999999207,8,0,640000,1000,0.2,"NcwO7Px",100,1
"43","pam_kluster_mean",8,5.21096000000834,8,0,640000,1000,0.2,"NcwO7Px",100,1
"44","ap_kluster_mean",15,3.71055000000168,8,7,640000,1000,0.2,"NcwO7Px",100,1
"45","BIC_kluster_frq",8,9.65625,8,0,640000,1000,0.2,"NcwO7Px",100,1
"46","cal_kluster_frq",8,8.16823999999207,8,0,640000,1000,0.2,"NcwO7Px",100,1
"47","pam_kluster_frq",8,5.21096000000834,8,0,640000,1000,0.2,"NcwO7Px",100,1
"48","ap_kluster_frq",15,3.71055000000168,8,7,640000,1000,0.2,"NcwO7Px",100,1
"49","BIC_kluster_mean",8,0.331270000007935,8,0,640000,100,0.3,"19KX8Qz",100,1
"50","cal_kluster_mean",12,1.20537999999826,8,4,640000,100,0.3,"19KX8Qz",100,1
"51","pam_kluster_mean",8,0.0359099999978207,8,0,640000,100,0.3,"19KX8Qz",100,1
