"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"1","BIC_kluster_mean",5,0.766879999998491,5,0,250000,100,0.1,"6wKni0K",100,1
"2","cal_kluster_mean",10,1.40226000000373,5,5,250000,100,0.1,"6wKni0K",100,1
"3","pam_kluster_mean",5,0.039769999999553,5,0,250000,100,0.1,"6wKni0K",100,1
"4","ap_kluster_mean",7,0.0265999999979977,5,2,250000,100,0.1,"6wKni0K",100,1
"5","BIC_kluster_frq",5,0.766879999998491,5,0,250000,100,0.1,"6wKni0K",100,1
"6","cal_kluster_frq",15,1.40226000000373,5,10,250000,100,0.1,"6wKni0K",100,1
"7","pam_kluster_frq",5,0.039769999999553,5,0,250000,100,0.1,"6wKni0K",100,1
"8","ap_kluster_frq",7,0.0265999999979977,5,2,250000,100,0.1,"6wKni0K",100,1
"9","BIC_kluster_mean",5,6.93530999999843,5,0,250000,500,0.1,"6wKni0K",100,1
"10","cal_kluster_mean",6,5.38649000000441,5,1,250000,500,0.1,"6wKni0K",100,1
"11","pam_kluster_mean",5,1.27480999999912,5,0,250000,500,0.1,"6wKni0K",100,1
"12","ap_kluster_mean",16,0.756139999995939,5,11,250000,500,0.1,"6wKni0K",100,1
"13","BIC_kluster_frq",5,6.93530999999843,5,0,250000,500,0.1,"6wKni0K",100,1
"14","cal_kluster_frq",6,5.38649000000441,5,1,250000,500,0.1,"6wKni0K",100,1
"15","pam_kluster_frq",5,1.27480999999912,5,0,250000,500,0.1,"6wKni0K",100,1
"16","ap_kluster_frq",16,0.756139999995939,5,11,250000,500,0.1,"6wKni0K",100,1
"17","BIC_kluster_mean",5,13.4967100000032,5,0,250000,1000,0.1,"6wKni0K",100,1
"18","cal_kluster_mean",6,11.5136100000096,5,1,250000,1000,0.1,"6wKni0K",100,1
"19","pam_kluster_mean",5,5.9180499999912,5,0,250000,1000,0.1,"6wKni0K",100,1
"20","ap_kluster_mean",23,4.03392000000109,5,18,250000,1000,0.1,"6wKni0K",100,1
"21","BIC_kluster_frq",5,13.4967100000032,5,0,250000,1000,0.1,"6wKni0K",100,1
"22","cal_kluster_frq",6,11.5136100000096,5,1,250000,1000,0.1,"6wKni0K",100,1
"23","pam_kluster_frq",5,5.9180499999912,5,0,250000,1000,0.1,"6wKni0K",100,1
"24","ap_kluster_frq",24,4.03392000000109,5,19,250000,1000,0.1,"6wKni0K",100,1
"25","BIC_kluster_mean",5,0.550270000004675,5,0,250000,100,0.2,"RwdZ3JQ",100,1
"26","cal_kluster_mean",7,1.33192999999737,5,2,250000,100,0.2,"RwdZ3JQ",100,1
"27","pam_kluster_mean",5,0.0380599999974947,5,0,250000,100,0.2,"RwdZ3JQ",100,1
"28","ap_kluster_mean",5,0.0260999999917112,5,0,250000,100,0.2,"RwdZ3JQ",100,1
"29","BIC_kluster_frq",5,0.550270000004675,5,0,250000,100,0.2,"RwdZ3JQ",100,1
"30","cal_kluster_frq",5,1.33192999999737,5,0,250000,100,0.2,"RwdZ3JQ",100,1
"31","pam_kluster_frq",5,0.0380599999974947,5,0,250000,100,0.2,"RwdZ3JQ",100,1
"32","ap_kluster_frq",5,0.0260999999917112,5,0,250000,100,0.2,"RwdZ3JQ",100,1
"33","BIC_kluster_mean",5,5.99403000000399,5,0,250000,500,0.2,"RwdZ3JQ",100,1
"34","cal_kluster_mean",5,4.60382999998285,5,0,250000,500,0.2,"RwdZ3JQ",100,1
"35","pam_kluster_mean",5,1.24252000001026,5,0,250000,500,0.2,"RwdZ3JQ",100,1
"36","ap_kluster_mean",12,0.752220000005327,5,7,250000,500,0.2,"RwdZ3JQ",100,1
"37","BIC_kluster_frq",5,5.99403000000399,5,0,250000,500,0.2,"RwdZ3JQ",100,1
"38","cal_kluster_frq",5,4.60382999998285,5,0,250000,500,0.2,"RwdZ3JQ",100,1
"39","pam_kluster_frq",5,1.24252000001026,5,0,250000,500,0.2,"RwdZ3JQ",100,1
"40","ap_kluster_frq",12,0.752220000005327,5,7,250000,500,0.2,"RwdZ3JQ",100,1
"41","BIC_kluster_mean",5,11.4544699999946,5,0,250000,1000,0.2,"RwdZ3JQ",100,1
"42","cal_kluster_mean",5,9.37410999999265,5,0,250000,1000,0.2,"RwdZ3JQ",100,1
"43","pam_kluster_mean",5,6.1007700000063,5,0,250000,1000,0.2,"RwdZ3JQ",100,1
"44","ap_kluster_mean",17,3.69220000000554,5,12,250000,1000,0.2,"RwdZ3JQ",100,1
"45","BIC_kluster_frq",5,11.4544699999946,5,0,250000,1000,0.2,"RwdZ3JQ",100,1
"46","cal_kluster_frq",5,9.37410999999265,5,0,250000,1000,0.2,"RwdZ3JQ",100,1
"47","pam_kluster_frq",5,6.1007700000063,5,0,250000,1000,0.2,"RwdZ3JQ",100,1
"48","ap_kluster_frq",17,3.69220000000554,5,12,250000,1000,0.2,"RwdZ3JQ",100,1
"49","BIC_kluster_mean",5,0.453739999991376,5,0,250000,100,0.3,"lioqwEf",100,1
"50","cal_kluster_mean",7,1.17535000000498,5,2,250000,100,0.3,"lioqwEf",100,1
"51","pam_kluster_mean",5,0.0381100000021979,5,0,250000,100,0.3,"lioqwEf",100,1
"52","ap_kluster_mean",5,0.0229299999948125,5,0,250000,100,0.3,"lioqwEf",100,1
"53","BIC_kluster_frq",5,0.453739999991376,5,0,250000,100,0.3,"lioqwEf",100,1
"54","cal_kluster_frq",5,1.17535000000498,5,0,250000,100,0.3,"lioqwEf",100,1
"55","pam_kluster_frq",5,0.0381100000021979,5,0,250000,100,0.3,"lioqwEf",100,1
"56","ap_kluster_frq",5,0.0229299999948125,5,0,250000,100,0.3,"lioqwEf",100,1
"57","BIC_kluster_mean",5,5.91218999999575,5,0,250000,500,0.3,"lioqwEf",100,1
"58","cal_kluster_mean",5,4.03027999999234,5,0,250000,500,0.3,"lioqwEf",100,1
"59","pam_kluster_mean",5,1.23442000000505,5,0,250000,500,0.3,"lioqwEf",100,1
"60","ap_kluster_mean",9,0.686369999999879,5,4,250000,500,0.3,"lioqwEf",100,1
"61","BIC_kluster_frq",5,5.91218999999575,5,0,250000,500,0.3,"lioqwEf",100,1
"62","cal_kluster_frq",5,4.03027999999234,5,0,250000,500,0.3,"lioqwEf",100,1
"63","pam_kluster_frq",5,1.23442000000505,5,0,250000,500,0.3,"lioqwEf",100,1
"64","ap_kluster_frq",9,0.686369999999879,5,4,250000,500,0.3,"lioqwEf",100,1
"65","BIC_kluster_mean",5,10.791800000004,5,0,250000,1000,0.3,"lioqwEf",100,1
"66","cal_kluster_mean",5,8.10384999999311,5,0,250000,1000,0.3,"lioqwEf",100,1
"67","pam_kluster_mean",5,5.79520000000368,5,0,250000,1000,0.3,"lioqwEf",100,1
"68","ap_kluster_mean",12,3.63226000000024,5,7,250000,1000,0.3,"lioqwEf",100,1
"69","BIC_kluster_frq",5,10.791800000004,5,0,250000,1000,0.3,"lioqwEf",100,1
"70","cal_kluster_frq",5,8.10384999999311,5,0,250000,1000,0.3,"lioqwEf",100,1
"71","pam_kluster_frq",5,5.79520000000368,5,0,250000,1000,0.3,"lioqwEf",100,1
"72","ap_kluster_frq",12,3.63226000000024,5,7,250000,1000,0.3,"lioqwEf",100,1
"73","BIC_kluster_mean",5,0.419000000009546,5,0,250000,100,0.4,"hRsccDu",100,1
"74","cal_kluster_mean",5,1.19575000000419,5,0,250000,100,0.4,"hRsccDu",100,1
"75","pam_kluster_mean",5,0.0379799999878742,5,0,250000,100,0.4,"hRsccDu",100,1
"76","ap_kluster_mean",5,0.0233199999958742,5,0,250000,100,0.4,"hRsccDu",100,1
"77","BIC_kluster_frq",5,0.419000000009546,5,0,250000,100,0.4,"hRsccDu",100,1
"78","cal_kluster_frq",5,1.19575000000419,5,0,250000,100,0.4,"hRsccDu",100,1
"79","pam_kluster_frq",5,0.0379799999878742,5,0,250000,100,0.4,"hRsccDu",100,1
