"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"55","pam_kluster_frq",7,0.0371299999975599,7,0,490000,100,0.3,"aoB8iug",100,1
"56","ap_kluster_frq",7,0.0256200000003446,7,0,490000,100,0.3,"aoB8iug",100,1
"57","BIC_kluster_mean",7,4.60101999999373,7,0,490000,500,0.3,"aoB8iug",100,1
"58","cal_kluster_mean",7,4.12704999999842,7,0,490000,500,0.3,"aoB8iug",100,1
"59","pam_kluster_mean",7,1.05084000000381,7,0,490000,500,0.3,"aoB8iug",100,1
"60","ap_kluster_mean",8,0.649780000000028,7,1,490000,500,0.3,"aoB8iug",100,1
"61","BIC_kluster_frq",7,4.60101999999373,7,0,490000,500,0.3,"aoB8iug",100,1
"62","cal_kluster_frq",7,4.12704999999842,7,0,490000,500,0.3,"aoB8iug",100,1
"63","pam_kluster_frq",7,1.05084000000381,7,0,490000,500,0.3,"aoB8iug",100,1
"64","ap_kluster_frq",8,0.649780000000028,7,1,490000,500,0.3,"aoB8iug",100,1
"65","BIC_kluster_mean",7,8.7109300000011,7,0,490000,1000,0.3,"aoB8iug",100,1
"66","cal_kluster_mean",7,8.22629000000306,7,0,490000,1000,0.3,"aoB8iug",100,1
"67","pam_kluster_mean",7,4.85480000000563,7,0,490000,1000,0.3,"aoB8iug",100,1
"68","ap_kluster_mean",14,3.67401999999187,7,7,490000,1000,0.3,"aoB8iug",100,1
"69","BIC_kluster_frq",7,8.7109300000011,7,0,490000,1000,0.3,"aoB8iug",100,1
"70","cal_kluster_frq",7,8.22629000000306,7,0,490000,1000,0.3,"aoB8iug",100,1
"71","pam_kluster_frq",7,4.85480000000563,7,0,490000,1000,0.3,"aoB8iug",100,1
"72","ap_kluster_frq",14,3.67401999999187,7,7,490000,1000,0.3,"aoB8iug",100,1
"73","BIC_kluster_mean",7,0.328080000001937,7,0,490000,100,0.4,"MQgKKi0",100,1
"74","cal_kluster_mean",8,1.22958000000217,7,1,490000,100,0.4,"MQgKKi0",100,1
"75","pam_kluster_mean",7,0.0365999999968335,7,0,490000,100,0.4,"MQgKKi0",100,1
"76","ap_kluster_mean",7,0.0258000000065658,7,0,490000,100,0.4,"MQgKKi0",100,1
"77","BIC_kluster_frq",7,0.328080000001937,7,0,490000,100,0.4,"MQgKKi0",100,1
"78","cal_kluster_frq",7,1.22958000000217,7,0,490000,100,0.4,"MQgKKi0",100,1
"79","pam_kluster_frq",7,0.0365999999968335,7,0,490000,100,0.4,"MQgKKi0",100,1
"80","ap_kluster_frq",7,0.0258000000065658,7,0,490000,100,0.4,"MQgKKi0",100,1
"81","BIC_kluster_mean",7,4.16498000000604,7,0,490000,500,0.4,"MQgKKi0",100,1
"82","cal_kluster_mean",7,3.77228999999934,7,0,490000,500,0.4,"MQgKKi0",100,1
"83","pam_kluster_mean",7,1.05941000000341,7,0,490000,500,0.4,"MQgKKi0",100,1
"84","ap_kluster_mean",7,0.596820000001462,7,0,490000,500,0.4,"MQgKKi0",100,1
"85","BIC_kluster_frq",7,4.16498000000604,7,0,490000,500,0.4,"MQgKKi0",100,1
"86","cal_kluster_frq",7,3.77228999999934,7,0,490000,500,0.4,"MQgKKi0",100,1
"87","pam_kluster_frq",7,1.05941000000341,7,0,490000,500,0.4,"MQgKKi0",100,1
"88","ap_kluster_frq",7,0.596820000001462,7,0,490000,500,0.4,"MQgKKi0",100,1
"89","BIC_kluster_mean",7,8.1216799999983,7,0,490000,1000,0.4,"MQgKKi0",100,1
"90","cal_kluster_mean",7,7.3364000000048,7,0,490000,1000,0.4,"MQgKKi0",100,1
"91","pam_kluster_mean",7,4.93806999999564,7,0,490000,1000,0.4,"MQgKKi0",100,1
"92","ap_kluster_mean",11,3.58245000000112,7,4,490000,1000,0.4,"MQgKKi0",100,1
"93","BIC_kluster_frq",7,8.1216799999983,7,0,490000,1000,0.4,"MQgKKi0",100,1
"94","cal_kluster_frq",7,7.3364000000048,7,0,490000,1000,0.4,"MQgKKi0",100,1
"95","pam_kluster_frq",7,4.93806999999564,7,0,490000,1000,0.4,"MQgKKi0",100,1
"96","ap_kluster_frq",11,3.58245000000112,7,4,490000,1000,0.4,"MQgKKi0",100,1
"97","BIC_kluster_mean",7,0.290170000003418,7,0,490000,100,0.5,"bMpehDN",100,1
"98","cal_kluster_mean",8,1.13636999999871,7,1,490000,100,0.5,"bMpehDN",100,1
"99","pam_kluster_mean",7,0.0359099999978207,7,0,490000,100,0.5,"bMpehDN",100,1
"100","ap_kluster_mean",7,0.0236799999990035,7,0,490000,100,0.5,"bMpehDN",100,1
"101","BIC_kluster_frq",7,0.290170000003418,7,0,490000,100,0.5,"bMpehDN",100,1
"102","cal_kluster_frq",7,1.13636999999871,7,0,490000,100,0.5,"bMpehDN",100,1
"103","pam_kluster_frq",7,0.0359099999978207,7,0,490000,100,0.5,"bMpehDN",100,1
"104","ap_kluster_frq",7,0.0236799999990035,7,0,490000,100,0.5,"bMpehDN",100,1
"105","BIC_kluster_mean",7,3.77791000000667,7,0,490000,500,0.5,"bMpehDN",100,1
"106","cal_kluster_mean",7,3.68563999999547,7,0,490000,500,0.5,"bMpehDN",100,1
"107","pam_kluster_mean",7,1.02895000000019,7,0,490000,500,0.5,"bMpehDN",100,1
"108","ap_kluster_mean",7,0.575090000007767,7,0,490000,500,0.5,"bMpehDN",100,1
"109","BIC_kluster_frq",7,3.77791000000667,7,0,490000,500,0.5,"bMpehDN",100,1
"110","cal_kluster_frq",7,3.68563999999547,7,0,490000,500,0.5,"bMpehDN",100,1
"111","pam_kluster_frq",7,1.02895000000019,7,0,490000,500,0.5,"bMpehDN",100,1
"112","ap_kluster_frq",7,0.575090000007767,7,0,490000,500,0.5,"bMpehDN",100,1
"113","BIC_kluster_mean",7,8.55485999999684,7,0,490000,1000,0.5,"bMpehDN",100,1
"114","cal_kluster_mean",7,7.11784000000218,7,0,490000,1000,0.5,"bMpehDN",100,1
"115","pam_kluster_mean",7,4.66524000000441,7,0,490000,1000,0.5,"bMpehDN",100,1
"116","ap_kluster_mean",7,3.07564000000479,7,0,490000,1000,0.5,"bMpehDN",100,1
"117","BIC_kluster_frq",7,8.55485999999684,7,0,490000,1000,0.5,"bMpehDN",100,1
"118","cal_kluster_frq",7,7.11784000000218,7,0,490000,1000,0.5,"bMpehDN",100,1
"119","pam_kluster_frq",7,4.66524000000441,7,0,490000,1000,0.5,"bMpehDN",100,1
"120","ap_kluster_frq",7,3.07564000000479,7,0,490000,1000,0.5,"bMpehDN",100,1
"121","BIC_kluster_mean",7,0.230750000001863,7,0,490000,100,0.6,"7R1G5dN",100,1
"122","cal_kluster_mean",9,1.11757000000216,7,2,490000,100,0.6,"7R1G5dN",100,1
"123","pam_kluster_mean",7,0.0368199999968056,7,0,490000,100,0.6,"7R1G5dN",100,1
"124","ap_kluster_mean",7,0.0242699999990873,7,0,490000,100,0.6,"7R1G5dN",100,1
"125","BIC_kluster_frq",7,0.230750000001863,7,0,490000,100,0.6,"7R1G5dN",100,1
"126","cal_kluster_frq",7,1.11757000000216,7,0,490000,100,0.6,"7R1G5dN",100,1
"127","pam_kluster_frq",7,0.0368199999968056,7,0,490000,100,0.6,"7R1G5dN",100,1
"128","ap_kluster_frq",7,0.0242699999990873,7,0,490000,100,0.6,"7R1G5dN",100,1
"129","BIC_kluster_mean",8,2.40523999999976,7,1,490000,500,0.6,"7R1G5dN",100,1
"130","cal_kluster_mean",7,3.48154999999795,7,0,490000,500,0.6,"7R1G5dN",100,1
"131","pam_kluster_mean",7,1.02866000000038,7,0,490000,500,0.6,"7R1G5dN",100,1
"132","ap_kluster_mean",7,0.562780000000494,7,0,490000,500,0.6,"7R1G5dN",100,1
"133","BIC_kluster_frq",7,2.40523999999976,7,0,490000,500,0.6,"7R1G5dN",100,1
"134","cal_kluster_frq",7,3.48154999999795,7,0,490000,500,0.6,"7R1G5dN",100,1
"135","pam_kluster_frq",7,1.02866000000038,7,0,490000,500,0.6,"7R1G5dN",100,1
"136","ap_kluster_frq",7,0.562780000000494,7,0,490000,500,0.6,"7R1G5dN",100,1
"137","BIC_kluster_mean",7,8.30209000000148,7,0,490000,1000,0.6,"7R1G5dN",100,1
"138","cal_kluster_mean",7,6.7266000000108,7,0,490000,1000,0.6,"7R1G5dN",100,1
"139","pam_kluster_mean",7,4.60763999999384,7,0,490000,1000,0.6,"7R1G5dN",100,1
"140","ap_kluster_mean",7,2.91690999999992,7,0,490000,1000,0.6,"7R1G5dN",100,1
"141","BIC_kluster_frq",7,8.30209000000148,7,0,490000,1000,0.6,"7R1G5dN",100,1
"142","cal_kluster_frq",7,6.7266000000108,7,0,490000,1000,0.6,"7R1G5dN",100,1
"143","pam_kluster_frq",7,4.60763999999384,7,0,490000,1000,0.6,"7R1G5dN",100,1
"144","ap_kluster_frq",7,2.91690999999992,7,0,490000,1000,0.6,"7R1G5dN",100,1
"145","BIC_kluster_mean",7,0.196910000003409,7,0,490000,100,0.7,"40Qs9ln",100,1
"146","cal_kluster_mean",7,1.10430999999749,7,0,490000,100,0.7,"40Qs9ln",100,1
"147","pam_kluster_mean",7,0.0376200000010431,7,0,490000,100,0.7,"40Qs9ln",100,1
"148","ap_kluster_mean",7,0.0241600000008475,7,0,490000,100,0.7,"40Qs9ln",100,1
"149","BIC_kluster_frq",7,0.196910000003409,7,0,490000,100,0.7,"40Qs9ln",100,1
"150","cal_kluster_frq",7,1.10430999999749,7,0,490000,100,0.7,"40Qs9ln",100,1
"151","pam_kluster_frq",7,0.0376200000010431,7,0,490000,100,0.7,"40Qs9ln",100,1
"152","ap_kluster_frq",7,0.0241600000008475,7,0,490000,100,0.7,"40Qs9ln",100,1
"153","BIC_kluster_mean",7,1.67977999999654,7,0,490000,500,0.7,"40Qs9ln",100,1
"154","cal_kluster_mean",7,3.46691999999457,7,0,490000,500,0.7,"40Qs9ln",100,1
"155","pam_kluster_mean",7,1.05729000000749,7,0,490000,500,0.7,"40Qs9ln",100,1
"156","ap_kluster_mean",7,0.555730000007898,7,0,490000,500,0.7,"40Qs9ln",100,1
"157","BIC_kluster_frq",7,1.67977999999654,7,0,490000,500,0.7,"40Qs9ln",100,1
"158","cal_kluster_frq",7,3.46691999999457,7,0,490000,500,0.7,"40Qs9ln",100,1
"159","pam_kluster_frq",7,1.05729000000749,7,0,490000,500,0.7,"40Qs9ln",100,1
"160","ap_kluster_frq",7,0.555730000007898,7,0,490000,500,0.7,"40Qs9ln",100,1
"161","BIC_kluster_mean",7,6.67572999999626,7,0,490000,1000,0.7,"40Qs9ln",100,1
"162","cal_kluster_mean",7,6.7467000000074,7,0,490000,1000,0.7,"40Qs9ln",100,1
"163","pam_kluster_mean",7,4.84389999999548,7,0,490000,1000,0.7,"40Qs9ln",100,1
"164","ap_kluster_mean",7,2.83964999999967,7,0,490000,1000,0.7,"40Qs9ln",100,1
"165","BIC_kluster_frq",7,6.67572999999626,7,0,490000,1000,0.7,"40Qs9ln",100,1
"166","cal_kluster_frq",7,6.7467000000074,7,0,490000,1000,0.7,"40Qs9ln",100,1
"167","pam_kluster_frq",7,4.84389999999548,7,0,490000,1000,0.7,"40Qs9ln",100,1
"168","ap_kluster_frq",7,2.83964999999967,7,0,490000,1000,0.7,"40Qs9ln",100,1
