"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"1","BIC_kluster_mean",4,0.787529999997932,14,-10,1960000,100,0.1,"u64B2ES",100,1
"2","cal_kluster_mean",15,1.41075000000652,14,1,1960000,100,0.1,"u64B2ES",100,1
"3","pam_kluster_mean",2,0.0399799999932293,14,-12,1960000,100,0.1,"u64B2ES",100,1
"4","ap_kluster_mean",8,0.0261800000059884,14,-6,1960000,100,0.1,"u64B2ES",100,1
"5","BIC_kluster_frq",3,0.787529999997932,14,-11,1960000,100,0.1,"u64B2ES",100,1
"6","cal_kluster_frq",15,1.41075000000652,14,1,1960000,100,0.1,"u64B2ES",100,1
"7","pam_kluster_frq",2,0.0399799999932293,14,-12,1960000,100,0.1,"u64B2ES",100,1
"8","ap_kluster_frq",8,0.0261800000059884,14,-6,1960000,100,0.1,"u64B2ES",100,1
"9","BIC_kluster_mean",14,4.18351000001188,14,0,1960000,500,0.1,"u64B2ES",100,1
"10","cal_kluster_mean",14,5.38522000000346,14,0,1960000,500,0.1,"u64B2ES",100,1
"11","pam_kluster_mean",2,1.20322999999975,14,-12,1960000,500,0.1,"u64B2ES",100,1
"12","ap_kluster_mean",14,0.579819999990286,14,0,1960000,500,0.1,"u64B2ES",100,1
"13","BIC_kluster_frq",14,4.18351000001188,14,0,1960000,500,0.1,"u64B2ES",100,1
"14","cal_kluster_frq",14,5.38522000000346,14,0,1960000,500,0.1,"u64B2ES",100,1
"15","pam_kluster_frq",2,1.20322999999975,14,-12,1960000,500,0.1,"u64B2ES",100,1
"16","ap_kluster_frq",14,0.579819999990286,14,0,1960000,500,0.1,"u64B2ES",100,1
"17","BIC_kluster_mean",14,8.85706999999587,14,0,1960000,1000,0.1,"u64B2ES",100,1
"18","cal_kluster_mean",14,11.4832100000035,14,0,1960000,1000,0.1,"u64B2ES",100,1
"19","pam_kluster_mean",2,5.96536000000313,14,-12,1960000,1000,0.1,"u64B2ES",100,1
"20","ap_kluster_mean",14,2.77535000000615,14,0,1960000,1000,0.1,"u64B2ES",100,1
"21","BIC_kluster_frq",14,8.85706999999587,14,0,1960000,1000,0.1,"u64B2ES",100,1
"22","cal_kluster_frq",14,11.4832100000035,14,0,1960000,1000,0.1,"u64B2ES",100,1
"23","pam_kluster_frq",2,5.96536000000313,14,-12,1960000,1000,0.1,"u64B2ES",100,1
"24","ap_kluster_frq",14,2.77535000000615,14,0,1960000,1000,0.1,"u64B2ES",100,1
"25","BIC_kluster_mean",8,0.603280000000959,14,-6,1960000,100,0.2,"2eZ26XW",100,1
"26","cal_kluster_mean",15,1.33640000000247,14,1,1960000,100,0.2,"2eZ26XW",100,1
"27","pam_kluster_mean",3,0.0388199999986682,14,-11,1960000,100,0.2,"2eZ26XW",100,1
"28","ap_kluster_mean",8,0.0275200000009499,14,-6,1960000,100,0.2,"2eZ26XW",100,1
"29","BIC_kluster_frq",3,0.603280000000959,14,-11,1960000,100,0.2,"2eZ26XW",100,1
"30","cal_kluster_frq",15,1.33640000000247,14,1,1960000,100,0.2,"2eZ26XW",100,1
"31","pam_kluster_frq",2,0.0388199999986682,14,-12,1960000,100,0.2,"2eZ26XW",100,1
"32","ap_kluster_frq",8,0.0275200000009499,14,-6,1960000,100,0.2,"2eZ26XW",100,1
"33","BIC_kluster_mean",14,3.52656000000541,14,0,1960000,500,0.2,"2eZ26XW",100,1
"34","cal_kluster_mean",15,4.36888000000617,14,1,1960000,500,0.2,"2eZ26XW",100,1
"35","pam_kluster_mean",2,1.16107999999425,14,-12,1960000,500,0.2,"2eZ26XW",100,1
"36","ap_kluster_mean",14,0.569790000003995,14,0,1960000,500,0.2,"2eZ26XW",100,1
"37","BIC_kluster_frq",14,3.52656000000541,14,0,1960000,500,0.2,"2eZ26XW",100,1
"38","cal_kluster_frq",15,4.36888000000617,14,1,1960000,500,0.2,"2eZ26XW",100,1
"39","pam_kluster_frq",2,1.16107999999425,14,-12,1960000,500,0.2,"2eZ26XW",100,1
"40","ap_kluster_frq",14,0.569790000003995,14,0,1960000,500,0.2,"2eZ26XW",100,1
"41","BIC_kluster_mean",14,8.39210000000428,14,0,1960000,1000,0.2,"2eZ26XW",100,1
"42","cal_kluster_mean",15,8.82013000000035,14,1,1960000,1000,0.2,"2eZ26XW",100,1
"43","pam_kluster_mean",2,5.47137999999453,14,-12,1960000,1000,0.2,"2eZ26XW",100,1
"44","ap_kluster_mean",15,2.92277999999584,14,1,1960000,1000,0.2,"2eZ26XW",100,1
"45","BIC_kluster_frq",14,8.39210000000428,14,0,1960000,1000,0.2,"2eZ26XW",100,1
"46","cal_kluster_frq",15,8.82013000000035,14,1,1960000,1000,0.2,"2eZ26XW",100,1
"47","pam_kluster_frq",2,5.47137999999453,14,-12,1960000,1000,0.2,"2eZ26XW",100,1
"48","ap_kluster_frq",15,2.92277999999584,14,1,1960000,1000,0.2,"2eZ26XW",100,1
"49","BIC_kluster_mean",14,0.483319999998203,14,0,1960000,100,0.3,"FRuuzQb",100,1
