"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"1","BIC_kluster_mean",4,0.982840000006836,26,-22,6760000,100,0.1,"PVHFdWA",100,1
"2","cal_kluster_mean",14,1.38064000000944,26,-12,6760000,100,0.1,"PVHFdWA",100,1
"3","pam_kluster_mean",2,0.0358499999903142,26,-24,6760000,100,0.1,"PVHFdWA",100,1
"4","ap_kluster_mean",6,0.0262899999995716,26,-20,6760000,100,0.1,"PVHFdWA",100,1
"5","BIC_kluster_frq",4,0.982840000006836,26,-22,6760000,100,0.1,"PVHFdWA",100,1
"6","cal_kluster_frq",15,1.38064000000944,26,-11,6760000,100,0.1,"PVHFdWA",100,1
"7","pam_kluster_frq",2,0.0358499999903142,26,-24,6760000,100,0.1,"PVHFdWA",100,1
"8","ap_kluster_frq",6,0.0262899999995716,26,-20,6760000,100,0.1,"PVHFdWA",100,1
"9","BIC_kluster_mean",7,7.50621999999741,26,-19,6760000,500,0.1,"PVHFdWA",100,1
"10","cal_kluster_mean",8,5.16770000000717,26,-18,6760000,500,0.1,"PVHFdWA",100,1
"11","pam_kluster_mean",2,1.09981000001309,26,-24,6760000,500,0.1,"PVHFdWA",100,1
"12","ap_kluster_mean",12,0.634469999999274,26,-14,6760000,500,0.1,"PVHFdWA",100,1
"13","BIC_kluster_frq",6,7.50621999999741,26,-20,6760000,500,0.1,"PVHFdWA",100,1
"14","cal_kluster_frq",8,5.16770000000717,26,-18,6760000,500,0.1,"PVHFdWA",100,1
"15","pam_kluster_frq",2,1.09981000001309,26,-24,6760000,500,0.1,"PVHFdWA",100,1
"16","ap_kluster_frq",12,0.634469999999274,26,-14,6760000,500,0.1,"PVHFdWA",100,1
"17","BIC_kluster_mean",10,14.6636600000248,26,-16,6760000,1000,0.1,"PVHFdWA",100,1
"18","cal_kluster_mean",9,11.0421099999896,26,-17,6760000,1000,0.1,"PVHFdWA",100,1
"19","pam_kluster_mean",2,5.49695999998832,26,-24,6760000,1000,0.1,"PVHFdWA",100,1
"20","ap_kluster_mean",24,3.63287000000244,26,-2,6760000,1000,0.1,"PVHFdWA",100,1
"21","BIC_kluster_frq",15,14.6636600000248,26,-11,6760000,1000,0.1,"PVHFdWA",100,1
"22","cal_kluster_frq",9,11.0421099999896,26,-17,6760000,1000,0.1,"PVHFdWA",100,1
"23","pam_kluster_frq",2,5.49695999998832,26,-24,6760000,1000,0.1,"PVHFdWA",100,1
"24","ap_kluster_frq",24,3.63287000000244,26,-2,6760000,1000,0.1,"PVHFdWA",100,1
"25","BIC_kluster_mean",4,1.02890999999596,26,-22,6760000,100,0.2,"EvHMEYL",100,1
"26","cal_kluster_mean",14,1.22638999999734,26,-12,6760000,100,0.2,"EvHMEYL",100,1
"27","pam_kluster_mean",2,0.0358899999991991,26,-24,6760000,100,0.2,"EvHMEYL",100,1
"28","ap_kluster_mean",6,0.0240000000037253,26,-20,6760000,100,0.2,"EvHMEYL",100,1
"29","BIC_kluster_frq",4,1.02890999999596,26,-22,6760000,100,0.2,"EvHMEYL",100,1
"30","cal_kluster_frq",15,1.22638999999734,26,-11,6760000,100,0.2,"EvHMEYL",100,1
"31","pam_kluster_frq",2,0.0358899999991991,26,-24,6760000,100,0.2,"EvHMEYL",100,1
"32","ap_kluster_frq",6,0.0240000000037253,26,-20,6760000,100,0.2,"EvHMEYL",100,1
"33","BIC_kluster_mean",8,7.37567999999737,26,-18,6760000,500,0.2,"EvHMEYL",100,1
"34","cal_kluster_mean",9,4.43411000000546,26,-17,6760000,500,0.2,"EvHMEYL",100,1
"35","pam_kluster_mean",2,1.05914999998873,26,-24,6760000,500,0.2,"EvHMEYL",100,1
"36","ap_kluster_mean",12,0.645870000009891,26,-14,6760000,500,0.2,"EvHMEYL",100,1
"37","BIC_kluster_frq",6,7.37567999999737,26,-20,6760000,500,0.2,"EvHMEYL",100,1
"38","cal_kluster_frq",9,4.43411000000546,26,-17,6760000,500,0.2,"EvHMEYL",100,1
"39","pam_kluster_frq",2,1.05914999998873,26,-24,6760000,500,0.2,"EvHMEYL",100,1
"40","ap_kluster_frq",12,0.645870000009891,26,-14,6760000,500,0.2,"EvHMEYL",100,1
"41","BIC_kluster_mean",13,15.074320000005,26,-13,6760000,1000,0.2,"EvHMEYL",100,1
"42","cal_kluster_mean",9,9.01481000000378,26,-17,6760000,1000,0.2,"EvHMEYL",100,1
