"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"1","BIC_kluster_mean",3,0.993909999995958,3,0,90000,100,0.1,"QsVbiLf",100,1
"2","cal_kluster_mean",3,1.41933999998611,3,0,90000,100,0.1,"QsVbiLf",100,1
"3","pam_kluster_mean",3,0.042510000008624,3,0,90000,100,0.1,"QsVbiLf",100,1
"4","ap_kluster_mean",6,0.0277900000056252,3,3,90000,100,0.1,"QsVbiLf",100,1
"5","BIC_kluster_frq",3,0.993909999995958,3,0,90000,100,0.1,"QsVbiLf",100,1
"6","cal_kluster_frq",3,1.41933999998611,3,0,90000,100,0.1,"QsVbiLf",100,1
"7","pam_kluster_frq",3,0.042510000008624,3,0,90000,100,0.1,"QsVbiLf",100,1
"8","ap_kluster_frq",6,0.0277900000056252,3,3,90000,100,0.1,"QsVbiLf",100,1
"9","BIC_kluster_mean",3,9.04488999999943,3,0,90000,500,0.1,"QsVbiLf",100,1
"10","cal_kluster_mean",3,5.92068000000203,3,0,90000,500,0.1,"QsVbiLf",100,1
"11","pam_kluster_mean",3,1.60210000000196,3,0,90000,500,0.1,"QsVbiLf",100,1
"12","ap_kluster_mean",15,0.692589999993797,3,12,90000,500,0.1,"QsVbiLf",100,1
"13","BIC_kluster_frq",3,9.04488999999943,3,0,90000,500,0.1,"QsVbiLf",100,1
"14","cal_kluster_frq",3,5.92068000000203,3,0,90000,500,0.1,"QsVbiLf",100,1
"15","pam_kluster_frq",3,1.60210000000196,3,0,90000,500,0.1,"QsVbiLf",100,1
"16","ap_kluster_frq",15,0.692589999993797,3,12,90000,500,0.1,"QsVbiLf",100,1
"17","BIC_kluster_mean",3,14.9891100000008,3,0,90000,1000,0.1,"QsVbiLf",100,1
"18","cal_kluster_mean",3,13.6313500000106,3,0,90000,1000,0.1,"QsVbiLf",100,1
"19","pam_kluster_mean",3,7.97507999999216,3,0,90000,1000,0.1,"QsVbiLf",100,1
"20","ap_kluster_mean",22,3.73091000000131,3,19,90000,1000,0.1,"QsVbiLf",100,1
"21","BIC_kluster_frq",3,14.9891100000008,3,0,90000,1000,0.1,"QsVbiLf",100,1
"22","cal_kluster_frq",3,13.6313500000106,3,0,90000,1000,0.1,"QsVbiLf",100,1
"23","pam_kluster_frq",3,7.97507999999216,3,0,90000,1000,0.1,"QsVbiLf",100,1
"24","ap_kluster_frq",22,3.73091000000131,3,19,90000,1000,0.1,"QsVbiLf",100,1
"25","BIC_kluster_mean",3,0.8164300000004,3,0,90000,100,0.2,"qeg5vsi",100,1
"26","cal_kluster_mean",3,1.30824999999721,3,0,90000,100,0.2,"qeg5vsi",100,1
"27","pam_kluster_mean",3,0.0417900000035297,3,0,90000,100,0.2,"qeg5vsi",100,1
"28","ap_kluster_mean",5,0.0258400000014808,3,2,90000,100,0.2,"qeg5vsi",100,1
"29","BIC_kluster_frq",3,0.8164300000004,3,0,90000,100,0.2,"qeg5vsi",100,1
"30","cal_kluster_frq",3,1.30824999999721,3,0,90000,100,0.2,"qeg5vsi",100,1
"31","pam_kluster_frq",3,0.0417900000035297,3,0,90000,100,0.2,"qeg5vsi",100,1
"32","ap_kluster_frq",5,0.0258400000014808,3,2,90000,100,0.2,"qeg5vsi",100,1
"33","BIC_kluster_mean",3,8.32996999999741,3,0,90000,500,0.2,"qeg5vsi",100,1
"34","cal_kluster_mean",3,5.07101000000606,3,0,90000,500,0.2,"qeg5vsi",100,1
"35","pam_kluster_mean",3,1.3476100000029,3,0,90000,500,0.2,"qeg5vsi",100,1
"36","ap_kluster_mean",12,0.712429999987362,3,9,90000,500,0.2,"qeg5vsi",100,1
"37","BIC_kluster_frq",3,8.32996999999741,3,0,90000,500,0.2,"qeg5vsi",100,1
"38","cal_kluster_frq",3,5.07101000000606,3,0,90000,500,0.2,"qeg5vsi",100,1
