"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"42","cal_kluster_mean",13,9.73025000000023,12,1,1440000,1000,0.2,"kUQ6AJT",100,1
"43","pam_kluster_mean",6,5.65127000000095,12,-6,1440000,1000,0.2,"kUQ6AJT",100,1
"44","ap_kluster_mean",13,2.94556999999797,12,1,1440000,1000,0.2,"kUQ6AJT",100,1
"45","BIC_kluster_frq",12,7.56373999999487,12,0,1440000,1000,0.2,"kUQ6AJT",100,1
"46","cal_kluster_frq",13,9.73025000000023,12,1,1440000,1000,0.2,"kUQ6AJT",100,1
"47","pam_kluster_frq",10,5.65127000000095,12,-2,1440000,1000,0.2,"kUQ6AJT",100,1
"48","ap_kluster_frq",13,2.94556999999797,12,1,1440000,1000,0.2,"kUQ6AJT",100,1
"49","BIC_kluster_mean",12,0.404360000004526,12,0,1440000,100,0.3,"W9hvjGu",100,1
"50","cal_kluster_mean",14,1.21846000001067,12,2,1440000,100,0.3,"W9hvjGu",100,1
"51","pam_kluster_mean",10,0.0383299999951851,12,-2,1440000,100,0.3,"W9hvjGu",100,1
"52","ap_kluster_mean",10,0.0266199999966193,12,-2,1440000,100,0.3,"W9hvjGu",100,1
"53","BIC_kluster_frq",12,0.404360000004526,12,0,1440000,100,0.3,"W9hvjGu",100,1
"54","cal_kluster_frq",15,1.21846000001067,12,3,1440000,100,0.3,"W9hvjGu",100,1
"55","pam_kluster_frq",10,0.0383299999951851,12,-2,1440000,100,0.3,"W9hvjGu",100,1
"56","ap_kluster_frq",10,0.0266199999966193,12,-2,1440000,100,0.3,"W9hvjGu",100,1
"57","BIC_kluster_mean",12,3.14402999999234,12,0,1440000,500,0.3,"W9hvjGu",100,1
"58","cal_kluster_mean",12,3.99630999999354,12,0,1440000,500,0.3,"W9hvjGu",100,1
"59","pam_kluster_mean",10,1.0868300000031,12,-2,1440000,500,0.3,"W9hvjGu",100,1
"60","ap_kluster_mean",12,0.56820999999647,12,0,1440000,500,0.3,"W9hvjGu",100,1
"61","BIC_kluster_frq",12,3.14402999999234,12,0,1440000,500,0.3,"W9hvjGu",100,1
"62","cal_kluster_frq",12,3.99630999999354,12,0,1440000,500,0.3,"W9hvjGu",100,1
"63","pam_kluster_frq",10,1.0868300000031,12,-2,1440000,500,0.3,"W9hvjGu",100,1
"64","ap_kluster_frq",12,0.56820999999647,12,0,1440000,500,0.3,"W9hvjGu",100,1
"65","BIC_kluster_mean",12,7.29011000000057,12,0,1440000,1000,0.3,"W9hvjGu",100,1
"66","cal_kluster_mean",12,7.82423999999999,12,0,1440000,1000,0.3,"W9hvjGu",100,1
"67","pam_kluster_mean",10,4.72767999999924,12,-2,1440000,1000,0.3,"W9hvjGu",100,1
"68","ap_kluster_mean",12,2.91420000000508,12,0,1440000,1000,0.3,"W9hvjGu",100,1
"69","BIC_kluster_frq",12,7.29011000000057,12,0,1440000,1000,0.3,"W9hvjGu",100,1
"70","cal_kluster_frq",12,7.82423999999999,12,0,1440000,1000,0.3,"W9hvjGu",100,1
"71","pam_kluster_frq",10,4.72767999999924,12,-2,1440000,1000,0.3,"W9hvjGu",100,1
"72","ap_kluster_frq",12,2.91420000000508,12,0,1440000,1000,0.3,"W9hvjGu",100,1
"73","BIC_kluster_mean",12,0.344509999998845,12,0,1440000,100,0.4,"jZB49xR",100,1
"74","cal_kluster_mean",14,1.20092000000179,12,2,1440000,100,0.4,"jZB49xR",100,1
"75","pam_kluster_mean",10,0.0398599999968428,12,-2,1440000,100,0.4,"jZB49xR",100,1
"76","ap_kluster_mean",10,0.0260200000030454,12,-2,1440000,100,0.4,"jZB49xR",100,1
"77","BIC_kluster_frq",12,0.344509999998845,12,0,1440000,100,0.4,"jZB49xR",100,1
"78","cal_kluster_frq",15,1.20092000000179,12,3,1440000,100,0.4,"jZB49xR",100,1
"79","pam_kluster_frq",10,0.0398599999968428,12,-2,1440000,100,0.4,"jZB49xR",100,1
"80","ap_kluster_frq",10,0.0260200000030454,12,-2,1440000,100,0.4,"jZB49xR",100,1
"81","BIC_kluster_mean",12,2.20680000000051,12,0,1440000,500,0.4,"jZB49xR",100,1
"82","cal_kluster_mean",12,3.758199999996,12,0,1440000,500,0.4,"jZB49xR",100,1
"83","pam_kluster_mean",10,1.14101000000723,12,-2,1440000,500,0.4,"jZB49xR",100,1
"84","ap_kluster_mean",12,0.590390000002226,12,0,1440000,500,0.4,"jZB49xR",100,1
"85","BIC_kluster_frq",12,2.20680000000051,12,0,1440000,500,0.4,"jZB49xR",100,1
"86","cal_kluster_frq",12,3.758199999996,12,0,1440000,500,0.4,"jZB49xR",100,1
"87","pam_kluster_frq",10,1.14101000000723,12,-2,1440000,500,0.4,"jZB49xR",100,1
"88","ap_kluster_frq",12,0.590390000002226,12,0,1440000,500,0.4,"jZB49xR",100,1
"89","BIC_kluster_mean",12,5.82553999999771,12,0,1440000,1000,0.4,"jZB49xR",100,1
"90","cal_kluster_mean",12,7.16061000000569,12,0,1440000,1000,0.4,"jZB49xR",100,1
"91","pam_kluster_mean",10,5.19234999999404,12,-2,1440000,1000,0.4,"jZB49xR",100,1
"92","ap_kluster_mean",12,2.88698999999557,12,0,1440000,1000,0.4,"jZB49xR",100,1
"93","BIC_kluster_frq",12,5.82553999999771,12,0,1440000,1000,0.4,"jZB49xR",100,1
"94","cal_kluster_frq",12,7.16061000000569,12,0,1440000,1000,0.4,"jZB49xR",100,1
"95","pam_kluster_frq",10,5.19234999999404,12,-2,1440000,1000,0.4,"jZB49xR",100,1
"96","ap_kluster_frq",12,2.88698999999557,12,0,1440000,1000,0.4,"jZB49xR",100,1
"97","BIC_kluster_mean",12,0.322139999999199,12,0,1440000,100,0.5,"mpkySIg",100,1
"98","cal_kluster_mean",14,1.19813999999664,12,2,1440000,100,0.5,"mpkySIg",100,1
"99","pam_kluster_mean",10,0.0385400000074878,12,-2,1440000,100,0.5,"mpkySIg",100,1
"100","ap_kluster_mean",11,0.0289099999971222,12,-1,1440000,100,0.5,"mpkySIg",100,1
"101","BIC_kluster_frq",12,0.322139999999199,12,0,1440000,100,0.5,"mpkySIg",100,1
"102","cal_kluster_frq",15,1.19813999999664,12,3,1440000,100,0.5,"mpkySIg",100,1
"103","pam_kluster_frq",10,0.0385400000074878,12,-2,1440000,100,0.5,"mpkySIg",100,1
"104","ap_kluster_frq",11,0.0289099999971222,12,-1,1440000,100,0.5,"mpkySIg",100,1
"105","BIC_kluster_mean",12,1.96241999999853,12,0,1440000,500,0.5,"mpkySIg",100,1
"106","cal_kluster_mean",13,3.39512000000686,12,1,1440000,500,0.5,"mpkySIg",100,1
"107","pam_kluster_mean",10,1.0964800000051,12,-2,1440000,500,0.5,"mpkySIg",100,1
"108","ap_kluster_mean",12,0.591950000006473,12,0,1440000,500,0.5,"mpkySIg",100,1
"109","BIC_kluster_frq",12,1.96241999999853,12,0,1440000,500,0.5,"mpkySIg",100,1
"110","cal_kluster_frq",13,3.39512000000686,12,1,1440000,500,0.5,"mpkySIg",100,1
"111","pam_kluster_frq",10,1.0964800000051,12,-2,1440000,500,0.5,"mpkySIg",100,1
"112","ap_kluster_frq",12,0.591950000006473,12,0,1440000,500,0.5,"mpkySIg",100,1
"113","BIC_kluster_mean",12,4.97829000000027,12,0,1440000,1000,0.5,"mpkySIg",100,1
"114","cal_kluster_mean",13,6.26836000000592,12,1,1440000,1000,0.5,"mpkySIg",100,1
"115","pam_kluster_mean",10,4.8661399999971,12,-2,1440000,1000,0.5,"mpkySIg",100,1
"116","ap_kluster_mean",12,2.96549999999581,12,0,1440000,1000,0.5,"mpkySIg",100,1
"117","BIC_kluster_frq",12,4.97829000000027,12,0,1440000,1000,0.5,"mpkySIg",100,1
"118","cal_kluster_frq",13,6.26836000000592,12,1,1440000,1000,0.5,"mpkySIg",100,1
"119","pam_kluster_frq",10,4.8661399999971,12,-2,1440000,1000,0.5,"mpkySIg",100,1
"120","ap_kluster_frq",12,2.96549999999581,12,0,1440000,1000,0.5,"mpkySIg",100,1
"121","BIC_kluster_mean",12,0.275490000004647,12,0,1440000,100,0.6,"DLb1mkb",100,1
"122","cal_kluster_mean",14,1.08974000000278,12,2,1440000,100,0.6,"DLb1mkb",100,1
"123","pam_kluster_mean",10,0.0387699999997858,12,-2,1440000,100,0.6,"DLb1mkb",100,1
"124","ap_kluster_mean",11,0.0258299999905285,12,-1,1440000,100,0.6,"DLb1mkb",100,1
"125","BIC_kluster_frq",12,0.275490000004647,12,0,1440000,100,0.6,"DLb1mkb",100,1
"126","cal_kluster_frq",15,1.08974000000278,12,3,1440000,100,0.6,"DLb1mkb",100,1
"127","pam_kluster_frq",10,0.0387699999997858,12,-2,1440000,100,0.6,"DLb1mkb",100,1
"128","ap_kluster_frq",11,0.0258299999905285,12,-1,1440000,100,0.6,"DLb1mkb",100,1
"129","BIC_kluster_mean",13,1.3759200000111,12,1,1440000,500,0.6,"DLb1mkb",100,1
"130","cal_kluster_mean",12,3.18770999999833,12,0,1440000,500,0.6,"DLb1mkb",100,1
"131","pam_kluster_mean",10,1.08658999999519,12,-2,1440000,500,0.6,"DLb1mkb",100,1
"132","ap_kluster_mean",12,0.558610000000335,12,0,1440000,500,0.6,"DLb1mkb",100,1
"133","BIC_kluster_frq",12,1.3759200000111,12,0,1440000,500,0.6,"DLb1mkb",100,1
"134","cal_kluster_frq",12,3.18770999999833,12,0,1440000,500,0.6,"DLb1mkb",100,1
"135","pam_kluster_frq",10,1.08658999999519,12,-2,1440000,500,0.6,"DLb1mkb",100,1
"136","ap_kluster_frq",12,0.558610000000335,12,0,1440000,500,0.6,"DLb1mkb",100,1
"137","BIC_kluster_mean",13,3.38993000000715,12,1,1440000,1000,0.6,"DLb1mkb",100,1
"138","cal_kluster_mean",12,5.92882000000332,12,0,1440000,1000,0.6,"DLb1mkb",100,1
"139","pam_kluster_mean",10,4.68394000000786,12,-2,1440000,1000,0.6,"DLb1mkb",100,1
"140","ap_kluster_mean",12,2.7349899999937,12,0,1440000,1000,0.6,"DLb1mkb",100,1
"141","BIC_kluster_frq",12,3.38993000000715,12,0,1440000,1000,0.6,"DLb1mkb",100,1
"142","cal_kluster_frq",12,5.92882000000332,12,0,1440000,1000,0.6,"DLb1mkb",100,1
"143","pam_kluster_frq",10,4.68394000000786,12,-2,1440000,1000,0.6,"DLb1mkb",100,1
"144","ap_kluster_frq",12,2.7349899999937,12,0,1440000,1000,0.6,"DLb1mkb",100,1
"145","BIC_kluster_mean",12,0.273149999999441,12,0,1440000,100,0.7,"33ODn4z",100,1
"146","cal_kluster_mean",14,1.09878000000608,12,2,1440000,100,0.7,"33ODn4z",100,1
"147","pam_kluster_mean",10,0.0386699999996927,12,-2,1440000,100,0.7,"33ODn4z",100,1
"148","ap_kluster_mean",11,0.0268899999966379,12,-1,1440000,100,0.7,"33ODn4z",100,1
"149","BIC_kluster_frq",12,0.273149999999441,12,0,1440000,100,0.7,"33ODn4z",100,1
"150","cal_kluster_frq",15,1.09878000000608,12,3,1440000,100,0.7,"33ODn4z",100,1
"151","pam_kluster_frq",10,0.0386699999996927,12,-2,1440000,100,0.7,"33ODn4z",100,1
"152","ap_kluster_frq",11,0.0268899999966379,12,-1,1440000,100,0.7,"33ODn4z",100,1
"153","BIC_kluster_mean",12,1.26095999999787,12,0,1440000,500,0.7,"33ODn4z",100,1
"154","cal_kluster_mean",12,3.18332000000169,12,0,1440000,500,0.7,"33ODn4z",100,1
"155","pam_kluster_mean",10,1.05010999999708,12,-2,1440000,500,0.7,"33ODn4z",100,1
"156","ap_kluster_mean",12,0.574980000004871,12,0,1440000,500,0.7,"33ODn4z",100,1
"157","BIC_kluster_frq",12,1.26095999999787,12,0,1440000,500,0.7,"33ODn4z",100,1
"158","cal_kluster_frq",12,3.18332000000169,12,0,1440000,500,0.7,"33ODn4z",100,1
"159","pam_kluster_frq",10,1.05010999999708,12,-2,1440000,500,0.7,"33ODn4z",100,1
"160","ap_kluster_frq",12,0.574980000004871,12,0,1440000,500,0.7,"33ODn4z",100,1
"161","BIC_kluster_mean",12,2.72998000000953,12,0,1440000,1000,0.7,"33ODn4z",100,1
"162","cal_kluster_mean",12,5.91621999999974,12,0,1440000,1000,0.7,"33ODn4z",100,1
"163","pam_kluster_mean",10,4.68083999999566,12,-2,1440000,1000,0.7,"33ODn4z",100,1
"164","ap_kluster_mean",12,2.93840000000084,12,0,1440000,1000,0.7,"33ODn4z",100,1
"165","BIC_kluster_frq",12,2.72998000000953,12,0,1440000,1000,0.7,"33ODn4z",100,1
"166","cal_kluster_frq",12,5.91621999999974,12,0,1440000,1000,0.7,"33ODn4z",100,1
"167","pam_kluster_frq",10,4.68083999999566,12,-2,1440000,1000,0.7,"33ODn4z",100,1
"168","ap_kluster_frq",12,2.93840000000084,12,0,1440000,1000,0.7,"33ODn4z",100,1
