"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"54","cal_kluster_frq",6,1.1703699999908,6,0,360000,100,0.3,"mZbDyPw",100,1
"55","pam_kluster_frq",6,0.0370799999998417,6,0,360000,100,0.3,"mZbDyPw",100,1
"56","ap_kluster_frq",6,0.0245500000019092,6,0,360000,100,0.3,"mZbDyPw",100,1
"57","BIC_kluster_mean",6,4.84555999999051,6,0,360000,500,0.3,"mZbDyPw",100,1
"58","cal_kluster_mean",6,3.71919000000693,6,0,360000,500,0.3,"mZbDyPw",100,1
"59","pam_kluster_mean",6,1.13023999999976,6,0,360000,500,0.3,"mZbDyPw",100,1
"60","ap_kluster_mean",8,0.673369999993592,6,2,360000,500,0.3,"mZbDyPw",100,1
"61","BIC_kluster_frq",6,4.84555999999051,6,0,360000,500,0.3,"mZbDyPw",100,1
"62","cal_kluster_frq",6,3.71919000000693,6,0,360000,500,0.3,"mZbDyPw",100,1
"63","pam_kluster_frq",6,1.13023999999976,6,0,360000,500,0.3,"mZbDyPw",100,1
"64","ap_kluster_frq",9,0.673369999993592,6,3,360000,500,0.3,"mZbDyPw",100,1
"65","BIC_kluster_mean",6,9.39590000000433,6,0,360000,1000,0.3,"mZbDyPw",100,1
"66","cal_kluster_mean",6,7.29594000000274,6,0,360000,1000,0.3,"mZbDyPw",100,1
"67","pam_kluster_mean",6,5.27906000000192,6,0,360000,1000,0.3,"mZbDyPw",100,1
"68","ap_kluster_mean",14,3.94425999999396,6,8,360000,1000,0.3,"mZbDyPw",100,1
"69","BIC_kluster_frq",6,9.39590000000433,6,0,360000,1000,0.3,"mZbDyPw",100,1
"70","cal_kluster_frq",6,7.29594000000274,6,0,360000,1000,0.3,"mZbDyPw",100,1
"71","pam_kluster_frq",6,5.27906000000192,6,0,360000,1000,0.3,"mZbDyPw",100,1
"72","ap_kluster_frq",13,3.94425999999396,6,7,360000,1000,0.3,"mZbDyPw",100,1
"73","BIC_kluster_mean",6,0.324680000001099,6,0,360000,100,0.4,"QtB5bci",100,1
"74","cal_kluster_mean",9,1.21486999999732,6,3,360000,100,0.4,"QtB5bci",100,1
"75","pam_kluster_mean",6,0.0370900000073016,6,0,360000,100,0.4,"QtB5bci",100,1
"76","ap_kluster_mean",6,0.0249400000052992,6,0,360000,100,0.4,"QtB5bci",100,1
"77","BIC_kluster_frq",6,0.324680000001099,6,0,360000,100,0.4,"QtB5bci",100,1
"78","cal_kluster_frq",6,1.21486999999732,6,0,360000,100,0.4,"QtB5bci",100,1
"79","pam_kluster_frq",6,0.0370900000073016,6,0,360000,100,0.4,"QtB5bci",100,1
"80","ap_kluster_frq",6,0.0249400000052992,6,0,360000,100,0.4,"QtB5bci",100,1
"81","BIC_kluster_mean",6,4.5285800000059,6,0,360000,500,0.4,"QtB5bci",100,1
"82","cal_kluster_mean",6,3.76552000000258,6,0,360000,500,0.4,"QtB5bci",100,1
"83","pam_kluster_mean",6,1.14877999999793,6,0,360000,500,0.4,"QtB5bci",100,1
"84","ap_kluster_mean",7,0.627829999998212,6,1,360000,500,0.4,"QtB5bci",100,1
"85","BIC_kluster_frq",6,4.5285800000059,6,0,360000,500,0.4,"QtB5bci",100,1
"86","cal_kluster_frq",6,3.76552000000258,6,0,360000,500,0.4,"QtB5bci",100,1
"87","pam_kluster_frq",6,1.14877999999793,6,0,360000,500,0.4,"QtB5bci",100,1
"88","ap_kluster_frq",7,0.627829999998212,6,1,360000,500,0.4,"QtB5bci",100,1
"89","BIC_kluster_mean",6,9.30227000000304,6,0,360000,1000,0.4,"QtB5bci",100,1
"90","cal_kluster_mean",6,7.35344000000041,6,0,360000,1000,0.4,"QtB5bci",100,1
"91","pam_kluster_mean",6,5.24629999999888,6,0,360000,1000,0.4,"QtB5bci",100,1
"92","ap_kluster_mean",10,3.17272999999928,6,4,360000,1000,0.4,"QtB5bci",100,1
"93","BIC_kluster_frq",6,9.30227000000304,6,0,360000,1000,0.4,"QtB5bci",100,1
"94","cal_kluster_frq",6,7.35344000000041,6,0,360000,1000,0.4,"QtB5bci",100,1
"95","pam_kluster_frq",6,5.24629999999888,6,0,360000,1000,0.4,"QtB5bci",100,1
"96","ap_kluster_frq",10,3.17272999999928,6,4,360000,1000,0.4,"QtB5bci",100,1
"97","BIC_kluster_mean",6,0.305600000000559,6,0,360000,100,0.5,"0y278eU",100,1
"98","cal_kluster_mean",8,1.18559000000008,6,2,360000,100,0.5,"0y278eU",100,1
"99","pam_kluster_mean",6,0.0345700000005309,6,0,360000,100,0.5,"0y278eU",100,1
"100","ap_kluster_mean",6,0.0258699999912642,6,0,360000,100,0.5,"0y278eU",100,1
"101","BIC_kluster_frq",6,0.305600000000559,6,0,360000,100,0.5,"0y278eU",100,1
"102","cal_kluster_frq",6,1.18559000000008,6,0,360000,100,0.5,"0y278eU",100,1
"103","pam_kluster_frq",6,0.0345700000005309,6,0,360000,100,0.5,"0y278eU",100,1
"104","ap_kluster_frq",6,0.0258699999912642,6,0,360000,100,0.5,"0y278eU",100,1
"105","BIC_kluster_mean",6,4.53500999999465,6,0,360000,500,0.5,"0y278eU",100,1
"106","cal_kluster_mean",6,3.64227999999537,6,0,360000,500,0.5,"0y278eU",100,1
"107","pam_kluster_mean",6,1.05292000000016,6,0,360000,500,0.5,"0y278eU",100,1
"108","ap_kluster_mean",6,0.582779999992345,6,0,360000,500,0.5,"0y278eU",100,1
"109","BIC_kluster_frq",6,4.53500999999465,6,0,360000,500,0.5,"0y278eU",100,1
"110","cal_kluster_frq",6,3.64227999999537,6,0,360000,500,0.5,"0y278eU",100,1
"111","pam_kluster_frq",6,1.05292000000016,6,0,360000,500,0.5,"0y278eU",100,1
"112","ap_kluster_frq",6,0.582779999992345,6,0,360000,500,0.5,"0y278eU",100,1
"113","BIC_kluster_mean",6,9.97544000000926,6,0,360000,1000,0.5,"0y278eU",100,1
"114","cal_kluster_mean",6,7.12093000000343,6,0,360000,1000,0.5,"0y278eU",100,1
"115","pam_kluster_mean",6,4.833479999993,6,0,360000,1000,0.5,"0y278eU",100,1
"116","ap_kluster_mean",8,3.27082999999751,6,2,360000,1000,0.5,"0y278eU",100,1
"117","BIC_kluster_frq",6,9.97544000000926,6,0,360000,1000,0.5,"0y278eU",100,1
"118","cal_kluster_frq",6,7.12093000000343,6,0,360000,1000,0.5,"0y278eU",100,1
"119","pam_kluster_frq",6,4.833479999993,6,0,360000,1000,0.5,"0y278eU",100,1
"120","ap_kluster_frq",7,3.27082999999751,6,1,360000,1000,0.5,"0y278eU",100,1
"121","BIC_kluster_mean",6,0.265780000007944,6,0,360000,100,0.6,"8PnhMTK",100,1
"122","cal_kluster_mean",7,1.0892499999993,6,1,360000,100,0.6,"8PnhMTK",100,1
"123","pam_kluster_mean",6,0.0367699999990873,6,0,360000,100,0.6,"8PnhMTK",100,1
"124","ap_kluster_mean",6,0.024009999994887,6,0,360000,100,0.6,"8PnhMTK",100,1
"125","BIC_kluster_frq",6,0.265780000007944,6,0,360000,100,0.6,"8PnhMTK",100,1
"126","cal_kluster_frq",6,1.0892499999993,6,0,360000,100,0.6,"8PnhMTK",100,1
"127","pam_kluster_frq",6,0.0367699999990873,6,0,360000,100,0.6,"8PnhMTK",100,1
"128","ap_kluster_frq",6,0.024009999994887,6,0,360000,100,0.6,"8PnhMTK",100,1
"129","BIC_kluster_mean",6,2.69550999999978,6,0,360000,500,0.6,"8PnhMTK",100,1
"130","cal_kluster_mean",6,3.41888999999501,6,0,360000,500,0.6,"8PnhMTK",100,1
"131","pam_kluster_mean",6,1.11280999999843,6,0,360000,500,0.6,"8PnhMTK",100,1
"132","ap_kluster_mean",6,0.569900000012713,6,0,360000,500,0.6,"8PnhMTK",100,1
"133","BIC_kluster_frq",6,2.69550999999978,6,0,360000,500,0.6,"8PnhMTK",100,1
"134","cal_kluster_frq",6,3.41888999999501,6,0,360000,500,0.6,"8PnhMTK",100,1
"135","pam_kluster_frq",6,1.11280999999843,6,0,360000,500,0.6,"8PnhMTK",100,1
"136","ap_kluster_frq",6,0.569900000012713,6,0,360000,500,0.6,"8PnhMTK",100,1
"137","BIC_kluster_mean",6,10.3285999999964,6,0,360000,1000,0.6,"8PnhMTK",100,1
"138","cal_kluster_mean",6,6.64601999999257,6,0,360000,1000,0.6,"8PnhMTK",100,1
"139","pam_kluster_mean",6,5.1499599999981,6,0,360000,1000,0.6,"8PnhMTK",100,1
"140","ap_kluster_mean",6,2.72424000000814,6,0,360000,1000,0.6,"8PnhMTK",100,1
"141","BIC_kluster_frq",6,10.3285999999964,6,0,360000,1000,0.6,"8PnhMTK",100,1
"142","cal_kluster_frq",6,6.64601999999257,6,0,360000,1000,0.6,"8PnhMTK",100,1
"143","pam_kluster_frq",6,5.1499599999981,6,0,360000,1000,0.6,"8PnhMTK",100,1
"144","ap_kluster_frq",6,2.72424000000814,6,0,360000,1000,0.6,"8PnhMTK",100,1
"145","BIC_kluster_mean",6,0.212629999994533,6,0,360000,100,0.7,"22JyZ1c",100,1
"146","cal_kluster_mean",7,1.08405000000726,6,1,360000,100,0.7,"22JyZ1c",100,1
"147","pam_kluster_mean",6,0.0362800000037532,6,0,360000,100,0.7,"22JyZ1c",100,1
"148","ap_kluster_mean",6,0.0237499999953434,6,0,360000,100,0.7,"22JyZ1c",100,1
"149","BIC_kluster_frq",6,0.212629999994533,6,0,360000,100,0.7,"22JyZ1c",100,1
"150","cal_kluster_frq",6,1.08405000000726,6,0,360000,100,0.7,"22JyZ1c",100,1
"151","pam_kluster_frq",6,0.0362800000037532,6,0,360000,100,0.7,"22JyZ1c",100,1
"152","ap_kluster_frq",6,0.0237499999953434,6,0,360000,100,0.7,"22JyZ1c",100,1
"153","BIC_kluster_mean",7,2.06066000000341,6,1,360000,500,0.7,"22JyZ1c",100,1
"154","cal_kluster_mean",6,3.42084000000614,6,0,360000,500,0.7,"22JyZ1c",100,1
"155","pam_kluster_mean",6,1.12154000000563,6,0,360000,500,0.7,"22JyZ1c",100,1
"156","ap_kluster_mean",6,0.580719999993453,6,0,360000,500,0.7,"22JyZ1c",100,1
"157","BIC_kluster_frq",6,2.06066000000341,6,0,360000,500,0.7,"22JyZ1c",100,1
"158","cal_kluster_frq",6,3.42084000000614,6,0,360000,500,0.7,"22JyZ1c",100,1
"159","pam_kluster_frq",6,1.12154000000563,6,0,360000,500,0.7,"22JyZ1c",100,1
"160","ap_kluster_frq",6,0.580719999993453,6,0,360000,500,0.7,"22JyZ1c",100,1
"161","BIC_kluster_mean",6,7.13829000000376,6,0,360000,1000,0.7,"22JyZ1c",100,1
"162","cal_kluster_mean",6,6.62460000000661,6,0,360000,1000,0.7,"22JyZ1c",100,1
"163","pam_kluster_mean",6,5.19381999999401,6,0,360000,1000,0.7,"22JyZ1c",100,1
"164","ap_kluster_mean",6,2.76392999999574,6,0,360000,1000,0.7,"22JyZ1c",100,1
"165","BIC_kluster_frq",6,7.13829000000376,6,0,360000,1000,0.7,"22JyZ1c",100,1
"166","cal_kluster_frq",6,6.62460000000661,6,0,360000,1000,0.7,"22JyZ1c",100,1
"167","pam_kluster_frq",6,5.19381999999401,6,0,360000,1000,0.7,"22JyZ1c",100,1
"168","ap_kluster_frq",6,2.76392999999574,6,0,360000,1000,0.7,"22JyZ1c",100,1
