"","method","k_num","ptime","k_orig","e","n","sample","sepVal","run","sampling_iteration","simulation_iteration"
"74","cal_kluster_mean",15,1.19646000000997,20,-5,4000000,100,0.4,"iDyKgOB",100,1
"75","pam_kluster_mean",2,0.0381000000028871,20,-18,4000000,100,0.4,"iDyKgOB",100,1
"76","ap_kluster_mean",6,0.0261099999886937,20,-14,4000000,100,0.4,"iDyKgOB",100,1
"77","BIC_kluster_frq",3,0.760769999994664,20,-17,4000000,100,0.4,"iDyKgOB",100,1
"78","cal_kluster_frq",15,1.19646000000997,20,-5,4000000,100,0.4,"iDyKgOB",100,1
"79","pam_kluster_frq",2,0.0381000000028871,20,-18,4000000,100,0.4,"iDyKgOB",100,1
"80","ap_kluster_frq",6,0.0261099999886937,20,-14,4000000,100,0.4,"iDyKgOB",100,1
"81","BIC_kluster_mean",15,4.21237999999546,20,-5,4000000,500,0.4,"iDyKgOB",100,1
"82","cal_kluster_mean",15,3.39320999999181,20,-5,4000000,500,0.4,"iDyKgOB",100,1
"83","pam_kluster_mean",2,1.04576000000467,20,-18,4000000,500,0.4,"iDyKgOB",100,1
"84","ap_kluster_mean",20,0.58769000000204,20,0,4000000,500,0.4,"iDyKgOB",100,1
"85","BIC_kluster_frq",15,4.21237999999546,20,-5,4000000,500,0.4,"iDyKgOB",100,1
"86","cal_kluster_frq",15,3.39320999999181,20,-5,4000000,500,0.4,"iDyKgOB",100,1
"87","pam_kluster_frq",2,1.04576000000467,20,-18,4000000,500,0.4,"iDyKgOB",100,1
"88","ap_kluster_frq",20,0.58769000000204,20,0,4000000,500,0.4,"iDyKgOB",100,1
"89","BIC_kluster_mean",15,9.16370999999926,20,-5,4000000,1000,0.4,"iDyKgOB",100,1
"90","cal_kluster_mean",15,6.23847000000649,20,-5,4000000,1000,0.4,"iDyKgOB",100,1
"91","pam_kluster_mean",2,4.28148999999277,20,-18,4000000,1000,0.4,"iDyKgOB",100,1
"92","ap_kluster_mean",20,2.64405000000028,20,0,4000000,1000,0.4,"iDyKgOB",100,1
"93","BIC_kluster_frq",15,9.16370999999926,20,-5,4000000,1000,0.4,"iDyKgOB",100,1
"94","cal_kluster_frq",15,6.23847000000649,20,-5,4000000,1000,0.4,"iDyKgOB",100,1
"95","pam_kluster_frq",2,4.28148999999277,20,-18,4000000,1000,0.4,"iDyKgOB",100,1
"96","ap_kluster_frq",20,2.64405000000028,20,0,4000000,1000,0.4,"iDyKgOB",100,1
"97","BIC_kluster_mean",5,0.695579999993788,20,-15,4000000,100,0.5,"mw3sQTT",100,1
"98","cal_kluster_mean",15,1.13701999999932,20,-5,4000000,100,0.5,"mw3sQTT",100,1
"99","pam_kluster_mean",2,0.0360700000042561,20,-18,4000000,100,0.5,"mw3sQTT",100,1
"100","ap_kluster_mean",6,0.0250999999977648,20,-14,4000000,100,0.5,"mw3sQTT",100,1
"101","BIC_kluster_frq",4,0.695579999993788,20,-16,4000000,100,0.5,"mw3sQTT",100,1
"102","cal_kluster_frq",15,1.13701999999932,20,-5,4000000,100,0.5,"mw3sQTT",100,1
"103","pam_kluster_frq",2,0.0360700000042561,20,-18,4000000,100,0.5,"mw3sQTT",100,1
"104","ap_kluster_frq",6,0.0250999999977648,20,-14,4000000,100,0.5,"mw3sQTT",100,1
"105","BIC_kluster_mean",15,3.82481999999611,20,-5,4000000,500,0.5,"mw3sQTT",100,1
"106","cal_kluster_mean",15,3.36718999999808,20,-5,4000000,500,0.5,"mw3sQTT",100,1
"107","pam_kluster_mean",2,0.989329999997281,20,-18,4000000,500,0.5,"mw3sQTT",100,1
"108","ap_kluster_mean",20,0.569910000000382,20,0,4000000,500,0.5,"mw3sQTT",100,1
"109","BIC_kluster_frq",15,3.82481999999611,20,-5,4000000,500,0.5,"mw3sQTT",100,1
"110","cal_kluster_frq",15,3.36718999999808,20,-5,4000000,500,0.5,"mw3sQTT",100,1
"111","pam_kluster_frq",2,0.989329999997281,20,-18,4000000,500,0.5,"mw3sQTT",100,1
"112","ap_kluster_frq",20,0.569910000000382,20,0,4000000,500,0.5,"mw3sQTT",100,1
"113","BIC_kluster_mean",15,8.14907999999239,20,-5,4000000,1000,0.5,"mw3sQTT",100,1
"114","cal_kluster_mean",15,6.30285000000149,20,-5,4000000,1000,0.5,"mw3sQTT",100,1
"115","pam_kluster_mean",2,4.34391000000294,20,-18,4000000,1000,0.5,"mw3sQTT",100,1
"116","ap_kluster_mean",20,2.80835999999777,20,0,4000000,1000,0.5,"mw3sQTT",100,1
"117","BIC_kluster_frq",15,8.14907999999239,20,-5,4000000,1000,0.5,"mw3sQTT",100,1
"118","cal_kluster_frq",15,6.30285000000149,20,-5,4000000,1000,0.5,"mw3sQTT",100,1
"119","pam_kluster_frq",2,4.34391000000294,20,-18,4000000,1000,0.5,"mw3sQTT",100,1
"120","ap_kluster_frq",20,2.80835999999777,20,0,4000000,1000,0.5,"mw3sQTT",100,1
"121","BIC_kluster_mean",7,0.669599999992643,20,-13,4000000,100,0.6,"lLvrS8X",100,1
"122","cal_kluster_mean",15,1.10189000000595,20,-5,4000000,100,0.6,"lLvrS8X",100,1
"123","pam_kluster_mean",2,0.0373999999987427,20,-18,4000000,100,0.6,"lLvrS8X",100,1
"124","ap_kluster_mean",6,0.0252899999986403,20,-14,4000000,100,0.6,"lLvrS8X",100,1
"125","BIC_kluster_frq",4,0.669599999992643,20,-16,4000000,100,0.6,"lLvrS8X",100,1
"126","cal_kluster_frq",15,1.10189000000595,20,-5,4000000,100,0.6,"lLvrS8X",100,1
"127","pam_kluster_frq",2,0.0373999999987427,20,-18,4000000,100,0.6,"lLvrS8X",100,1
"128","ap_kluster_frq",6,0.0252899999986403,20,-14,4000000,100,0.6,"lLvrS8X",100,1
"129","BIC_kluster_mean",15,2.78216999999713,20,-5,4000000,500,0.6,"lLvrS8X",100,1
"130","cal_kluster_mean",15,3.1246399999992,20,-5,4000000,500,0.6,"lLvrS8X",100,1
"131","pam_kluster_mean",2,1.02545000000158,20,-18,4000000,500,0.6,"lLvrS8X",100,1
"132","ap_kluster_mean",20,0.576660000000847,20,0,4000000,500,0.6,"lLvrS8X",100,1
"133","BIC_kluster_frq",15,2.78216999999713,20,-5,4000000,500,0.6,"lLvrS8X",100,1
"134","cal_kluster_frq",15,3.1246399999992,20,-5,4000000,500,0.6,"lLvrS8X",100,1
"135","pam_kluster_frq",2,1.02545000000158,20,-18,4000000,500,0.6,"lLvrS8X",100,1
"136","ap_kluster_frq",20,0.576660000000847,20,0,4000000,500,0.6,"lLvrS8X",100,1
"137","BIC_kluster_mean",15,5.44601999999955,20,-5,4000000,1000,0.6,"lLvrS8X",100,1
"138","cal_kluster_mean",15,5.74334999999963,20,-5,4000000,1000,0.6,"lLvrS8X",100,1
"139","pam_kluster_mean",2,4.34050999999978,20,-18,4000000,1000,0.6,"lLvrS8X",100,1
"140","ap_kluster_mean",20,2.74271000000299,20,0,4000000,1000,0.6,"lLvrS8X",100,1
"141","BIC_kluster_frq",15,5.44601999999955,20,-5,4000000,1000,0.6,"lLvrS8X",100,1
"142","cal_kluster_frq",15,5.74334999999963,20,-5,4000000,1000,0.6,"lLvrS8X",100,1
"143","pam_kluster_frq",2,4.34050999999978,20,-18,4000000,1000,0.6,"lLvrS8X",100,1
"144","ap_kluster_frq",20,2.74271000000299,20,0,4000000,1000,0.6,"lLvrS8X",100,1
"145","BIC_kluster_mean",11,0.625049999997718,20,-9,4000000,100,0.7,"vODAEDJ",100,1
"146","cal_kluster_mean",15,1.0598900000006,20,-5,4000000,100,0.7,"vODAEDJ",100,1
"147","pam_kluster_mean",3,0.039429999999702,20,-17,4000000,100,0.7,"vODAEDJ",100,1
"148","ap_kluster_mean",6,0.0257999999960884,20,-14,4000000,100,0.7,"vODAEDJ",100,1
"149","BIC_kluster_frq",15,0.625049999997718,20,-5,4000000,100,0.7,"vODAEDJ",100,1
"150","cal_kluster_frq",15,1.0598900000006,20,-5,4000000,100,0.7,"vODAEDJ",100,1
"151","pam_kluster_frq",2,0.039429999999702,20,-18,4000000,100,0.7,"vODAEDJ",100,1
"152","ap_kluster_frq",6,0.0257999999960884,20,-14,4000000,100,0.7,"vODAEDJ",100,1
"153","BIC_kluster_mean",15,3.14257999999565,20,-5,4000000,500,0.7,"vODAEDJ",100,1
"154","cal_kluster_mean",15,2.88925999999745,20,-5,4000000,500,0.7,"vODAEDJ",100,1
"155","pam_kluster_mean",2,1.05607999999542,20,-18,4000000,500,0.7,"vODAEDJ",100,1
"156","ap_kluster_mean",20,0.606599999999162,20,0,4000000,500,0.7,"vODAEDJ",100,1
"157","BIC_kluster_frq",15,3.14257999999565,20,-5,4000000,500,0.7,"vODAEDJ",100,1
"158","cal_kluster_frq",15,2.88925999999745,20,-5,4000000,500,0.7,"vODAEDJ",100,1
"159","pam_kluster_frq",2,1.05607999999542,20,-18,4000000,500,0.7,"vODAEDJ",100,1
"160","ap_kluster_frq",20,0.606599999999162,20,0,4000000,500,0.7,"vODAEDJ",100,1
"161","BIC_kluster_mean",15,6.57829999999842,20,-5,4000000,1000,0.7,"vODAEDJ",100,1
"162","cal_kluster_mean",15,5.1382200000016,20,-5,4000000,1000,0.7,"vODAEDJ",100,1
"163","pam_kluster_mean",2,4.32840999999782,20,-18,4000000,1000,0.7,"vODAEDJ",100,1
"164","ap_kluster_mean",20,2.80165999999736,20,0,4000000,1000,0.7,"vODAEDJ",100,1
"165","BIC_kluster_frq",15,6.57829999999842,20,-5,4000000,1000,0.7,"vODAEDJ",100,1
"166","cal_kluster_frq",15,5.1382200000016,20,-5,4000000,1000,0.7,"vODAEDJ",100,1
"167","pam_kluster_frq",2,4.32840999999782,20,-18,4000000,1000,0.7,"vODAEDJ",100,1
"168","ap_kluster_frq",20,2.80165999999736,20,0,4000000,1000,0.7,"vODAEDJ",100,1
