"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"1","BIC.best",15,34.3760000000184,20,-5,2486,0.1,"esLWyug",100,100,10
"2","pamk.best",2,57.3619999999937,20,-18,2486,0.1,"esLWyug",100,100,10
"3","calinski.best",13,10.2410000000091,20,-7,2486,0.1,"esLWyug",100,100,10
"4","apclus.best",20,66.676999999996,20,0,2486,0.1,"esLWyug",100,100,10
"5","BIC_kluster_mean",4,0.00752420000000857,20,-16,2486,0.1,"esLWyug",100,100,10
"6","cal_kluster_mean",15,0.00930530000000435,20,-5,2486,0.1,"esLWyug",100,100,10
"7","pam_kluster_mean",2,0.000265500000002794,20,-18,2486,0.1,"esLWyug",100,100,10
"8","ap_kluster_mean",6,0.000251400000008289,20,-14,2486,0.1,"esLWyug",100,100,10
"9","BIC_kluster_frq",3,0.00752420000000857,20,-17,2486,0.1,"esLWyug",100,100,10
"10","cal_kluster_frq",15,0.00930530000000435,20,-5,2486,0.1,"esLWyug",100,100,10
"11","pam_kluster_frq",2,0.000265500000002794,20,-18,2486,0.1,"esLWyug",100,100,10
"12","ap_kluster_frq",6,0.000251400000008289,20,-14,2486,0.1,"esLWyug",100,100,10
"13","BIC.best",15,27.7680000000109,20,-5,2547,0.2,"pNUlNDR",100,100,10
"14","pamk.best",2,37.7909999999974,20,-18,2547,0.2,"pNUlNDR",100,100,10
"15","calinski.best",13,8.5679999999993,20,-7,2547,0.2,"pNUlNDR",100,100,10
"16","apclus.best",20,25.7090000000026,20,0,2547,0.2,"pNUlNDR",100,100,10
"17","BIC_kluster_mean",4,0.00636719999999914,20,-16,2547,0.2,"pNUlNDR",100,100,10
"18","cal_kluster_mean",15,0.00914550000000163,20,-5,2547,0.2,"pNUlNDR",100,100,10
"19","pam_kluster_mean",2,0.000264500000010594,20,-18,2547,0.2,"pNUlNDR",100,100,10
"20","ap_kluster_mean",6,0.000260399999990477,20,-14,2547,0.2,"pNUlNDR",100,100,10
"21","BIC_kluster_frq",3,0.00636719999999914,20,-17,2547,0.2,"pNUlNDR",100,100,10
"22","cal_kluster_frq",15,0.00914550000000163,20,-5,2547,0.2,"pNUlNDR",100,100,10
"23","pam_kluster_frq",2,0.000264500000010594,20,-18,2547,0.2,"pNUlNDR",100,100,10
"24","ap_kluster_frq",6,0.000260399999990477,20,-14,2547,0.2,"pNUlNDR",100,100,10
"25","BIC.best",15,21.8050000000221,20,-5,2422,0.3,"X4tx4Q7",100,100,10
"26","pamk.best",2,31.789999999979,20,-18,2422,0.3,"X4tx4Q7",100,100,10
"27","calinski.best",13,6.80600000001141,20,-7,2422,0.3,"X4tx4Q7",100,100,10
"28","apclus.best",20,19.8830000000016,20,0,2422,0.3,"X4tx4Q7",100,100,10
"29","BIC_kluster_mean",5,0.00542539999998989,20,-15,2422,0.3,"X4tx4Q7",100,100,10
"30","cal_kluster_mean",15,0.00899619999999704,20,-5,2422,0.3,"X4tx4Q7",100,100,10
"31","pam_kluster_mean",2,0.000263799999997718,20,-18,2422,0.3,"X4tx4Q7",100,100,10
"32","ap_kluster_mean",6,0.000244500000000698,20,-14,2422,0.3,"X4tx4Q7",100,100,10
"33","BIC_kluster_frq",4,0.00542539999998989,20,-16,2422,0.3,"X4tx4Q7",100,100,10
"34","cal_kluster_frq",15,0.00899619999999704,20,-5,2422,0.3,"X4tx4Q7",100,100,10
"35","pam_kluster_frq",2,0.000263799999997718,20,-18,2422,0.3,"X4tx4Q7",100,100,10
"36","ap_kluster_frq",6,0.000244500000000698,20,-14,2422,0.3,"X4tx4Q7",100,100,10
"37","BIC.best",15,14.6429999999818,20,-5,2104,0.4,"qaQEHh6",100,100,10
"38","pamk.best",2,22.9500000000116,20,-18,2104,0.4,"qaQEHh6",100,100,10
"39","calinski.best",13,5.22500000000582,20,-7,2104,0.4,"qaQEHh6",100,100,10
"40","apclus.best",20,13.5059999999939,20,0,2104,0.4,"qaQEHh6",100,100,10
"41","BIC_kluster_mean",6,0.00517119999999413,20,-14,2104,0.4,"qaQEHh6",100,100,10
"42","cal_kluster_mean",15,0.00895959999999905,20,-5,2104,0.4,"qaQEHh6",100,100,10
"43","pam_kluster_mean",2,0.000262599999990198,20,-18,2104,0.4,"qaQEHh6",100,100,10
"44","ap_kluster_mean",6,0.000254400000002352,20,-14,2104,0.4,"qaQEHh6",100,100,10
"45","BIC_kluster_frq",4,0.00517119999999413,20,-16,2104,0.4,"qaQEHh6",100,100,10
"46","cal_kluster_frq",15,0.00895959999999905,20,-5,2104,0.4,"qaQEHh6",100,100,10
"47","pam_kluster_frq",2,0.000262599999990198,20,-18,2104,0.4,"qaQEHh6",100,100,10
"48","ap_kluster_frq",6,0.000254400000002352,20,-14,2104,0.4,"qaQEHh6",100,100,10
"49","BIC.best",15,16.0489999999991,20,-5,2282,0.5,"mfOPe4W",100,100,10
"50","pamk.best",2,25.8499999999767,20,-18,2282,0.5,"mfOPe4W",100,100,10
"51","calinski.best",13,5.58200000002398,20,-7,2282,0.5,"mfOPe4W",100,100,10
"52","apclus.best",20,19.5629999999946,20,0,2282,0.5,"mfOPe4W",100,100,10
"53","BIC_kluster_mean",6,0.00464299999999639,20,-14,2282,0.5,"mfOPe4W",100,100,10
"54","cal_kluster_mean",15,0.00897189999999828,20,-5,2282,0.5,"mfOPe4W",100,100,10
"55","pam_kluster_mean",3,0.000272200000000885,20,-17,2282,0.5,"mfOPe4W",100,100,10
"56","ap_kluster_mean",7,0.000248999999999069,20,-13,2282,0.5,"mfOPe4W",100,100,10
"57","BIC_kluster_frq",3,0.00464299999999639,20,-17,2282,0.5,"mfOPe4W",100,100,10
"58","cal_kluster_frq",15,0.00897189999999828,20,-5,2282,0.5,"mfOPe4W",100,100,10
"59","pam_kluster_frq",2,0.000272200000000885,20,-18,2282,0.5,"mfOPe4W",100,100,10
"60","ap_kluster_frq",7,0.000248999999999069,20,-13,2282,0.5,"mfOPe4W",100,100,10
"61","BIC.best",15,18.3790000000154,20,-5,2472,0.6,"cQBLr5i",100,100,10
"62","pamk.best",2,32.7229999999981,20,-18,2472,0.6,"cQBLr5i",100,100,10
"63","calinski.best",13,5.50599999999395,20,-7,2472,0.6,"cQBLr5i",100,100,10
"64","apclus.best",20,18.2090000000026,20,0,2472,0.6,"cQBLr5i",100,100,10
"65","BIC_kluster_mean",10,0.00432690000001457,20,-10,2472,0.6,"cQBLr5i",100,100,10
"66","cal_kluster_mean",15,0.00918789999999863,20,-5,2472,0.6,"cQBLr5i",100,100,10
"67","pam_kluster_mean",3,0.000267500000001746,20,-17,2472,0.6,"cQBLr5i",100,100,10
"68","ap_kluster_mean",6,0.000247299999999814,20,-14,2472,0.6,"cQBLr5i",100,100,10
"69","BIC_kluster_frq",15,0.00432690000001457,20,-5,2472,0.6,"cQBLr5i",100,100,10
"70","cal_kluster_frq",15,0.00918789999999863,20,-5,2472,0.6,"cQBLr5i",100,100,10
"71","pam_kluster_frq",2,0.000267500000001746,20,-18,2472,0.6,"cQBLr5i",100,100,10
"72","ap_kluster_frq",6,0.000247299999999814,20,-14,2472,0.6,"cQBLr5i",100,100,10
"73","BIC.best",15,12.8269999999902,20,-5,2342,0.7,"vCz53aP",100,100,10
"74","pamk.best",2,25.8849999999802,20,-18,2342,0.7,"vCz53aP",100,100,10
"75","calinski.best",13,4.23600000000442,20,-7,2342,0.7,"vCz53aP",100,100,10
"76","apclus.best",20,21.1739999999991,20,0,2342,0.7,"vCz53aP",100,100,10
"77","BIC_kluster_mean",13,0.00417960000000021,20,-7,2342,0.7,"vCz53aP",100,100,10
"78","cal_kluster_mean",15,0.00836419999999343,20,-5,2342,0.7,"vCz53aP",100,100,10
"79","pam_kluster_mean",4,0.000265499999999884,20,-16,2342,0.7,"vCz53aP",100,100,10
"80","ap_kluster_mean",6,0.000247700000004261,20,-14,2342,0.7,"vCz53aP",100,100,10
"81","BIC_kluster_frq",15,0.00417960000000021,20,-5,2342,0.7,"vCz53aP",100,100,10
"82","cal_kluster_frq",15,0.00836419999999343,20,-5,2342,0.7,"vCz53aP",100,100,10
"83","pam_kluster_frq",2,0.000265499999999884,20,-18,2342,0.7,"vCz53aP",100,100,10
"84","ap_kluster_frq",6,0.000247700000004261,20,-14,2342,0.7,"vCz53aP",100,100,10
