"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"1","BIC.best",15,15.1959999999963,13,2,1776,0.1,"YZiR6jS",100,100,10
"2","pamk.best",2,26.5780000000086,13,-11,1776,0.1,"YZiR6jS",100,100,10
"3","calinski.best",11,7.80999999999767,13,-2,1776,0.1,"YZiR6jS",100,100,10
"4","apclus.best",22,41.9489999999932,13,9,1776,0.1,"YZiR6jS",100,100,10
"5","BIC_kluster_mean",4,0.0053569000000105,13,-9,1776,0.1,"YZiR6jS",100,100,10
"6","cal_kluster_mean",15,0.0101653999999951,13,2,1776,0.1,"YZiR6jS",100,100,10
"7","pam_kluster_mean",2,0.000282199999995646,13,-11,1776,0.1,"YZiR6jS",100,100,10
"8","ap_kluster_mean",8,0.000258600000003935,13,-5,1776,0.1,"YZiR6jS",100,100,10
"9","BIC_kluster_frq",4,0.0053569000000105,13,-9,1776,0.1,"YZiR6jS",100,100,10
"10","cal_kluster_frq",15,0.0101653999999951,13,2,1776,0.1,"YZiR6jS",100,100,10
"11","pam_kluster_frq",2,0.000282199999995646,13,-11,1776,0.1,"YZiR6jS",100,100,10
"12","ap_kluster_frq",8,0.000258600000003935,13,-5,1776,0.1,"YZiR6jS",100,100,10
"13","BIC.best",13,13.05799999999,13,0,1640,0.2,"c3LfKfr",100,100,10
"14","pamk.best",2,19.4949999999953,13,-11,1640,0.2,"c3LfKfr",100,100,10
"15","calinski.best",11,5.34900000001653,13,-2,1640,0.2,"c3LfKfr",100,100,10
"16","apclus.best",14,33.1380000000063,13,1,1640,0.2,"c3LfKfr",100,100,10
"17","BIC_kluster_mean",10,0.00414820000000473,13,-3,1640,0.2,"c3LfKfr",100,100,10
"18","cal_kluster_mean",15,0.00927269999999844,13,2,1640,0.2,"c3LfKfr",100,100,10
"19","pam_kluster_mean",4,0.000278100000004633,13,-9,1640,0.2,"c3LfKfr",100,100,10
"20","ap_kluster_mean",8,0.000261599999992177,13,-5,1640,0.2,"c3LfKfr",100,100,10
"21","BIC_kluster_frq",13,0.00414820000000473,13,0,1640,0.2,"c3LfKfr",100,100,10
"22","cal_kluster_frq",15,0.00927269999999844,13,2,1640,0.2,"c3LfKfr",100,100,10
"23","pam_kluster_frq",2,0.000278100000004633,13,-11,1640,0.2,"c3LfKfr",100,100,10
"24","ap_kluster_frq",8,0.000261599999992177,13,-5,1640,0.2,"c3LfKfr",100,100,10
"25","BIC.best",13,10.4979999999923,13,0,1787,0.3,"Ff1AKCU",100,100,10
"26","pamk.best",10,16.6180000000168,13,-3,1787,0.3,"Ff1AKCU",100,100,10
"27","calinski.best",11,5.42899999997462,13,-2,1787,0.3,"Ff1AKCU",100,100,10
"28","apclus.best",15,44.7260000000242,13,2,1787,0.3,"Ff1AKCU",100,100,10
"29","BIC_kluster_mean",13,0.00356420000000508,13,0,1787,0.3,"Ff1AKCU",100,100,10
"30","cal_kluster_mean",15,0.0093600000000064,13,2,1787,0.3,"Ff1AKCU",100,100,10
"31","pam_kluster_mean",8,0.000269199999998091,13,-5,1787,0.3,"Ff1AKCU",100,100,10
"32","ap_kluster_mean",8,0.000255400000000373,13,-5,1787,0.3,"Ff1AKCU",100,100,10
"33","BIC_kluster_frq",13,0.00356420000000508,13,0,1787,0.3,"Ff1AKCU",100,100,10
"34","cal_kluster_frq",15,0.0093600000000064,13,2,1787,0.3,"Ff1AKCU",100,100,10
"35","pam_kluster_frq",10,0.000269199999998091,13,-3,1787,0.3,"Ff1AKCU",100,100,10
"36","ap_kluster_frq",8,0.000255400000000373,13,-5,1787,0.3,"Ff1AKCU",100,100,10
"37","BIC.best",14,9.16699999998673,13,1,1697,0.4,"7rPUFJm",100,100,10
"38","pamk.best",10,15.2449999999953,13,-3,1697,0.4,"7rPUFJm",100,100,10
"39","calinski.best",11,4.62799999999697,13,-2,1697,0.4,"7rPUFJm",100,100,10
"40","apclus.best",13,24.051999999996,13,0,1697,0.4,"7rPUFJm",100,100,10
"41","BIC_kluster_mean",13,0.00281989999999641,13,0,1697,0.4,"7rPUFJm",100,100,10
"42","cal_kluster_mean",15,0.00965450000000419,13,2,1697,0.4,"7rPUFJm",100,100,10
"43","pam_kluster_mean",10,0.000255900000006659,13,-3,1697,0.4,"7rPUFJm",100,100,10
"44","ap_kluster_mean",9,0.000262000000002445,13,-4,1697,0.4,"7rPUFJm",100,100,10
"45","BIC_kluster_frq",13,0.00281989999999641,13,0,1697,0.4,"7rPUFJm",100,100,10
"46","cal_kluster_frq",15,0.00965450000000419,13,2,1697,0.4,"7rPUFJm",100,100,10
"47","pam_kluster_frq",10,0.000255900000006659,13,-3,1697,0.4,"7rPUFJm",100,100,10
"48","ap_kluster_frq",9,0.000262000000002445,13,-4,1697,0.4,"7rPUFJm",100,100,10
"49","BIC.best",14,5.09200000000419,13,1,1362,0.5,"eoSZgCh",100,100,10
"50","pamk.best",10,10.4869999999937,13,-3,1362,0.5,"eoSZgCh",100,100,10
"51","calinski.best",11,3.37400000001071,13,-2,1362,0.5,"eoSZgCh",100,100,10
"52","apclus.best",13,13.5489999999991,13,0,1362,0.5,"eoSZgCh",100,100,10
"53","BIC_kluster_mean",13,0.00254599999999045,13,0,1362,0.5,"eoSZgCh",100,100,10
"54","cal_kluster_mean",15,0.00926299999999464,13,2,1362,0.5,"eoSZgCh",100,100,10
"55","pam_kluster_mean",10,0.000273800000001211,13,-3,1362,0.5,"eoSZgCh",100,100,10
"56","ap_kluster_mean",10,0.000268600000010338,13,-3,1362,0.5,"eoSZgCh",100,100,10
"57","BIC_kluster_frq",13,0.00254599999999045,13,0,1362,0.5,"eoSZgCh",100,100,10
"58","cal_kluster_frq",15,0.00926299999999464,13,2,1362,0.5,"eoSZgCh",100,100,10
"59","pam_kluster_frq",10,0.000273800000001211,13,-3,1362,0.5,"eoSZgCh",100,100,10
"60","ap_kluster_frq",10,0.000268600000010338,13,-3,1362,0.5,"eoSZgCh",100,100,10
"61","BIC.best",13,5.41200000001118,13,0,1574,0.6,"vYZ3DJC",100,100,10
"62","pamk.best",10,14.8159999999916,13,-3,1574,0.6,"vYZ3DJC",100,100,10
"63","calinski.best",11,3.5679999999993,13,-2,1574,0.6,"vYZ3DJC",100,100,10
"64","apclus.best",13,20.2669999999925,13,0,1574,0.6,"vYZ3DJC",100,100,10
"65","BIC_kluster_mean",13,0.00251359999999695,13,0,1574,0.6,"vYZ3DJC",100,100,10
"66","cal_kluster_mean",14,0.00911839999999502,13,1,1574,0.6,"vYZ3DJC",100,100,10
"67","pam_kluster_mean",10,0.000264100000009057,13,-3,1574,0.6,"vYZ3DJC",100,100,10
"68","ap_kluster_mean",10,0.000295000000009895,13,-3,1574,0.6,"vYZ3DJC",100,100,10
"69","BIC_kluster_frq",13,0.00251359999999695,13,0,1574,0.6,"vYZ3DJC",100,100,10
"70","cal_kluster_frq",15,0.00911839999999502,13,2,1574,0.6,"vYZ3DJC",100,100,10
"71","pam_kluster_frq",10,0.000264100000009057,13,-3,1574,0.6,"vYZ3DJC",100,100,10
"72","ap_kluster_frq",10,0.000295000000009895,13,-3,1574,0.6,"vYZ3DJC",100,100,10
"73","BIC.best",13,4.80399999997462,13,0,1533,0.7,"4cojV5P",100,100,10
"74","pamk.best",10,12.6650000000081,13,-3,1533,0.7,"4cojV5P",100,100,10
"75","calinski.best",11,3.35399999999208,13,-2,1533,0.7,"4cojV5P",100,100,10
"76","apclus.best",13,19.0340000000142,13,0,1533,0.7,"4cojV5P",100,100,10
"77","BIC_kluster_mean",13,0.00220259999999835,13,0,1533,0.7,"4cojV5P",100,100,10
"78","cal_kluster_mean",15,0.00907060000000056,13,2,1533,0.7,"4cojV5P",100,100,10
"79","pam_kluster_mean",10,0.000269299999994109,13,-3,1533,0.7,"4cojV5P",100,100,10
"80","ap_kluster_mean",10,0.000294599999996717,13,-3,1533,0.7,"4cojV5P",100,100,10
"81","BIC_kluster_frq",13,0.00220259999999835,13,0,1533,0.7,"4cojV5P",100,100,10
"82","cal_kluster_frq",15,0.00907060000000056,13,2,1533,0.7,"4cojV5P",100,100,10
"83","pam_kluster_frq",10,0.000269299999994109,13,-3,1533,0.7,"4cojV5P",100,100,10
"84","ap_kluster_frq",10,0.000294599999996717,13,-3,1533,0.7,"4cojV5P",100,100,10
