"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"1","BIC.best",13,11.5800000000163,12,1,1706,0.1,"ncK5v2A",100,100,10
"2","pamk.best",2,18.3349999999919,12,-10,1706,0.1,"ncK5v2A",100,100,10
"3","calinski.best",13,7.4089999999851,12,1,1706,0.1,"ncK5v2A",100,100,10
"4","apclus.best",19,25.1710000000021,12,7,1706,0.1,"ncK5v2A",100,100,10
"5","BIC_kluster_mean",5,0.00491450000000186,12,-7,1706,0.1,"ncK5v2A",100,100,10
"6","cal_kluster_mean",15,0.0106909000000072,12,3,1706,0.1,"ncK5v2A",100,100,10
"7","pam_kluster_mean",2,0.00027829999999085,12,-10,1706,0.1,"ncK5v2A",100,100,10
"8","ap_kluster_mean",8,0.000276499999983935,12,-4,1706,0.1,"ncK5v2A",100,100,10
"9","BIC_kluster_frq",4,0.00491450000000186,12,-8,1706,0.1,"ncK5v2A",100,100,10
"10","cal_kluster_frq",15,0.0106909000000072,12,3,1706,0.1,"ncK5v2A",100,100,10
"11","pam_kluster_frq",2,0.00027829999999085,12,-10,1706,0.1,"ncK5v2A",100,100,10
"12","ap_kluster_frq",8,0.000276499999983935,12,-4,1706,0.1,"ncK5v2A",100,100,10
"13","BIC.best",12,10.502999999997,12,0,1357,0.2,"fjibEIy",100,100,10
"14","pamk.best",2,11.8120000000054,12,-10,1357,0.2,"fjibEIy",100,100,10
"15","calinski.best",10,4.79700000002049,12,-2,1357,0.2,"fjibEIy",100,100,10
"16","apclus.best",15,14.7229999999981,12,3,1357,0.2,"fjibEIy",100,100,10
"17","BIC_kluster_mean",9,0.00389169999999576,12,-3,1357,0.2,"fjibEIy",100,100,10
"18","cal_kluster_mean",14,0.00964610000001267,12,2,1357,0.2,"fjibEIy",100,100,10
"19","pam_kluster_mean",6,0.000277400000003399,12,-6,1357,0.2,"fjibEIy",100,100,10
"20","ap_kluster_mean",8,0.000268299999993178,12,-4,1357,0.2,"fjibEIy",100,100,10
"21","BIC_kluster_frq",12,0.00389169999999576,12,0,1357,0.2,"fjibEIy",100,100,10
"22","cal_kluster_frq",15,0.00964610000001267,12,3,1357,0.2,"fjibEIy",100,100,10
"23","pam_kluster_frq",10,0.000277400000003399,12,-2,1357,0.2,"fjibEIy",100,100,10
"24","ap_kluster_frq",8,0.000268299999993178,12,-4,1357,0.2,"fjibEIy",100,100,10
"25","BIC.best",13,8.75900000002002,12,1,1512,0.3,"npqaJ16",100,100,10
"26","pamk.best",10,12.1939999999886,12,-2,1512,0.3,"npqaJ16",100,100,10
"27","calinski.best",10,4.8179999999993,12,-2,1512,0.3,"npqaJ16",100,100,10
"28","apclus.best",12,18.4659999999858,12,0,1512,0.3,"npqaJ16",100,100,10
"29","BIC_kluster_mean",12,0.00316849999999977,12,0,1512,0.3,"npqaJ16",100,100,10
"30","cal_kluster_mean",14,0.0098375,12,2,1512,0.3,"npqaJ16",100,100,10
"31","pam_kluster_mean",10,0.000276600000003236,12,-2,1512,0.3,"npqaJ16",100,100,10
"32","ap_kluster_mean",9,0.000278800000002957,12,-3,1512,0.3,"npqaJ16",100,100,10
"33","BIC_kluster_frq",12,0.00316849999999977,12,0,1512,0.3,"npqaJ16",100,100,10
"34","cal_kluster_frq",15,0.0098375,12,3,1512,0.3,"npqaJ16",100,100,10
"35","pam_kluster_frq",10,0.000276600000003236,12,-2,1512,0.3,"npqaJ16",100,100,10
"36","ap_kluster_frq",10,0.000278800000002957,12,-2,1512,0.3,"npqaJ16",100,100,10
"37","BIC.best",12,8.00599999999395,12,0,1648,0.4,"e6nmVjv",100,100,10
"38","pamk.best",10,13.4520000000193,12,-2,1648,0.4,"e6nmVjv",100,100,10
"39","calinski.best",11,4.05199999999604,12,-1,1648,0.4,"e6nmVjv",100,100,10
"40","apclus.best",13,23.0510000000068,12,1,1648,0.4,"e6nmVjv",100,100,10
"41","BIC_kluster_mean",13,0.00272840000000433,12,1,1648,0.4,"e6nmVjv",100,100,10
"42","cal_kluster_mean",15,0.00913159999999625,12,3,1648,0.4,"e6nmVjv",100,100,10
"43","pam_kluster_mean",10,0.000262899999989895,12,-2,1648,0.4,"e6nmVjv",100,100,10
"44","ap_kluster_mean",9,0.000274500000008265,12,-3,1648,0.4,"e6nmVjv",100,100,10
"45","BIC_kluster_frq",12,0.00272840000000433,12,0,1648,0.4,"e6nmVjv",100,100,10
"46","cal_kluster_frq",15,0.00913159999999625,12,3,1648,0.4,"e6nmVjv",100,100,10
"47","pam_kluster_frq",10,0.000262899999989895,12,-2,1648,0.4,"e6nmVjv",100,100,10
"48","ap_kluster_frq",9,0.000274500000008265,12,-3,1648,0.4,"e6nmVjv",100,100,10
"49","BIC.best",12,8.66000000000349,12,0,1797,0.5,"Np6onyB",100,100,10
"50","pamk.best",10,22.8990000000049,12,-2,1797,0.5,"Np6onyB",100,100,10
"51","calinski.best",10,4.24799999999232,12,-2,1797,0.5,"Np6onyB",100,100,10
"52","apclus.best",12,27.7730000000156,12,0,1797,0.5,"Np6onyB",100,100,10
"53","BIC_kluster_mean",12,0.00222920000000449,12,0,1797,0.5,"Np6onyB",100,100,10
"54","cal_kluster_mean",14,0.0090591999999946,12,2,1797,0.5,"Np6onyB",100,100,10
"55","pam_kluster_mean",10,0.000270899999997346,12,-2,1797,0.5,"Np6onyB",100,100,10
"56","ap_kluster_mean",10,0.000267000000007101,12,-2,1797,0.5,"Np6onyB",100,100,10
"57","BIC_kluster_frq",12,0.00222920000000449,12,0,1797,0.5,"Np6onyB",100,100,10
"58","cal_kluster_frq",15,0.0090591999999946,12,3,1797,0.5,"Np6onyB",100,100,10
"59","pam_kluster_frq",10,0.000270899999997346,12,-2,1797,0.5,"Np6onyB",100,100,10
"60","ap_kluster_frq",10,0.000267000000007101,12,-2,1797,0.5,"Np6onyB",100,100,10
"61","BIC.best",12,5.51399999999558,12,0,1539,0.6,"JXqPTo1",100,100,10
