"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"1","BIC.best",7,6.47699999999895,6,1,722,0.1,"ajtut59",100,100,10
"2","pamk.best",6,2.91200000001118,6,0,722,0.1,"ajtut59",100,100,10
"3","calinski.best",4,2.57200000000012,6,-2,722,0.1,"ajtut59",100,100,10
"4","apclus.best",17,3.3859999999986,6,11,722,0.1,"ajtut59",100,100,10
"5","BIC_kluster_mean",6,0.00468769999999349,6,0,722,0.1,"ajtut59",100,100,10
"6","cal_kluster_mean",10,0.00977010000000009,6,4,722,0.1,"ajtut59",100,100,10
"7","pam_kluster_mean",6,0.000254200000001583,6,0,722,0.1,"ajtut59",100,100,10
"8","ap_kluster_mean",6,0.000259299999997893,6,0,722,0.1,"ajtut59",100,100,10
"9","BIC_kluster_frq",6,0.00468769999999349,6,0,722,0.1,"ajtut59",100,100,10
"10","cal_kluster_frq",6,0.00977010000000009,6,0,722,0.1,"ajtut59",100,100,10
"11","pam_kluster_frq",6,0.000254200000001583,6,0,722,0.1,"ajtut59",100,100,10
"12","ap_kluster_frq",6,0.000259299999997893,6,0,722,0.1,"ajtut59",100,100,10
"13","BIC.best",6,6.46699999998964,6,0,774,0.2,"RiVbtU1",100,100,10
"14","pamk.best",6,2.27000000000407,6,0,774,0.2,"RiVbtU1",100,100,10
"15","calinski.best",4,2.77199999999721,6,-2,774,0.2,"RiVbtU1",100,100,10
"16","apclus.best",15,3.64500000000407,6,9,774,0.2,"RiVbtU1",100,100,10
"17","BIC_kluster_mean",6,0.00438890000000101,6,0,774,0.2,"RiVbtU1",100,100,10
"18","cal_kluster_mean",9,0.00968610000000044,6,3,774,0.2,"RiVbtU1",100,100,10
"19","pam_kluster_mean",6,0.000240100000004168,6,0,774,0.2,"RiVbtU1",100,100,10
"20","ap_kluster_mean",6,0.000278499999998894,6,0,774,0.2,"RiVbtU1",100,100,10
"21","BIC_kluster_frq",6,0.00438890000000101,6,0,774,0.2,"RiVbtU1",100,100,10
"22","cal_kluster_frq",6,0.00968610000000044,6,0,774,0.2,"RiVbtU1",100,100,10
"23","pam_kluster_frq",6,0.000240100000004168,6,0,774,0.2,"RiVbtU1",100,100,10
"24","ap_kluster_frq",6,0.000278499999998894,6,0,774,0.2,"RiVbtU1",100,100,10
"25","BIC.best",6,5.40200000000186,6,0,853,0.3,"83qEqUf",100,100,10
"26","pamk.best",6,3.34999999999127,6,0,853,0.3,"83qEqUf",100,100,10
"27","calinski.best",4,2.66800000000512,6,-2,853,0.3,"83qEqUf",100,100,10
"28","apclus.best",12,5.56299999999464,6,6,853,0.3,"83qEqUf",100,100,10
"29","BIC_kluster_mean",6,0.00315639999999985,6,0,853,0.3,"83qEqUf",100,100,10
"30","cal_kluster_mean",11,0.00955410000000556,6,5,853,0.3,"83qEqUf",100,100,10
"31","pam_kluster_mean",6,0.000243100000005506,6,0,853,0.3,"83qEqUf",100,100,10
"32","ap_kluster_mean",6,0.000240100000001257,6,0,853,0.3,"83qEqUf",100,100,10
"33","BIC_kluster_frq",6,0.00315639999999985,6,0,853,0.3,"83qEqUf",100,100,10
"34","cal_kluster_frq",15,0.00955410000000556,6,9,853,0.3,"83qEqUf",100,100,10
"35","pam_kluster_frq",6,0.000243100000005506,6,0,853,0.3,"83qEqUf",100,100,10
"36","ap_kluster_frq",6,0.000240100000001257,6,0,853,0.3,"83qEqUf",100,100,10
"37","BIC.best",6,5.64999999999418,6,0,618,0.4,"p2e42cF",100,100,10
"38","pamk.best",6,1.54899999999907,6,0,618,0.4,"p2e42cF",100,100,10
"39","calinski.best",4,2.09500000000116,6,-2,618,0.4,"p2e42cF",100,100,10
"40","apclus.best",9,2.89800000000105,6,3,618,0.4,"p2e42cF",100,100,10
"41","BIC_kluster_mean",7,0.00276089999999676,6,1,618,0.4,"p2e42cF",100,100,10
"42","cal_kluster_mean",12,0.00953239999999787,6,6,618,0.4,"p2e42cF",100,100,10
"43","pam_kluster_mean",6,0.000239299999998184,6,0,618,0.4,"p2e42cF",100,100,10
"44","ap_kluster_mean",6,0.000266400000000431,6,0,618,0.4,"p2e42cF",100,100,10
"45","BIC_kluster_frq",6,0.00276089999999676,6,0,618,0.4,"p2e42cF",100,100,10
"46","cal_kluster_frq",15,0.00953239999999787,6,9,618,0.4,"p2e42cF",100,100,10
"47","pam_kluster_frq",6,0.000239299999998184,6,0,618,0.4,"p2e42cF",100,100,10
"48","ap_kluster_frq",6,0.000266400000000431,6,0,618,0.4,"p2e42cF",100,100,10
"49","BIC.best",6,6.50400000000081,6,0,772,0.5,"v0dH0qf",100,100,10
"50","pamk.best",6,2.02499999999418,6,0,772,0.5,"v0dH0qf",100,100,10
"51","calinski.best",7,2.00700000001234,6,1,772,0.5,"v0dH0qf",100,100,10
"52","apclus.best",9,3.73799999999756,6,3,772,0.5,"v0dH0qf",100,100,10
"53","BIC_kluster_mean",6,0.00241859999999724,6,0,772,0.5,"v0dH0qf",100,100,10
"54","cal_kluster_mean",12,0.00887629999999626,6,6,772,0.5,"v0dH0qf",100,100,10
"55","pam_kluster_mean",6,0.000240199999997276,6,0,772,0.5,"v0dH0qf",100,100,10
"56","ap_kluster_mean",6,0.000284099999997125,6,0,772,0.5,"v0dH0qf",100,100,10
"57","BIC_kluster_frq",6,0.00241859999999724,6,0,772,0.5,"v0dH0qf",100,100,10
"58","cal_kluster_frq",15,0.00887629999999626,6,9,772,0.5,"v0dH0qf",100,100,10
"59","pam_kluster_frq",6,0.000240199999997276,6,0,772,0.5,"v0dH0qf",100,100,10
"60","ap_kluster_frq",6,0.000284099999997125,6,0,772,0.5,"v0dH0qf",100,100,10
"61","BIC.best",6,4.45200000000477,6,0,700,0.6,"DFrH0XX",100,100,10
"62","pamk.best",6,1.52199999999721,6,0,700,0.6,"DFrH0XX",100,100,10
"63","calinski.best",5,1.89699999999721,6,-1,700,0.6,"DFrH0XX",100,100,10
"64","apclus.best",6,2.63300000000163,6,0,700,0.6,"DFrH0XX",100,100,10
"65","BIC_kluster_mean",6,0.00250109999999404,6,0,700,0.6,"DFrH0XX",100,100,10
"66","cal_kluster_mean",11,0.00902290000000212,6,5,700,0.6,"DFrH0XX",100,100,10
"67","pam_kluster_mean",6,0.000252500000003783,6,0,700,0.6,"DFrH0XX",100,100,10
"68","ap_kluster_mean",6,0.000279399999999441,6,0,700,0.6,"DFrH0XX",100,100,10
"69","BIC_kluster_frq",6,0.00250109999999404,6,0,700,0.6,"DFrH0XX",100,100,10
"70","cal_kluster_frq",15,0.00902290000000212,6,9,700,0.6,"DFrH0XX",100,100,10
"71","pam_kluster_frq",6,0.000252500000003783,6,0,700,0.6,"DFrH0XX",100,100,10
"72","ap_kluster_frq",6,0.000279399999999441,6,0,700,0.6,"DFrH0XX",100,100,10
"73","BIC.best",6,5.0109999999986,6,0,870,0.7,"Uxfv91d",100,100,10
"74","pamk.best",6,2.83900000000722,6,0,870,0.7,"Uxfv91d",100,100,10
"75","calinski.best",7,2.2039999999979,6,1,870,0.7,"Uxfv91d",100,100,10
"76","apclus.best",7,4.79300000000512,6,1,870,0.7,"Uxfv91d",100,100,10
"77","BIC_kluster_mean",6,0.00205080000000162,6,0,870,0.7,"Uxfv91d",100,100,10
"78","cal_kluster_mean",13,0.00891310000000521,6,7,870,0.7,"Uxfv91d",100,100,10
"79","pam_kluster_mean",6,0.000251100000001315,6,0,870,0.7,"Uxfv91d",100,100,10
"80","ap_kluster_mean",6,0.000287100000002829,6,0,870,0.7,"Uxfv91d",100,100,10
"81","BIC_kluster_frq",6,0.00205080000000162,6,0,870,0.7,"Uxfv91d",100,100,10
"82","cal_kluster_frq",15,0.00891310000000521,6,9,870,0.7,"Uxfv91d",100,100,10
"83","pam_kluster_frq",6,0.000251100000001315,6,0,870,0.7,"Uxfv91d",100,100,10
"84","ap_kluster_frq",6,0.000287100000002829,6,0,870,0.7,"Uxfv91d",100,100,10
