"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"32","ap_kluster_mean",7,0.000248000000012689,16,-9,2088,0.3,"gEB7P1h",100,100,10
"33","BIC_kluster_frq",4,0.0045478999999963,16,-12,2088,0.3,"gEB7P1h",100,100,10
"34","cal_kluster_frq",15,0.00902030000000086,16,-1,2088,0.3,"gEB7P1h",100,100,10
"35","pam_kluster_frq",2,0.000263600000008591,16,-14,2088,0.3,"gEB7P1h",100,100,10
"36","ap_kluster_frq",6,0.000248000000012689,16,-10,2088,0.3,"gEB7P1h",100,100,10
"37","BIC.best",15,12.0070000000123,16,-1,2006,0.4,"Lw0Gx9s",100,100,10
"38","pamk.best",2,32.7369999999937,16,-14,2006,0.4,"Lw0Gx9s",100,100,10
"39","calinski.best",13,5.82300000000396,16,-3,2006,0.4,"Lw0Gx9s",100,100,10
"40","apclus.best",16,36.9729999999981,16,0,2006,0.4,"Lw0Gx9s",100,100,10
"41","BIC_kluster_mean",11,0.00370509999999776,16,-5,2006,0.4,"Lw0Gx9s",100,100,10
"42","cal_kluster_mean",15,0.00942070000001113,16,-1,2006,0.4,"Lw0Gx9s",100,100,10
"43","pam_kluster_mean",4,0.000278299999999581,16,-12,2006,0.4,"Lw0Gx9s",100,100,10
"44","ap_kluster_mean",7,0.000274599999989732,16,-9,2006,0.4,"Lw0Gx9s",100,100,10
"45","BIC_kluster_frq",15,0.00370509999999776,16,-1,2006,0.4,"Lw0Gx9s",100,100,10
"46","cal_kluster_frq",15,0.00942070000001113,16,-1,2006,0.4,"Lw0Gx9s",100,100,10
"47","pam_kluster_frq",2,0.000278299999999581,16,-14,2006,0.4,"Lw0Gx9s",100,100,10
"48","ap_kluster_frq",7,0.000274599999989732,16,-9,2006,0.4,"Lw0Gx9s",100,100,10
"49","BIC.best",15,8.06200000000536,16,-1,1949,0.5,"mLXacwt",100,100,10
"50","pamk.best",2,23.1140000000014,16,-14,1949,0.5,"mLXacwt",100,100,10
"51","calinski.best",13,4.83199999999488,16,-3,1949,0.5,"mLXacwt",100,100,10
"52","apclus.best",16,33.7900000000081,16,0,1949,0.5,"mLXacwt",100,100,10
"53","BIC_kluster_mean",14,0.00325110000000277,16,-2,1949,0.5,"mLXacwt",100,100,10
"54","cal_kluster_mean",15,0.00918930000000983,16,-1,1949,0.5,"mLXacwt",100,100,10
"55","pam_kluster_mean",8,0.000255100000006496,16,-8,1949,0.5,"mLXacwt",100,100,10
"56","ap_kluster_mean",7,0.000271100000003935,16,-9,1949,0.5,"mLXacwt",100,100,10
"57","BIC_kluster_frq",15,0.00325110000000277,16,-1,1949,0.5,"mLXacwt",100,100,10
"58","cal_kluster_frq",15,0.00918930000000983,16,-1,1949,0.5,"mLXacwt",100,100,10
"59","pam_kluster_frq",10,0.000255100000006496,16,-6,1949,0.5,"mLXacwt",100,100,10
"60","ap_kluster_frq",7,0.000271100000003935,16,-9,1949,0.5,"mLXacwt",100,100,10
"61","BIC.best",15,13.0089999999909,16,-1,2210,0.6,"gv96NiU",100,100,10
"62","pamk.best",10,36.3869999999879,16,-6,2210,0.6,"gv96NiU",100,100,10
"63","calinski.best",13,4.34299999999348,16,-3,2210,0.6,"gv96NiU",100,100,10
"64","apclus.best",16,46.6150000000198,16,0,2210,0.6,"gv96NiU",100,100,10
"65","BIC_kluster_mean",15,0.00348700000000536,16,-1,2210,0.6,"gv96NiU",100,100,10
"66","cal_kluster_mean",15,0.00838810000001104,16,-1,2210,0.6,"gv96NiU",100,100,10
"67","pam_kluster_mean",9,0.000284500000005937,16,-7,2210,0.6,"gv96NiU",100,100,10
"68","ap_kluster_mean",9,0.000276999999996042,16,-7,2210,0.6,"gv96NiU",100,100,10
"69","BIC_kluster_frq",15,0.00348700000000536,16,-1,2210,0.6,"gv96NiU",100,100,10
"70","cal_kluster_frq",15,0.00838810000001104,16,-1,2210,0.6,"gv96NiU",100,100,10
"71","pam_kluster_frq",10,0.000284500000005937,16,-6,2210,0.6,"gv96NiU",100,100,10
"72","ap_kluster_frq",10,0.000276999999996042,16,-6,2210,0.6,"gv96NiU",100,100,10
"73","BIC.best",15,7.18600000001607,16,-1,2031,0.7,"tPmhTLP",100,100,10
"74","pamk.best",10,25.9930000000168,16,-6,2031,0.7,"tPmhTLP",100,100,10
"75","calinski.best",13,3.77799999999115,16,-3,2031,0.7,"tPmhTLP",100,100,10
"76","apclus.best",16,38.7609999999986,16,0,2031,0.7,"tPmhTLP",100,100,10
"77","BIC_kluster_mean",15,0.00307259999999951,16,-1,2031,0.7,"tPmhTLP",100,100,10
"78","cal_kluster_mean",15,0.00828790000000154,16,-1,2031,0.7,"tPmhTLP",100,100,10
"79","pam_kluster_mean",9,0.000280399999985821,16,-7,2031,0.7,"tPmhTLP",100,100,10
"80","ap_kluster_mean",7,0.000265699999994831,16,-9,2031,0.7,"tPmhTLP",100,100,10
"81","BIC_kluster_frq",15,0.00307259999999951,16,-1,2031,0.7,"tPmhTLP",100,100,10
"82","cal_kluster_frq",15,0.00828790000000154,16,-1,2031,0.7,"tPmhTLP",100,100,10
"83","pam_kluster_frq",10,0.000280399999985821,16,-6,2031,0.7,"tPmhTLP",100,100,10
"84","ap_kluster_frq",7,0.000265699999994831,16,-9,2031,0.7,"tPmhTLP",100,100,10
