"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"52","apclus.best",24,24.530999999959,24,0,2706,0.5,"HlIW1u4",100,100,10
"53","BIC_kluster_mean",6,0.00586370000000461,24,-18,2706,0.5,"HlIW1u4",100,100,10
"54","cal_kluster_mean",15,0.00970179999999818,24,-9,2706,0.5,"HlIW1u4",100,100,10
"55","pam_kluster_mean",2,0.000261099999997532,24,-22,2706,0.5,"HlIW1u4",100,100,10
"56","ap_kluster_mean",6,0.000245999999996275,24,-18,2706,0.5,"HlIW1u4",100,100,10
"57","BIC_kluster_frq",4,0.00586370000000461,24,-20,2706,0.5,"HlIW1u4",100,100,10
"58","cal_kluster_frq",15,0.00970179999999818,24,-9,2706,0.5,"HlIW1u4",100,100,10
"59","pam_kluster_frq",2,0.000261099999997532,24,-22,2706,0.5,"HlIW1u4",100,100,10
"60","ap_kluster_frq",6,0.000245999999996275,24,-18,2706,0.5,"HlIW1u4",100,100,10
"61","BIC.best",15,26.8070000000298,24,-9,3240,0.6,"aetiStb",100,100,10
"62","pamk.best",2,40.5079999999725,24,-22,3240,0.6,"aetiStb",100,100,10
"63","calinski.best",13,6.56099999998696,24,-11,3240,0.6,"aetiStb",100,100,10
"64","apclus.best",24,29.7710000000079,24,0,3240,0.6,"aetiStb",100,100,10
"65","BIC_kluster_mean",5,0.00609720000001253,24,-19,3240,0.6,"aetiStb",100,100,10
"66","cal_kluster_mean",15,0.00850719999999274,24,-9,3240,0.6,"aetiStb",100,100,10
"67","pam_kluster_mean",2,0.000254400000005262,24,-22,3240,0.6,"aetiStb",100,100,10
"68","ap_kluster_mean",6,0.000273599999991711,24,-18,3240,0.6,"aetiStb",100,100,10
"69","BIC_kluster_frq",3,0.00609720000001253,24,-21,3240,0.6,"aetiStb",100,100,10
"70","cal_kluster_frq",15,0.00850719999999274,24,-9,3240,0.6,"aetiStb",100,100,10
"71","pam_kluster_frq",2,0.000254400000005262,24,-22,3240,0.6,"aetiStb",100,100,10
"72","ap_kluster_frq",6,0.000273599999991711,24,-18,3240,0.6,"aetiStb",100,100,10
"73","BIC.best",15,19.585000000021,24,-9,2819,0.7,"sucvksS",100,100,10
"74","pamk.best",2,30.2159999999567,24,-22,2819,0.7,"sucvksS",100,100,10
"75","calinski.best",13,5.69800000003306,24,-11,2819,0.7,"sucvksS",100,100,10
"76","apclus.best",24,36.6230000000214,24,0,2819,0.7,"sucvksS",100,100,10
"77","BIC_kluster_mean",8,0.00537219999998924,24,-16,2819,0.7,"sucvksS",100,100,10
"78","cal_kluster_mean",15,0.00892100000000792,24,-9,2819,0.7,"sucvksS",100,100,10
"79","pam_kluster_mean",3,0.000252799999999115,24,-21,2819,0.7,"sucvksS",100,100,10
"80","ap_kluster_mean",6,0.000257300000009127,24,-18,2819,0.7,"sucvksS",100,100,10
"81","BIC_kluster_frq",7,0.00537219999998924,24,-17,2819,0.7,"sucvksS",100,100,10
"82","cal_kluster_frq",15,0.00892100000000792,24,-9,2819,0.7,"sucvksS",100,100,10
"83","pam_kluster_frq",2,0.000252799999999115,24,-22,2819,0.7,"sucvksS",100,100,10
"84","ap_kluster_frq",6,0.000257300000009127,24,-18,2819,0.7,"sucvksS",100,100,10
