"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"1","BIC.best",14,33.3960000000006,28,-14,3142,0.1,"FHsRmxg",100,100,10
"2","pamk.best",2,65.1229999999996,28,-26,3142,0.1,"FHsRmxg",100,100,10
"3","calinski.best",7,16.4619999999995,28,-21,3142,0.1,"FHsRmxg",100,100,10
"4","apclus.best",28,57.4290000000001,28,0,3142,0.1,"FHsRmxg",100,100,10
"5","BIC_kluster_mean",4,0.0077369999999999,28,-24,3142,0.1,"FHsRmxg",100,100,10
"6","cal_kluster_mean",15,0.0101731000000003,28,-13,3142,0.1,"FHsRmxg",100,100,10
"7","pam_kluster_mean",2,0.000246399999999994,28,-26,3142,0.1,"FHsRmxg",100,100,10
"8","ap_kluster_mean",6,0.000241900000000169,28,-22,3142,0.1,"FHsRmxg",100,100,10
"9","BIC_kluster_frq",4,0.0077369999999999,28,-24,3142,0.1,"FHsRmxg",100,100,10
"10","cal_kluster_frq",15,0.0101731000000003,28,-13,3142,0.1,"FHsRmxg",100,100,10
"11","pam_kluster_frq",2,0.000246399999999994,28,-26,3142,0.1,"FHsRmxg",100,100,10
"12","ap_kluster_frq",6,0.000241900000000169,28,-22,3142,0.1,"FHsRmxg",100,100,10
"13","BIC.best",15,47.1150000000016,28,-13,3482,0.2,"0Jm53yg",100,100,10
"14","pamk.best",2,114.685999999998,28,-26,3482,0.2,"0Jm53yg",100,100,10
"15","calinski.best",7,12.5349999999999,28,-21,3482,0.2,"0Jm53yg",100,100,10
"16","apclus.best",28,38.6820000000007,28,0,3482,0.2,"0Jm53yg",100,100,10
"17","BIC_kluster_mean",4,0.0071815000000006,28,-24,3482,0.2,"0Jm53yg",100,100,10
"18","cal_kluster_mean",15,0.00937559999999939,28,-13,3482,0.2,"0Jm53yg",100,100,10
"19","pam_kluster_mean",2,0.000260999999999694,28,-26,3482,0.2,"0Jm53yg",100,100,10
"20","ap_kluster_mean",6,0.000240499999999884,28,-22,3482,0.2,"0Jm53yg",100,100,10
"21","BIC_kluster_frq",4,0.0071815000000006,28,-24,3482,0.2,"0Jm53yg",100,100,10
"22","cal_kluster_frq",15,0.00937559999999939,28,-13,3482,0.2,"0Jm53yg",100,100,10
"23","pam_kluster_frq",2,0.000260999999999694,28,-26,3482,0.2,"0Jm53yg",100,100,10
"24","ap_kluster_frq",6,0.000240499999999884,28,-22,3482,0.2,"0Jm53yg",100,100,10
"25","BIC.best",12,40.4039999999986,28,-16,3486,0.3,"YqyOA06",100,100,10
"26","pamk.best",2,95.2890000000007,28,-26,3486,0.3,"YqyOA06",100,100,10
"27","calinski.best",8,11.0149999999994,28,-20,3486,0.3,"YqyOA06",100,100,10
"28","apclus.best",28,56.1440000000002,28,0,3486,0.3,"YqyOA06",100,100,10
"29","BIC_kluster_mean",5,0.00681760000000031,28,-23,3486,0.3,"YqyOA06",100,100,10
"30","cal_kluster_mean",15,0.00925410000000011,28,-13,3486,0.3,"YqyOA06",100,100,10
"31","pam_kluster_mean",2,0.000257999999999811,28,-26,3486,0.3,"YqyOA06",100,100,10
"32","ap_kluster_mean",6,0.000261800000000221,28,-22,3486,0.3,"YqyOA06",100,100,10
"33","BIC_kluster_frq",4,0.00681760000000031,28,-24,3486,0.3,"YqyOA06",100,100,10
"34","cal_kluster_frq",15,0.00925410000000011,28,-13,3486,0.3,"YqyOA06",100,100,10
"35","pam_kluster_frq",2,0.000257999999999811,28,-26,3486,0.3,"YqyOA06",100,100,10
"36","ap_kluster_frq",6,0.000261800000000221,28,-22,3486,0.3,"YqyOA06",100,100,10
"37","BIC.best",15,40.5560000000005,28,-13,3443,0.4,"2jMw6gO",100,100,10
"38","pamk.best",2,89.3209999999999,28,-26,3443,0.4,"2jMw6gO",100,100,10
"39","calinski.best",8,9.47599999999875,28,-20,3443,0.4,"2jMw6gO",100,100,10
"40","apclus.best",28,60.4320000000007,28,0,3443,0.4,"2jMw6gO",100,100,10
"41","BIC_kluster_mean",5,0.0069239000000005,28,-23,3443,0.4,"2jMw6gO",100,100,10
"42","cal_kluster_mean",15,0.00915210000000043,28,-13,3443,0.4,"2jMw6gO",100,100,10
"43","pam_kluster_mean",2,0.000264400000000023,28,-26,3443,0.4,"2jMw6gO",100,100,10
"44","ap_kluster_mean",6,0.000254599999999482,28,-22,3443,0.4,"2jMw6gO",100,100,10
"45","BIC_kluster_frq",4,0.0069239000000005,28,-24,3443,0.4,"2jMw6gO",100,100,10
"46","cal_kluster_frq",15,0.00915210000000043,28,-13,3443,0.4,"2jMw6gO",100,100,10
"47","pam_kluster_frq",2,0.000264400000000023,28,-26,3443,0.4,"2jMw6gO",100,100,10
"48","ap_kluster_frq",6,0.000254599999999482,28,-22,3443,0.4,"2jMw6gO",100,100,10
"49","BIC.best",13,36.0470000000023,28,-15,3439,0.5,"tU98GbX",100,100,10
"50","pamk.best",3,64.5279999999984,28,-25,3439,0.5,"tU98GbX",100,100,10
"51","calinski.best",13,8.66500000000087,28,-15,3439,0.5,"tU98GbX",100,100,10
"52","apclus.best",28,55.487000000001,28,0,3439,0.5,"tU98GbX",100,100,10
"53","BIC_kluster_mean",5,0.00663029999999999,28,-23,3439,0.5,"tU98GbX",100,100,10
"54","cal_kluster_mean",15,0.00907629999999954,28,-13,3439,0.5,"tU98GbX",100,100,10
"55","pam_kluster_mean",2,0.000241800000000512,28,-26,3439,0.5,"tU98GbX",100,100,10
"56","ap_kluster_mean",6,0.000262999999999738,28,-22,3439,0.5,"tU98GbX",100,100,10
"57","BIC_kluster_frq",4,0.00663029999999999,28,-24,3439,0.5,"tU98GbX",100,100,10
"58","cal_kluster_frq",15,0.00907629999999954,28,-13,3439,0.5,"tU98GbX",100,100,10
"59","pam_kluster_frq",2,0.000241800000000512,28,-26,3439,0.5,"tU98GbX",100,100,10
"60","ap_kluster_frq",6,0.000262999999999738,28,-22,3439,0.5,"tU98GbX",100,100,10
"61","BIC.best",14,36.5659999999989,28,-14,3477,0.6,"3gicGkC",100,100,10
"62","pamk.best",2,90.1440000000002,28,-26,3477,0.6,"3gicGkC",100,100,10
"63","calinski.best",7,7.87199999999939,28,-21,3477,0.6,"3gicGkC",100,100,10
"64","apclus.best",28,49.0910000000003,28,0,3477,0.6,"3gicGkC",100,100,10
"65","BIC_kluster_mean",5,0.0066405999999999,28,-23,3477,0.6,"3gicGkC",100,100,10
"66","cal_kluster_mean",15,0.00913700000000026,28,-13,3477,0.6,"3gicGkC",100,100,10
"67","pam_kluster_mean",2,0.000260699999999633,28,-26,3477,0.6,"3gicGkC",100,100,10
"68","ap_kluster_mean",6,0.000241600000000108,28,-22,3477,0.6,"3gicGkC",100,100,10
"69","BIC_kluster_frq",4,0.0066405999999999,28,-24,3477,0.6,"3gicGkC",100,100,10
"70","cal_kluster_frq",15,0.00913700000000026,28,-13,3477,0.6,"3gicGkC",100,100,10
"71","pam_kluster_frq",2,0.000260699999999633,28,-26,3477,0.6,"3gicGkC",100,100,10
"72","ap_kluster_frq",6,0.000241600000000108,28,-22,3477,0.6,"3gicGkC",100,100,10
"73","BIC.best",15,30.9250000000029,28,-13,3374,0.7,"MXMGozi",100,100,10
"74","pamk.best",2,111.600999999999,28,-26,3374,0.7,"MXMGozi",100,100,10
"75","calinski.best",13,6.18999999999869,28,-15,3374,0.7,"MXMGozi",100,100,10
"76","apclus.best",28,53.5090000000018,28,0,3374,0.7,"MXMGozi",100,100,10
"77","BIC_kluster_mean",6,0.0060732,28,-22,3374,0.7,"MXMGozi",100,100,10
"78","cal_kluster_mean",15,0.00845270000000382,28,-13,3374,0.7,"MXMGozi",100,100,10
"79","pam_kluster_mean",2,0.000259199999999692,28,-26,3374,0.7,"MXMGozi",100,100,10
"80","ap_kluster_mean",6,0.000235899999999674,28,-22,3374,0.7,"MXMGozi",100,100,10
"81","BIC_kluster_frq",4,0.0060732,28,-24,3374,0.7,"MXMGozi",100,100,10
"82","cal_kluster_frq",15,0.00845270000000382,28,-13,3374,0.7,"MXMGozi",100,100,10
"83","pam_kluster_frq",2,0.000259199999999692,28,-26,3374,0.7,"MXMGozi",100,100,10
"84","ap_kluster_frq",6,0.000235899999999674,28,-22,3374,0.7,"MXMGozi",100,100,10
