"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"1","BIC.best",15,21.5990000000165,15,0,1974,0.1,"wd9dFIn",100,100,10
"2","pamk.best",2,27.1380000000063,15,-13,1974,0.1,"wd9dFIn",100,100,10
"3","calinski.best",13,6.80900000000838,15,-2,1974,0.1,"wd9dFIn",100,100,10
"4","apclus.best",18,36.7859999999928,15,3,1974,0.1,"wd9dFIn",100,100,10
"5","BIC_kluster_mean",4,0.00587969999999623,15,-11,1974,0.1,"wd9dFIn",100,100,10
"6","cal_kluster_mean",15,0.00930489999999991,15,0,1974,0.1,"wd9dFIn",100,100,10
"7","pam_kluster_mean",2,0.00028169999999227,15,-13,1974,0.1,"wd9dFIn",100,100,10
"8","ap_kluster_mean",7,0.000243299999998999,15,-8,1974,0.1,"wd9dFIn",100,100,10
"9","BIC_kluster_frq",3,0.00587969999999623,15,-12,1974,0.1,"wd9dFIn",100,100,10
"10","cal_kluster_frq",15,0.00930489999999991,15,0,1974,0.1,"wd9dFIn",100,100,10
"11","pam_kluster_frq",2,0.00028169999999227,15,-13,1974,0.1,"wd9dFIn",100,100,10
"12","ap_kluster_frq",7,0.000243299999998999,15,-8,1974,0.1,"wd9dFIn",100,100,10
"13","BIC.best",14,18.5679999999993,15,-1,2128,0.2,"FjznfQ5",100,100,10
"14","pamk.best",2,43.7759999999835,15,-13,2128,0.2,"FjznfQ5",100,100,10
"15","calinski.best",13,7.76700000002165,15,-2,2128,0.2,"FjznfQ5",100,100,10
"16","apclus.best",17,66.7289999999921,15,2,2128,0.2,"FjznfQ5",100,100,10
"17","BIC_kluster_mean",8,0.00487740000000631,15,-7,2128,0.2,"FjznfQ5",100,100,10
"18","cal_kluster_mean",15,0.00948919999999052,15,0,2128,0.2,"FjznfQ5",100,100,10
"19","pam_kluster_mean",2,0.00028310000000929,15,-13,2128,0.2,"FjznfQ5",100,100,10
"20","ap_kluster_mean",7,0.000279200000001583,15,-8,2128,0.2,"FjznfQ5",100,100,10
"21","BIC_kluster_frq",3,0.00487740000000631,15,-12,2128,0.2,"FjznfQ5",100,100,10
"22","cal_kluster_frq",15,0.00948919999999052,15,0,2128,0.2,"FjznfQ5",100,100,10
"23","pam_kluster_frq",2,0.00028310000000929,15,-13,2128,0.2,"FjznfQ5",100,100,10
"24","ap_kluster_frq",8,0.000279200000001583,15,-7,2128,0.2,"FjznfQ5",100,100,10
"25","BIC.best",15,11.8209999999963,15,0,1833,0.3,"Yzv3Xqq",100,100,10
"26","pamk.best",3,23.698000000004,15,-12,1833,0.3,"Yzv3Xqq",100,100,10
"27","calinski.best",13,5.08299999998417,15,-2,1833,0.3,"Yzv3Xqq",100,100,10
"28","apclus.best",15,28.2589999999909,15,0,1833,0.3,"Yzv3Xqq",100,100,10
"29","BIC_kluster_mean",13,0.0038530000000057,15,-2,1833,0.3,"Yzv3Xqq",100,100,10
"30","cal_kluster_mean",15,0.00919860000000044,15,0,1833,0.3,"Yzv3Xqq",100,100,10
"31","pam_kluster_mean",5,0.000284000000002561,15,-10,1833,0.3,"Yzv3Xqq",100,100,10
"32","ap_kluster_mean",7,0.000255799999987357,15,-8,1833,0.3,"Yzv3Xqq",100,100,10
"33","BIC_kluster_frq",15,0.0038530000000057,15,0,1833,0.3,"Yzv3Xqq",100,100,10
