"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"1","BIC.best",11,7.90599999998813,10,1,1345,0.1,"OwZALwS",100,100,10
"2","pamk.best",2,6.89499999998952,10,-8,1345,0.1,"OwZALwS",100,100,10
"3","calinski.best",9,5.22000000000116,10,-1,1345,0.1,"OwZALwS",100,100,10
"4","apclus.best",17,14.3809999999939,10,7,1345,0.1,"OwZALwS",100,100,10
"5","BIC_kluster_mean",7,0.00390540000000037,10,-3,1345,0.1,"OwZALwS",100,100,10
"6","cal_kluster_mean",14,0.0100906000000105,10,4,1345,0.1,"OwZALwS",100,100,10
"7","pam_kluster_mean",5,0.000268500000005588,10,-5,1345,0.1,"OwZALwS",100,100,10
"8","ap_kluster_mean",8,0.000239699999990989,10,-2,1345,0.1,"OwZALwS",100,100,10
"9","BIC_kluster_frq",11,0.00390540000000037,10,1,1345,0.1,"OwZALwS",100,100,10
"10","cal_kluster_frq",15,0.0100906000000105,10,5,1345,0.1,"OwZALwS",100,100,10
"11","pam_kluster_frq",2,0.000268500000005588,10,-8,1345,0.1,"OwZALwS",100,100,10
"12","ap_kluster_frq",8,0.000239699999990989,10,-2,1345,0.1,"OwZALwS",100,100,10
"13","BIC.best",10,6.63399999999092,10,0,1117,0.2,"R7Reuq7",100,100,10
"14","pamk.best",10,5.48300000000745,10,0,1117,0.2,"R7Reuq7",100,100,10
"15","calinski.best",9,3.45999999999185,10,-1,1117,0.2,"R7Reuq7",100,100,10
"16","apclus.best",14,9.01699999999255,10,4,1117,0.2,"R7Reuq7",100,100,10
"17","BIC_kluster_mean",10,0.00337810000000463,10,0,1117,0.2,"R7Reuq7",100,100,10
"18","cal_kluster_mean",14,0.00960369999999821,10,4,1117,0.2,"R7Reuq7",100,100,10
"19","pam_kluster_mean",9,0.000275599999996484,10,-1,1117,0.2,"R7Reuq7",100,100,10
"20","ap_kluster_mean",8,0.000273199999995995,10,-2,1117,0.2,"R7Reuq7",100,100,10
"21","BIC_kluster_frq",10,0.00337810000000463,10,0,1117,0.2,"R7Reuq7",100,100,10
"22","cal_kluster_frq",15,0.00960369999999821,10,5,1117,0.2,"R7Reuq7",100,100,10
"23","pam_kluster_frq",10,0.000275599999996484,10,0,1117,0.2,"R7Reuq7",100,100,10
"24","ap_kluster_frq",8,0.000273199999995995,10,-2,1117,0.2,"R7Reuq7",100,100,10
"25","BIC.best",10,6.86000000001513,10,0,1395,0.3,"JvYW4bx",100,100,10
"26","pamk.best",10,9.31500000000233,10,0,1395,0.3,"JvYW4bx",100,100,10
"27","calinski.best",9,3.88099999999395,10,-1,1395,0.3,"JvYW4bx",100,100,10
"28","apclus.best",12,16.4520000000193,10,2,1395,0.3,"JvYW4bx",100,100,10
"29","BIC_kluster_mean",11,0.00264949999998789,10,1,1395,0.3,"JvYW4bx",100,100,10
"30","cal_kluster_mean",14,0.00938429999999062,10,4,1395,0.3,"JvYW4bx",100,100,10
"31","pam_kluster_mean",10,0.00025800000000454,10,0,1395,0.3,"JvYW4bx",100,100,10
"32","ap_kluster_mean",9,0.000263200000009965,10,-1,1395,0.3,"JvYW4bx",100,100,10
"33","BIC_kluster_frq",11,0.00264949999998789,10,1,1395,0.3,"JvYW4bx",100,100,10
"34","cal_kluster_frq",15,0.00938429999999062,10,5,1395,0.3,"JvYW4bx",100,100,10
"35","pam_kluster_frq",10,0.00025800000000454,10,0,1395,0.3,"JvYW4bx",100,100,10
"36","ap_kluster_frq",9,0.000263200000009965,10,-1,1395,0.3,"JvYW4bx",100,100,10
"37","BIC.best",10,4.88500000000931,10,0,1143,0.4,"SXJfGTf",100,100,10
"38","pamk.best",10,6.13499999998021,10,0,1143,0.4,"SXJfGTf",100,100,10
"39","calinski.best",13,2.7960000000021,10,3,1143,0.4,"SXJfGTf",100,100,10
"40","apclus.best",10,9.15000000002328,10,0,1143,0.4,"SXJfGTf",100,100,10
"41","BIC_kluster_mean",11,0.00216189999999478,10,1,1143,0.4,"SXJfGTf",100,100,10
"42","cal_kluster_mean",14,0.00884270000000542,10,4,1143,0.4,"SXJfGTf",100,100,10
"43","pam_kluster_mean",10,0.000267700000005425,10,0,1143,0.4,"SXJfGTf",100,100,10
"44","ap_kluster_mean",8,0.000253699999995297,10,-2,1143,0.4,"SXJfGTf",100,100,10
"45","BIC_kluster_frq",10,0.00216189999999478,10,0,1143,0.4,"SXJfGTf",100,100,10
"46","cal_kluster_frq",15,0.00884270000000542,10,5,1143,0.4,"SXJfGTf",100,100,10
"47","pam_kluster_frq",10,0.000267700000005425,10,0,1143,0.4,"SXJfGTf",100,100,10
"48","ap_kluster_frq",8,0.000253699999995297,10,-2,1143,0.4,"SXJfGTf",100,100,10
"49","BIC.best",10,6.46199999999953,10,0,1277,0.5,"MHZ25MH",100,100,10
"50","pamk.best",10,7.16699999998673,10,0,1277,0.5,"MHZ25MH",100,100,10
"51","calinski.best",8,3.10899999999674,10,-2,1277,0.5,"MHZ25MH",100,100,10
"52","apclus.best",10,11.6359999999986,10,0,1277,0.5,"MHZ25MH",100,100,10
"53","BIC_kluster_mean",10,0.00221519999999437,10,0,1277,0.5,"MHZ25MH",100,100,10
"54","cal_kluster_mean",13,0.00898150000000605,10,3,1277,0.5,"MHZ25MH",100,100,10
"55","pam_kluster_mean",10,0.000265399999992223,10,0,1277,0.5,"MHZ25MH",100,100,10
"56","ap_kluster_mean",9,0.000263099999999395,10,-1,1277,0.5,"MHZ25MH",100,100,10
