"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"21","BIC_kluster_frq",4,0.00666519999998854,22,-18,3104,0.2,"b1v3sC2",100,100,10
"22","cal_kluster_frq",15,0.0101416000000085,22,-7,3104,0.2,"b1v3sC2",100,100,10
"23","pam_kluster_frq",2,0.000260099999996601,22,-20,3104,0.2,"b1v3sC2",100,100,10
"24","ap_kluster_frq",6,0.000226899999997113,22,-16,3104,0.2,"b1v3sC2",100,100,10
"25","BIC.best",15,30.8829999999725,22,-7,2922,0.3,"BQR0Ixq",100,100,10
"26","pamk.best",2,46.8590000000549,22,-20,2922,0.3,"BQR0Ixq",100,100,10
"27","calinski.best",13,9.06599999999162,22,-9,2922,0.3,"BQR0Ixq",100,100,10
"28","apclus.best",22,29.3690000000061,22,0,2922,0.3,"BQR0Ixq",100,100,10
"29","BIC_kluster_mean",4,0.00570749999999534,22,-18,2922,0.3,"BQR0Ixq",100,100,10
"30","cal_kluster_mean",15,0.00920370000000112,22,-7,2922,0.3,"BQR0Ixq",100,100,10
"31","pam_kluster_mean",2,0.000265599999995902,22,-20,2922,0.3,"BQR0Ixq",100,100,10
"32","ap_kluster_mean",6,0.000246799999987707,22,-16,2922,0.3,"BQR0Ixq",100,100,10
"33","BIC_kluster_frq",4,0.00570749999999534,22,-18,2922,0.3,"BQR0Ixq",100,100,10
"34","cal_kluster_frq",15,0.00920370000000112,22,-7,2922,0.3,"BQR0Ixq",100,100,10
"35","pam_kluster_frq",2,0.000265599999995902,22,-20,2922,0.3,"BQR0Ixq",100,100,10
"36","ap_kluster_frq",6,0.000246799999987707,22,-16,2922,0.3,"BQR0Ixq",100,100,10
"37","BIC.best",15,16.9619999999995,22,-7,2520,0.4,"smirWRB",100,100,10
"38","pamk.best",2,29.8940000000293,22,-20,2520,0.4,"smirWRB",100,100,10
"39","calinski.best",13,7.0449999999837,22,-9,2520,0.4,"smirWRB",100,100,10
"40","apclus.best",22,19.5900000000256,22,0,2520,0.4,"smirWRB",100,100,10
"41","BIC_kluster_mean",5,0.00555790000002016,22,-17,2520,0.4,"smirWRB",100,100,10
"42","cal_kluster_mean",15,0.00938879999998026,22,-7,2520,0.4,"smirWRB",100,100,10
"43","pam_kluster_mean",2,0.000247100000001956,22,-20,2520,0.4,"smirWRB",100,100,10
"44","ap_kluster_mean",6,0.000252199999988079,22,-16,2520,0.4,"smirWRB",100,100,10
"45","BIC_kluster_frq",3,0.00555790000002016,22,-19,2520,0.4,"smirWRB",100,100,10
"46","cal_kluster_frq",15,0.00938879999998026,22,-7,2520,0.4,"smirWRB",100,100,10
"47","pam_kluster_frq",2,0.000247100000001956,22,-20,2520,0.4,"smirWRB",100,100,10
"48","ap_kluster_frq",5,0.000252199999988079,22,-17,2520,0.4,"smirWRB",100,100,10
"49","BIC.best",15,16.609999999986,22,-7,2321,0.5,"Jek9v0j",100,100,10
"50","pamk.best",2,29.1830000000191,22,-20,2321,0.5,"Jek9v0j",100,100,10
"51","calinski.best",13,5.33799999998882,22,-9,2321,0.5,"Jek9v0j",100,100,10
"52","apclus.best",22,24.850999999966,22,0,2321,0.5,"Jek9v0j",100,100,10
"53","BIC_kluster_mean",5,0.00544610000001849,22,-17,2321,0.5,"Jek9v0j",100,100,10
"54","cal_kluster_mean",15,0.00896899999996531,22,-7,2321,0.5,"Jek9v0j",100,100,10
"55","pam_kluster_mean",2,0.000250599999993574,22,-20,2321,0.5,"Jek9v0j",100,100,10
"56","ap_kluster_mean",6,0.000238400000019465,22,-16,2321,0.5,"Jek9v0j",100,100,10
"57","BIC_kluster_frq",4,0.00544610000001849,22,-18,2321,0.5,"Jek9v0j",100,100,10
"58","cal_kluster_frq",15,0.00896899999996531,22,-7,2321,0.5,"Jek9v0j",100,100,10
"59","pam_kluster_frq",2,0.000250599999993574,22,-20,2321,0.5,"Jek9v0j",100,100,10
"60","ap_kluster_frq",6,0.000238400000019465,22,-16,2321,0.5,"Jek9v0j",100,100,10
"61","BIC.best",14,19.6659999999683,22,-8,2647,0.6,"tYr3TVr",100,100,10
"62","pamk.best",2,33.2050000000163,22,-20,2647,0.6,"tYr3TVr",100,100,10
"63","calinski.best",13,6.03600000002189,22,-9,2647,0.6,"tYr3TVr",100,100,10
"64","apclus.best",22,27.6969999999856,22,0,2647,0.6,"tYr3TVr",100,100,10
"65","BIC_kluster_mean",6,0.00537240000001621,22,-16,2647,0.6,"tYr3TVr",100,100,10
"66","cal_kluster_mean",15,0.00915550000000512,22,-7,2647,0.6,"tYr3TVr",100,100,10
"67","pam_kluster_mean",3,0.000264699999976438,22,-19,2647,0.6,"tYr3TVr",100,100,10
"68","ap_kluster_mean",6,0.000253100000007544,22,-16,2647,0.6,"tYr3TVr",100,100,10
"69","BIC_kluster_frq",5,0.00537240000001621,22,-17,2647,0.6,"tYr3TVr",100,100,10
"70","cal_kluster_frq",15,0.00915550000000512,22,-7,2647,0.6,"tYr3TVr",100,100,10
"71","pam_kluster_frq",2,0.000264699999976438,22,-20,2647,0.6,"tYr3TVr",100,100,10
"72","ap_kluster_frq",6,0.000253100000007544,22,-16,2647,0.6,"tYr3TVr",100,100,10
"73","BIC.best",15,17.6469999999972,22,-7,2706,0.7,"ZhiQRA5",100,100,10
"74","pamk.best",2,32.8059999999823,22,-20,2706,0.7,"ZhiQRA5",100,100,10
"75","calinski.best",13,5.29200000001583,22,-9,2706,0.7,"ZhiQRA5",100,100,10
"76","apclus.best",22,27.5219999999972,22,0,2706,0.7,"ZhiQRA5",100,100,10
"77","BIC_kluster_mean",9,0.00480380000000005,22,-13,2706,0.7,"ZhiQRA5",100,100,10
"78","cal_kluster_mean",15,0.0086800999999803,22,-7,2706,0.7,"ZhiQRA5",100,100,10
"79","pam_kluster_mean",3,0.000265200000000186,22,-19,2706,0.7,"ZhiQRA5",100,100,10
"80","ap_kluster_mean",6,0.000250599999999395,22,-16,2706,0.7,"ZhiQRA5",100,100,10
"81","BIC_kluster_frq",15,0.00480380000000005,22,-7,2706,0.7,"ZhiQRA5",100,100,10
"82","cal_kluster_frq",15,0.0086800999999803,22,-7,2706,0.7,"ZhiQRA5",100,100,10
"83","pam_kluster_frq",2,0.000265200000000186,22,-20,2706,0.7,"ZhiQRA5",100,100,10
"84","ap_kluster_frq",6,0.000250599999999395,22,-16,2706,0.7,"ZhiQRA5",100,100,10
