"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"62","pamk.best",3,0.421000000002095,3,0,298,0.6,"wZD2OxB",100,100,10
"63","calinski.best",1,1.04299999999057,3,-2,298,0.6,"wZD2OxB",100,100,10
"64","apclus.best",3,0.187999999994645,3,0,298,0.6,"wZD2OxB",100,100,10
"65","BIC_kluster_mean",3,0.00395600000000122,3,0,298,0.6,"wZD2OxB",100,100,10
"66","cal_kluster_mean",3,0.00929040000000095,3,0,298,0.6,"wZD2OxB",100,100,10
"67","pam_kluster_mean",3,0.000263700000003155,3,0,298,0.6,"wZD2OxB",100,100,10
"68","ap_kluster_mean",3,0.00025679999999993,3,0,298,0.6,"wZD2OxB",100,100,10
"69","BIC_kluster_frq",3,0.00395600000000122,3,0,298,0.6,"wZD2OxB",100,100,10
"70","cal_kluster_frq",3,0.00929040000000095,3,0,298,0.6,"wZD2OxB",100,100,10
"71","pam_kluster_frq",3,0.000263700000003155,3,0,298,0.6,"wZD2OxB",100,100,10
"72","ap_kluster_frq",3,0.00025679999999993,3,0,298,0.6,"wZD2OxB",100,100,10
"73","BIC.best",3,3.69899999999325,3,0,511,0.7,"bKV94EK",100,100,10
"74","pamk.best",3,1.48000000001048,3,0,511,0.7,"bKV94EK",100,100,10
"75","calinski.best",1,1.7899999999936,3,-2,511,0.7,"bKV94EK",100,100,10
"76","apclus.best",3,0.927999999999884,3,0,511,0.7,"bKV94EK",100,100,10
"77","BIC_kluster_mean",3,0.00361550000000279,3,0,511,0.7,"bKV94EK",100,100,10
"78","cal_kluster_mean",3,0.00954519999999902,3,0,511,0.7,"bKV94EK",100,100,10
"79","pam_kluster_mean",3,0.000279500000001281,3,0,511,0.7,"bKV94EK",100,100,10
"80","ap_kluster_mean",3,0.000252899999995134,3,0,511,0.7,"bKV94EK",100,100,10
"81","BIC_kluster_frq",3,0.00361550000000279,3,0,511,0.7,"bKV94EK",100,100,10
"82","cal_kluster_frq",3,0.00954519999999902,3,0,511,0.7,"bKV94EK",100,100,10
"83","pam_kluster_frq",3,0.000279500000001281,3,0,511,0.7,"bKV94EK",100,100,10
"84","ap_kluster_frq",3,0.000252899999995134,3,0,511,0.7,"bKV94EK",100,100,10
