"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"61","BIC.best",7,5.4600000000064,7,0,955,0.6,"OyXhDPY",100,100,10
"62","pamk.best",7,4.08899999999267,7,0,955,0.6,"OyXhDPY",100,100,10
"63","calinski.best",5,2.44999999999709,7,-2,955,0.6,"OyXhDPY",100,100,10
"64","apclus.best",7,5.77899999999499,7,0,955,0.6,"OyXhDPY",100,100,10
"65","BIC_kluster_mean",7,0.00197249999999622,7,0,955,0.6,"OyXhDPY",100,100,10
"66","cal_kluster_mean",9,0.00892420000000129,7,2,955,0.6,"OyXhDPY",100,100,10
"67","pam_kluster_mean",7,0.000242699999999604,7,0,955,0.6,"OyXhDPY",100,100,10
"68","ap_kluster_mean",7,0.000242599999991944,7,0,955,0.6,"OyXhDPY",100,100,10
"69","BIC_kluster_frq",7,0.00197249999999622,7,0,955,0.6,"OyXhDPY",100,100,10
"70","cal_kluster_frq",7,0.00892420000000129,7,0,955,0.6,"OyXhDPY",100,100,10
"71","pam_kluster_frq",7,0.000242699999999604,7,0,955,0.6,"OyXhDPY",100,100,10
"72","ap_kluster_frq",7,0.000242599999991944,7,0,955,0.6,"OyXhDPY",100,100,10
"73","BIC.best",7,4.01499999999942,7,0,879,0.7,"IEZJGdR",100,100,10
"74","pamk.best",7,2.86500000000524,7,0,879,0.7,"IEZJGdR",100,100,10
"75","calinski.best",5,2.28399999999965,7,-2,879,0.7,"IEZJGdR",100,100,10
"76","apclus.best",7,4.88099999999395,7,0,879,0.7,"IEZJGdR",100,100,10
"77","BIC_kluster_mean",7,0.00171420000000217,7,0,879,0.7,"IEZJGdR",100,100,10
"78","cal_kluster_mean",12,0.00922949999999692,7,5,879,0.7,"IEZJGdR",100,100,10
"79","pam_kluster_mean",7,0.000251700000002165,7,0,879,0.7,"IEZJGdR",100,100,10
"80","ap_kluster_mean",7,0.000287500000001455,7,0,879,0.7,"IEZJGdR",100,100,10
"81","BIC_kluster_frq",7,0.00171420000000217,7,0,879,0.7,"IEZJGdR",100,100,10
"82","cal_kluster_frq",15,0.00922949999999692,7,8,879,0.7,"IEZJGdR",100,100,10
"83","pam_kluster_frq",7,0.000251700000002165,7,0,879,0.7,"IEZJGdR",100,100,10
"84","ap_kluster_frq",7,0.000287500000001455,7,0,879,0.7,"IEZJGdR",100,100,10
