"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"1","BIC.best",15,21.5590000000084,17,-2,2134,0.1,"5NLi6S7",100,100,10
"2","pamk.best",2,37.9720000000088,17,-15,2134,0.1,"5NLi6S7",100,100,10
"3","calinski.best",13,8.39299999998184,17,-4,2134,0.1,"5NLi6S7",100,100,10
"4","apclus.best",17,44.0170000000217,17,0,2134,0.1,"5NLi6S7",100,100,10
"5","BIC_kluster_mean",4,0.00636729999999807,17,-13,2134,0.1,"5NLi6S7",100,100,10
"6","cal_kluster_mean",15,0.00959209999999148,17,-2,2134,0.1,"5NLi6S7",100,100,10
"7","pam_kluster_mean",2,0.00027379999999539,17,-15,2134,0.1,"5NLi6S7",100,100,10
"8","ap_kluster_mean",6,0.0002387000000017,17,-11,2134,0.1,"5NLi6S7",100,100,10
"9","BIC_kluster_frq",4,0.00636729999999807,17,-13,2134,0.1,"5NLi6S7",100,100,10
"10","cal_kluster_frq",15,0.00959209999999148,17,-2,2134,0.1,"5NLi6S7",100,100,10
"11","pam_kluster_frq",2,0.00027379999999539,17,-15,2134,0.1,"5NLi6S7",100,100,10
"12","ap_kluster_frq",6,0.0002387000000017,17,-11,2134,0.1,"5NLi6S7",100,100,10
"13","BIC.best",15,12.2660000000033,17,-2,2271,0.2,"o4eBy97",100,100,10
"14","pamk.best",2,59.0109999999986,17,-15,2271,0.2,"o4eBy97",100,100,10
"15","calinski.best",13,9.45200000001932,17,-4,2271,0.2,"o4eBy97",100,100,10
"16","apclus.best",18,78.9039999999804,17,1,2271,0.2,"o4eBy97",100,100,10
"17","BIC_kluster_mean",5,0.00511639999999315,17,-12,2271,0.2,"o4eBy97",100,100,10
"18","cal_kluster_mean",15,0.0102945999999996,17,-2,2271,0.2,"o4eBy97",100,100,10
"19","pam_kluster_mean",2,0.000263499999995111,17,-15,2271,0.2,"o4eBy97",100,100,10
"20","ap_kluster_mean",6,0.000249300000001676,17,-11,2271,0.2,"o4eBy97",100,100,10
"21","BIC_kluster_frq",3,0.00511639999999315,17,-14,2271,0.2,"o4eBy97",100,100,10
"22","cal_kluster_frq",15,0.0102945999999996,17,-2,2271,0.2,"o4eBy97",100,100,10
"23","pam_kluster_frq",2,0.000263499999995111,17,-15,2271,0.2,"o4eBy97",100,100,10
"24","ap_kluster_frq",6,0.000249300000001676,17,-11,2271,0.2,"o4eBy97",100,100,10
"25","BIC.best",15,11.1800000000221,17,-2,2170,0.3,"pqv2D5H",100,100,10
"26","pamk.best",2,30.1330000000016,17,-15,2170,0.3,"pqv2D5H",100,100,10
"27","calinski.best",13,7.15099999998347,17,-4,2170,0.3,"pqv2D5H",100,100,10
"28","apclus.best",17,44.3000000000175,17,0,2170,0.3,"pqv2D5H",100,100,10
"29","BIC_kluster_mean",9,0.00438630000000703,17,-8,2170,0.3,"pqv2D5H",100,100,10
"30","cal_kluster_mean",15,0.00989770000000135,17,-2,2170,0.3,"pqv2D5H",100,100,10
"31","pam_kluster_mean",4,0.000271599999989849,17,-13,2170,0.3,"pqv2D5H",100,100,10
"32","ap_kluster_mean",7,0.000256500000017695,17,-10,2170,0.3,"pqv2D5H",100,100,10
"33","BIC_kluster_frq",15,0.00438630000000703,17,-2,2170,0.3,"pqv2D5H",100,100,10
"34","cal_kluster_frq",15,0.00989770000000135,17,-2,2170,0.3,"pqv2D5H",100,100,10
"35","pam_kluster_frq",2,0.000271599999989849,17,-15,2170,0.3,"pqv2D5H",100,100,10
"36","ap_kluster_frq",7,0.000256500000017695,17,-10,2170,0.3,"pqv2D5H",100,100,10
"37","BIC.best",15,15.7930000000051,17,-2,2238,0.4,"oGBMjfR",100,100,10
"38","pamk.best",2,23.6529999999912,17,-15,2238,0.4,"oGBMjfR",100,100,10
"39","calinski.best",13,5.50100000001839,17,-4,2238,0.4,"oGBMjfR",100,100,10
"40","apclus.best",17,47.6949999999779,17,0,2238,0.4,"oGBMjfR",100,100,10
"41","BIC_kluster_mean",9,0.0042283000000054,17,-8,2238,0.4,"oGBMjfR",100,100,10
"42","cal_kluster_mean",15,0.00899320000000298,17,-2,2238,0.4,"oGBMjfR",100,100,10
