"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"54","cal_kluster_mean",15,0.00853470000000962,19,-4,2443,0.5,"0pJZGao",100,100,10
"55","pam_kluster_mean",3,0.000264100000006147,19,-16,2443,0.5,"0pJZGao",100,100,10
"56","ap_kluster_mean",6,0.000254500000001281,19,-13,2443,0.5,"0pJZGao",100,100,10
"57","BIC_kluster_frq",4,0.00461780000000726,19,-15,2443,0.5,"0pJZGao",100,100,10
"58","cal_kluster_frq",15,0.00853470000000962,19,-4,2443,0.5,"0pJZGao",100,100,10
"59","pam_kluster_frq",2,0.000264100000006147,19,-17,2443,0.5,"0pJZGao",100,100,10
"60","ap_kluster_frq",6,0.000254500000001281,19,-13,2443,0.5,"0pJZGao",100,100,10
"61","BIC.best",15,22.44200000001,19,-4,2828,0.6,"oGSsr75",100,100,10
"62","pamk.best",2,55.1399999999849,19,-17,2828,0.6,"oGSsr75",100,100,10
"63","calinski.best",13,5.7050000000163,19,-6,2828,0.6,"oGSsr75",100,100,10
"64","apclus.best",19,36.2289999999921,19,0,2828,0.6,"oGSsr75",100,100,10
"65","BIC_kluster_mean",11,0.00463949999999895,19,-8,2828,0.6,"oGSsr75",100,100,10
"66","cal_kluster_mean",15,0.0087170999999973,19,-4,2828,0.6,"oGSsr75",100,100,10
"67","pam_kluster_mean",3,0.000274200000002747,19,-16,2828,0.6,"oGSsr75",100,100,10
"68","ap_kluster_mean",6,0.00025130000000936,19,-13,2828,0.6,"oGSsr75",100,100,10
"69","BIC_kluster_frq",15,0.00463949999999895,19,-4,2828,0.6,"oGSsr75",100,100,10
"70","cal_kluster_frq",15,0.0087170999999973,19,-4,2828,0.6,"oGSsr75",100,100,10
"71","pam_kluster_frq",2,0.000274200000002747,19,-17,2828,0.6,"oGSsr75",100,100,10
"72","ap_kluster_frq",6,0.00025130000000936,19,-13,2828,0.6,"oGSsr75",100,100,10
"73","BIC.best",15,13.2410000000091,19,-4,2571,0.7,"36GF5Y3",100,100,10
"74","pamk.best",2,54.7229999999981,19,-17,2571,0.7,"36GF5Y3",100,100,10
"75","calinski.best",13,4.6589999999851,19,-6,2571,0.7,"36GF5Y3",100,100,10
"76","apclus.best",19,52.3090000000084,19,0,2571,0.7,"36GF5Y3",100,100,10
"77","BIC_kluster_mean",13,0.00404380000000238,19,-6,2571,0.7,"36GF5Y3",100,100,10
"78","cal_kluster_mean",15,0.00833510000000533,19,-4,2571,0.7,"36GF5Y3",100,100,10
"79","pam_kluster_mean",3,0.00027939999999362,19,-16,2571,0.7,"36GF5Y3",100,100,10
"80","ap_kluster_mean",6,0.000281700000015553,19,-13,2571,0.7,"36GF5Y3",100,100,10
"81","BIC_kluster_frq",15,0.00404380000000238,19,-4,2571,0.7,"36GF5Y3",100,100,10
"82","cal_kluster_frq",15,0.00833510000000533,19,-4,2571,0.7,"36GF5Y3",100,100,10
"83","pam_kluster_frq",2,0.00027939999999362,19,-17,2571,0.7,"36GF5Y3",100,100,10
"84","ap_kluster_frq",6,0.000281700000015553,19,-13,2571,0.7,"36GF5Y3",100,100,10
