"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"21","BIC_kluster_frq",4,0.00650229999999283,23,-19,2874,0.2,"p7upUG0",100,100,10
"22","cal_kluster_frq",15,0.0101880999999878,23,-8,2874,0.2,"p7upUG0",100,100,10
"23","pam_kluster_frq",2,0.000268299999996088,23,-21,2874,0.2,"p7upUG0",100,100,10
"24","ap_kluster_frq",6,0.000237099999986822,23,-17,2874,0.2,"p7upUG0",100,100,10
"25","BIC.best",12,27.2960000000312,23,-11,2811,0.3,"l06JGRy",100,100,10
"26","pamk.best",2,52.3859999999986,23,-21,2811,0.3,"l06JGRy",100,100,10
"27","calinski.best",13,8.76299999997718,23,-10,2811,0.3,"l06JGRy",100,100,10
"28","apclus.best",23,35.9530000000377,23,0,2811,0.3,"l06JGRy",100,100,10
"29","BIC_kluster_mean",4,0.0062192999999912,23,-19,2811,0.3,"l06JGRy",100,100,10
"30","cal_kluster_mean",15,0.0094377000000095,23,-8,2811,0.3,"l06JGRy",100,100,10
"31","pam_kluster_mean",2,0.000269000000000233,23,-21,2811,0.3,"l06JGRy",100,100,10
"32","ap_kluster_mean",6,0.000236599999997998,23,-17,2811,0.3,"l06JGRy",100,100,10
"33","BIC_kluster_frq",4,0.0062192999999912,23,-19,2811,0.3,"l06JGRy",100,100,10
"34","cal_kluster_frq",15,0.0094377000000095,23,-8,2811,0.3,"l06JGRy",100,100,10
"35","pam_kluster_frq",2,0.000269000000000233,23,-21,2811,0.3,"l06JGRy",100,100,10
"36","ap_kluster_frq",6,0.000236599999997998,23,-17,2811,0.3,"l06JGRy",100,100,10
"37","BIC.best",15,23.5730000000331,23,-8,2956,0.4,"GTs6HCW",100,100,10
"38","pamk.best",2,55.6790000000037,23,-21,2956,0.4,"GTs6HCW",100,100,10
"39","calinski.best",13,6.90399999998044,23,-10,2956,0.4,"GTs6HCW",100,100,10
"40","apclus.best",23,26.8850000000093,23,0,2956,0.4,"GTs6HCW",100,100,10
"41","BIC_kluster_mean",5,0.00528279999999795,23,-18,2956,0.4,"GTs6HCW",100,100,10
"42","cal_kluster_mean",15,0.00859720000000671,23,-8,2956,0.4,"GTs6HCW",100,100,10
"43","pam_kluster_mean",2,0.0002605000000156,23,-21,2956,0.4,"GTs6HCW",100,100,10
"44","ap_kluster_mean",6,0.000227700000006007,23,-17,2956,0.4,"GTs6HCW",100,100,10
"45","BIC_kluster_frq",4,0.00528279999999795,23,-19,2956,0.4,"GTs6HCW",100,100,10
"46","cal_kluster_frq",15,0.00859720000000671,23,-8,2956,0.4,"GTs6HCW",100,100,10
"47","pam_kluster_frq",2,0.0002605000000156,23,-21,2956,0.4,"GTs6HCW",100,100,10
"48","ap_kluster_frq",6,0.000227700000006007,23,-17,2956,0.4,"GTs6HCW",100,100,10
"49","BIC.best",15,27.5890000000363,23,-8,2866,0.5,"dm0yD8B",100,100,10
"50","pamk.best",2,36.7270000000135,23,-21,2866,0.5,"dm0yD8B",100,100,10
"51","calinski.best",13,6.30299999995623,23,-10,2866,0.5,"dm0yD8B",100,100,10
"52","apclus.best",23,29.774000000034,23,0,2866,0.5,"dm0yD8B",100,100,10
"53","BIC_kluster_mean",6,0.00565729999999749,23,-17,2866,0.5,"dm0yD8B",100,100,10
"54","cal_kluster_mean",15,0.00860710000000545,23,-8,2866,0.5,"dm0yD8B",100,100,10
"55","pam_kluster_mean",2,0.000250499999988824,23,-21,2866,0.5,"dm0yD8B",100,100,10
"56","ap_kluster_mean",6,0.000248700000002282,23,-17,2866,0.5,"dm0yD8B",100,100,10
"57","BIC_kluster_frq",4,0.00565729999999749,23,-19,2866,0.5,"dm0yD8B",100,100,10
"58","cal_kluster_frq",15,0.00860710000000545,23,-8,2866,0.5,"dm0yD8B",100,100,10
"59","pam_kluster_frq",2,0.000250499999988824,23,-21,2866,0.5,"dm0yD8B",100,100,10
"60","ap_kluster_frq",6,0.000248700000002282,23,-17,2866,0.5,"dm0yD8B",100,100,10
"61","BIC.best",15,16.5250000000233,23,-8,2754,0.6,"tJqLvHb",100,100,10
"62","pamk.best",2,40.6579999999958,23,-21,2754,0.6,"tJqLvHb",100,100,10
"63","calinski.best",13,6.46700000000419,23,-10,2754,0.6,"tJqLvHb",100,100,10
"64","apclus.best",23,25.3470000000088,23,0,2754,0.6,"tJqLvHb",100,100,10
"65","BIC_kluster_mean",7,0.00545620000000345,23,-16,2754,0.6,"tJqLvHb",100,100,10
"66","cal_kluster_mean",15,0.00941390000000829,23,-8,2754,0.6,"tJqLvHb",100,100,10
"67","pam_kluster_mean",2,0.000270399999979418,23,-21,2754,0.6,"tJqLvHb",100,100,10
"68","ap_kluster_mean",6,0.000236700000014389,23,-17,2754,0.6,"tJqLvHb",100,100,10
"69","BIC_kluster_frq",4,0.00545620000000345,23,-19,2754,0.6,"tJqLvHb",100,100,10
"70","cal_kluster_frq",15,0.00941390000000829,23,-8,2754,0.6,"tJqLvHb",100,100,10
"71","pam_kluster_frq",2,0.000270399999979418,23,-21,2754,0.6,"tJqLvHb",100,100,10
"72","ap_kluster_frq",6,0.000236700000014389,23,-17,2754,0.6,"tJqLvHb",100,100,10
"73","BIC.best",15,20.8410000000149,23,-8,2969,0.7,"OOAYIa2",100,100,10
"74","pamk.best",2,47.7970000000205,23,-21,2969,0.7,"OOAYIa2",100,100,10
"75","calinski.best",13,5.3289999999688,23,-10,2969,0.7,"OOAYIa2",100,100,10
"76","apclus.best",23,35.5120000000461,23,0,2969,0.7,"OOAYIa2",100,100,10
"77","BIC_kluster_mean",6,0.00557470000002068,23,-17,2969,0.7,"OOAYIa2",100,100,10
"78","cal_kluster_mean",15,0.00863540000000503,23,-8,2969,0.7,"OOAYIa2",100,100,10
"79","pam_kluster_mean",2,0.000258500000002095,23,-21,2969,0.7,"OOAYIa2",100,100,10
"80","ap_kluster_mean",6,0.000248200000013458,23,-17,2969,0.7,"OOAYIa2",100,100,10
"81","BIC_kluster_frq",4,0.00557470000002068,23,-19,2969,0.7,"OOAYIa2",100,100,10
"82","cal_kluster_frq",15,0.00863540000000503,23,-8,2969,0.7,"OOAYIa2",100,100,10
"83","pam_kluster_frq",2,0.000258500000002095,23,-21,2969,0.7,"OOAYIa2",100,100,10
"84","ap_kluster_frq",6,0.000248200000013458,23,-17,2969,0.7,"OOAYIa2",100,100,10
