"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"1","BIC.best",8,9.17200000000594,8,0,1158,0.1,"ROHQGAg",100,100,10
"2","pamk.best",8,6.36699999999837,8,0,1158,0.1,"ROHQGAg",100,100,10
"3","calinski.best",6,4.08400000000256,8,-2,1158,0.1,"ROHQGAg",100,100,10
"4","apclus.best",18,11.3579999999929,8,10,1158,0.1,"ROHQGAg",100,100,10
"5","BIC_kluster_mean",7,0.00416760000000213,8,-1,1158,0.1,"ROHQGAg",100,100,10
"6","cal_kluster_mean",13,0.00991000000000931,8,5,1158,0.1,"ROHQGAg",100,100,10
"7","pam_kluster_mean",8,0.000280499999999301,8,0,1158,0.1,"ROHQGAg",100,100,10
"8","ap_kluster_mean",8,0.000260500000001048,8,0,1158,0.1,"ROHQGAg",100,100,10
"9","BIC_kluster_frq",8,0.00416760000000213,8,0,1158,0.1,"ROHQGAg",100,100,10
"10","cal_kluster_frq",15,0.00991000000000931,8,7,1158,0.1,"ROHQGAg",100,100,10
"11","pam_kluster_frq",8,0.000280499999999301,8,0,1158,0.1,"ROHQGAg",100,100,10
"12","ap_kluster_frq",8,0.000260500000001048,8,0,1158,0.1,"ROHQGAg",100,100,10
"13","BIC.best",8,8.6140000000014,8,0,1087,0.2,"efnyvNk",100,100,10
"14","pamk.best",8,5.22100000001956,8,0,1087,0.2,"efnyvNk",100,100,10
"15","calinski.best",6,3.55499999999302,8,-2,1087,0.2,"efnyvNk",100,100,10
"16","apclus.best",14,10.3399999999965,8,6,1087,0.2,"efnyvNk",100,100,10
"17","BIC_kluster_mean",8,0.00364359999999579,8,0,1087,0.2,"efnyvNk",100,100,10
"18","cal_kluster_mean",11,0.00955280000001076,8,3,1087,0.2,"efnyvNk",100,100,10
"19","pam_kluster_mean",8,0.00026119999998773,8,0,1087,0.2,"efnyvNk",100,100,10
"20","ap_kluster_mean",8,0.00024440000000177,8,0,1087,0.2,"efnyvNk",100,100,10
"21","BIC_kluster_frq",8,0.00364359999999579,8,0,1087,0.2,"efnyvNk",100,100,10
"22","cal_kluster_frq",8,0.00955280000001076,8,0,1087,0.2,"efnyvNk",100,100,10
"23","pam_kluster_frq",8,0.00026119999998773,8,0,1087,0.2,"efnyvNk",100,100,10
"24","ap_kluster_frq",8,0.00024440000000177,8,0,1087,0.2,"efnyvNk",100,100,10
"25","BIC.best",8,4.92699999999604,8,0,927,0.3,"pfh8oM1",100,100,10
"26","pamk.best",8,3.77700000000186,8,0,927,0.3,"pfh8oM1",100,100,10
"27","calinski.best",6,2.59799999999814,8,-2,927,0.3,"pfh8oM1",100,100,10
"28","apclus.best",9,5.31399999998393,8,1,927,0.3,"pfh8oM1",100,100,10
"29","BIC_kluster_mean",9,0.00281989999999932,8,1,927,0.3,"pfh8oM1",100,100,10
"30","cal_kluster_mean",12,0.00932370000000228,8,4,927,0.3,"pfh8oM1",100,100,10
