"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"31","pam_kluster_mean",3,0.000257000000000062,29,-26,3735,0.3,"ErjiY1e",100,100,10
"32","ap_kluster_mean",6,0.000253099999999995,29,-23,3735,0.3,"ErjiY1e",100,100,10
"33","BIC_kluster_frq",4,0.0071291000000002,29,-25,3735,0.3,"ErjiY1e",100,100,10
"34","cal_kluster_frq",15,0.00914250000000047,29,-14,3735,0.3,"ErjiY1e",100,100,10
"35","pam_kluster_frq",3,0.000257000000000062,29,-26,3735,0.3,"ErjiY1e",100,100,10
"36","ap_kluster_frq",6,0.000253099999999995,29,-23,3735,0.3,"ErjiY1e",100,100,10
"37","BIC.best",15,38.5209999999997,29,-14,3644,0.4,"Kf8W2A5",100,100,10
"38","pamk.best",2,121.95,29,-27,3644,0.4,"Kf8W2A5",100,100,10
"39","calinski.best",7,10.0690000000004,29,-22,3644,0.4,"Kf8W2A5",100,100,10
"40","apclus.best",29,45.2910000000002,29,0,3644,0.4,"Kf8W2A5",100,100,10
"41","BIC_kluster_mean",6,0.00688390000000009,29,-23,3644,0.4,"Kf8W2A5",100,100,10
"42","cal_kluster_mean",15,0.00909149999999972,29,-14,3644,0.4,"Kf8W2A5",100,100,10
"43","pam_kluster_mean",2,0.000260399999999754,29,-27,3644,0.4,"Kf8W2A5",100,100,10
"44","ap_kluster_mean",5,0.000244100000000253,29,-24,3644,0.4,"Kf8W2A5",100,100,10
"45","BIC_kluster_frq",5,0.00688390000000009,29,-24,3644,0.4,"Kf8W2A5",100,100,10
"46","cal_kluster_frq",15,0.00909149999999972,29,-14,3644,0.4,"Kf8W2A5",100,100,10
"47","pam_kluster_frq",2,0.000260399999999754,29,-27,3644,0.4,"Kf8W2A5",100,100,10
"48","ap_kluster_frq",5,0.000244100000000253,29,-24,3644,0.4,"Kf8W2A5",100,100,10
"49","BIC.best",15,42.54,29,-14,3886,0.5,"rjREhwS",100,100,10
"50","pamk.best",2,109.566,29,-27,3886,0.5,"rjREhwS",100,100,10
"51","calinski.best",6,10.3230000000003,29,-23,3886,0.5,"rjREhwS",100,100,10
"52","apclus.best",29,52.6120000000001,29,0,3886,0.5,"rjREhwS",100,100,10
"53","BIC_kluster_mean",5,0.00671639999999988,29,-24,3886,0.5,"rjREhwS",100,100,10
"54","cal_kluster_mean",14,0.0097601999999999,29,-15,3886,0.5,"rjREhwS",100,100,10
"55","pam_kluster_mean",2,0.000254199999999764,29,-27,3886,0.5,"rjREhwS",100,100,10
"56","ap_kluster_mean",6,0.000260999999999876,29,-23,3886,0.5,"rjREhwS",100,100,10
"57","BIC_kluster_frq",4,0.00671639999999988,29,-25,3886,0.5,"rjREhwS",100,100,10
"58","cal_kluster_frq",15,0.0097601999999999,29,-14,3886,0.5,"rjREhwS",100,100,10
"59","pam_kluster_frq",2,0.000254199999999764,29,-27,3886,0.5,"rjREhwS",100,100,10
"60","ap_kluster_frq",6,0.000260999999999876,29,-23,3886,0.5,"rjREhwS",100,100,10
"61","BIC.best",15,35.3400000000001,29,-14,3519,0.6,"XL6EXCC",100,100,10
"62","pamk.best",2,48.5839999999989,29,-27,3519,0.6,"XL6EXCC",100,100,10
"63","calinski.best",13,7.21500000000015,29,-16,3519,0.6,"XL6EXCC",100,100,10
"64","apclus.best",29,62.6630000000005,29,0,3519,0.6,"XL6EXCC",100,100,10
"65","BIC_kluster_mean",5,0.00665030000000006,29,-24,3519,0.6,"XL6EXCC",100,100,10
"66","cal_kluster_mean",15,0.00877700000000004,29,-14,3519,0.6,"XL6EXCC",100,100,10
"67","pam_kluster_mean",3,0.000255900000000111,29,-26,3519,0.6,"XL6EXCC",100,100,10
"68","ap_kluster_mean",6,0.000235599999999613,29,-23,3519,0.6,"XL6EXCC",100,100,10
"69","BIC_kluster_frq",4,0.00665030000000006,29,-25,3519,0.6,"XL6EXCC",100,100,10
"70","cal_kluster_frq",15,0.00877700000000004,29,-14,3519,0.6,"XL6EXCC",100,100,10
"71","pam_kluster_frq",2,0.000255900000000111,29,-27,3519,0.6,"XL6EXCC",100,100,10
"72","ap_kluster_frq",6,0.000235599999999613,29,-23,3519,0.6,"XL6EXCC",100,100,10
"73","BIC.best",15,43.2250000000022,29,-14,3719,0.7,"T7RX6oS",100,100,10
"74","pamk.best",2,89.5579999999973,29,-27,3719,0.7,"T7RX6oS",100,100,10
"75","calinski.best",6,7.01599999999962,29,-23,3719,0.7,"T7RX6oS",100,100,10
"76","apclus.best",29,49.0330000000031,29,0,3719,0.7,"T7RX6oS",100,100,10
"77","BIC_kluster_mean",6,0.00654369999999981,29,-23,3719,0.7,"T7RX6oS",100,100,10
"78","cal_kluster_mean",14,0.0085114999999998,29,-15,3719,0.7,"T7RX6oS",100,100,10
"79","pam_kluster_mean",2,0.000252299999999741,29,-27,3719,0.7,"T7RX6oS",100,100,10
"80","ap_kluster_mean",6,0.000243499999999403,29,-23,3719,0.7,"T7RX6oS",100,100,10
"81","BIC_kluster_frq",4,0.00654369999999981,29,-25,3719,0.7,"T7RX6oS",100,100,10
"82","cal_kluster_frq",15,0.0085114999999998,29,-14,3719,0.7,"T7RX6oS",100,100,10
"83","pam_kluster_frq",2,0.000252299999999741,29,-27,3719,0.7,"T7RX6oS",100,100,10
"84","ap_kluster_frq",6,0.000243499999999403,29,-23,3719,0.7,"T7RX6oS",100,100,10
