"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"1","BIC.best",4,7.19199999999546,4,0,604,0.1,"UIUC1sy",100,100,10
"2","pamk.best",4,2.02199999999721,4,0,604,0.1,"UIUC1sy",100,100,10
"3","calinski.best",3,2.6079999999929,4,-1,604,0.1,"UIUC1sy",100,100,10
"4","apclus.best",15,1.80299999999988,4,11,604,0.1,"UIUC1sy",100,100,10
"5","BIC_kluster_mean",4,0.0051252999999997,4,0,604,0.1,"UIUC1sy",100,100,10
"6","cal_kluster_mean",14,0.010633699999997,4,10,604,0.1,"UIUC1sy",100,100,10
"7","pam_kluster_mean",4,0.000281099999997241,4,0,604,0.1,"UIUC1sy",100,100,10
"8","ap_kluster_mean",7,0.000272599999996601,4,3,604,0.1,"UIUC1sy",100,100,10
"9","BIC_kluster_frq",4,0.0051252999999997,4,0,604,0.1,"UIUC1sy",100,100,10
"10","cal_kluster_frq",15,0.010633699999997,4,11,604,0.1,"UIUC1sy",100,100,10
"11","pam_kluster_frq",4,0.000281099999997241,4,0,604,0.1,"UIUC1sy",100,100,10
"12","ap_kluster_frq",6,0.000272599999996601,4,2,604,0.1,"UIUC1sy",100,100,10
"13","BIC.best",4,6.47000000000116,4,0,581,0.2,"spYXTSC",100,100,10
"14","pamk.best",4,1.72999999999593,4,0,581,0.2,"spYXTSC",100,100,10
"15","calinski.best",2,2.00500000000466,4,-2,581,0.2,"spYXTSC",100,100,10
"16","apclus.best",11,1.95799999999872,4,7,581,0.2,"spYXTSC",100,100,10
"17","BIC_kluster_mean",4,0.00436980000000185,4,0,581,0.2,"spYXTSC",100,100,10
"18","cal_kluster_mean",9,0.00963219999999856,4,5,581,0.2,"spYXTSC",100,100,10
"19","pam_kluster_mean",4,0.000272099999999045,4,0,581,0.2,"spYXTSC",100,100,10
"20","ap_kluster_mean",5,0.000270200000000477,4,1,581,0.2,"spYXTSC",100,100,10
"21","BIC_kluster_frq",4,0.00436980000000185,4,0,581,0.2,"spYXTSC",100,100,10
"22","cal_kluster_frq",4,0.00963219999999856,4,0,581,0.2,"spYXTSC",100,100,10
"23","pam_kluster_frq",4,0.000272099999999045,4,0,581,0.2,"spYXTSC",100,100,10
"24","ap_kluster_frq",5,0.000270200000000477,4,1,581,0.2,"spYXTSC",100,100,10
"25","BIC.best",4,3.81900000000314,4,0,438,0.3,"HdJSG6J",100,100,10
"26","pamk.best",4,0.610000000000582,4,0,438,0.3,"HdJSG6J",100,100,10
"27","calinski.best",2,1.51299999999173,4,-2,438,0.3,"HdJSG6J",100,100,10
"28","apclus.best",9,0.521000000007916,4,5,438,0.3,"HdJSG6J",100,100,10
"29","BIC_kluster_mean",4,0.00412749999999942,4,0,438,0.3,"HdJSG6J",100,100,10
"30","cal_kluster_mean",5,0.00978620000000374,4,1,438,0.3,"HdJSG6J",100,100,10
"31","pam_kluster_mean",4,0.000242500000000291,4,0,438,0.3,"HdJSG6J",100,100,10
"32","ap_kluster_mean",4,0.000239599999997881,4,0,438,0.3,"HdJSG6J",100,100,10
