"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"1","BIC.best",14,34.6319999999978,25,-11,3098,0.1,"3hbYLjj",100,100,10
"2","pamk.best",2,95.0919999999969,25,-23,3098,0.1,"3hbYLjj",100,100,10
"3","calinski.best",5,11.8430000000008,25,-20,3098,0.1,"3hbYLjj",100,100,10
"4","apclus.best",25,58.3020000000033,25,0,3098,0.1,"3hbYLjj",100,100,10
"5","BIC_kluster_mean",4,0.00687190000000046,25,-21,3098,0.1,"3hbYLjj",100,100,10
"6","cal_kluster_mean",15,0.00927320000000182,25,-10,3098,0.1,"3hbYLjj",100,100,10
"7","pam_kluster_mean",2,0.000267299999999523,25,-23,3098,0.1,"3hbYLjj",100,100,10
"8","ap_kluster_mean",6,0.000244400000001042,25,-19,3098,0.1,"3hbYLjj",100,100,10
"9","BIC_kluster_frq",3,0.00687190000000046,25,-22,3098,0.1,"3hbYLjj",100,100,10
"10","cal_kluster_frq",15,0.00927320000000182,25,-10,3098,0.1,"3hbYLjj",100,100,10
"11","pam_kluster_frq",2,0.000267299999999523,25,-23,3098,0.1,"3hbYLjj",100,100,10
"12","ap_kluster_frq",6,0.000244400000001042,25,-19,3098,0.1,"3hbYLjj",100,100,10
"13","BIC.best",15,33.5169999999998,25,-10,3067,0.2,"lwpSKHM",100,100,10
"14","pamk.best",2,71.2900000000009,25,-23,3067,0.2,"lwpSKHM",100,100,10
"15","calinski.best",5,10.323000000004,25,-20,3067,0.2,"lwpSKHM",100,100,10
"16","apclus.best",25,78.6529999999984,25,0,3067,0.2,"lwpSKHM",100,100,10
"17","BIC_kluster_mean",4,0.00707590000000128,25,-21,3067,0.2,"lwpSKHM",100,100,10
"18","cal_kluster_mean",15,0.00914219999999987,25,-10,3067,0.2,"lwpSKHM",100,100,10
"19","pam_kluster_mean",2,0.000252899999998044,25,-23,3067,0.2,"lwpSKHM",100,100,10
"20","ap_kluster_mean",6,0.00024210000000021,25,-19,3067,0.2,"lwpSKHM",100,100,10
"21","BIC_kluster_frq",3,0.00707590000000128,25,-22,3067,0.2,"lwpSKHM",100,100,10
"22","cal_kluster_frq",15,0.00914219999999987,25,-10,3067,0.2,"lwpSKHM",100,100,10
"23","pam_kluster_frq",2,0.000252899999998044,25,-23,3067,0.2,"lwpSKHM",100,100,10
"24","ap_kluster_frq",6,0.00024210000000021,25,-19,3067,0.2,"lwpSKHM",100,100,10
"25","BIC.best",15,30.4689999999973,25,-10,2907,0.3,"KMKwuME",100,100,10
"26","pamk.best",2,65.1680000000051,25,-23,2907,0.3,"KMKwuME",100,100,10
"27","calinski.best",5,7.91100000000006,25,-20,2907,0.3,"KMKwuME",100,100,10
"28","apclus.best",25,44.4680000000008,25,0,2907,0.3,"KMKwuME",100,100,10
"29","BIC_kluster_mean",5,0.00661509999999907,25,-20,2907,0.3,"KMKwuME",100,100,10
"30","cal_kluster_mean",15,0.0089710000000021,25,-10,2907,0.3,"KMKwuME",100,100,10
"31","pam_kluster_mean",2,0.000248500000000058,25,-23,2907,0.3,"KMKwuME",100,100,10
"32","ap_kluster_mean",6,0.000257599999999365,25,-19,2907,0.3,"KMKwuME",100,100,10
"33","BIC_kluster_frq",4,0.00661509999999907,25,-21,2907,0.3,"KMKwuME",100,100,10
"34","cal_kluster_frq",15,0.0089710000000021,25,-10,2907,0.3,"KMKwuME",100,100,10
"35","pam_kluster_frq",2,0.000248500000000058,25,-23,2907,0.3,"KMKwuME",100,100,10
"36","ap_kluster_frq",6,0.000257599999999365,25,-19,2907,0.3,"KMKwuME",100,100,10
"37","BIC.best",15,30.086000000003,25,-10,3116,0.4,"eUBp1fv",100,100,10
"38","pamk.best",2,75.3410000000003,25,-23,3116,0.4,"eUBp1fv",100,100,10
