"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"48","ap_kluster_frq",6,0.000238699999998789,27,-21,3344,0.4,"U8zfB6e",100,100,10
"49","BIC.best",15,34.3600000000006,27,-12,3447,0.5,"fn5wzjE",100,100,10
"50","pamk.best",2,98.4000000000015,27,-25,3447,0.5,"fn5wzjE",100,100,10
"51","calinski.best",7,7.42499999999563,27,-20,3447,0.5,"fn5wzjE",100,100,10
"52","apclus.best",27,45.4670000000042,27,0,3447,0.5,"fn5wzjE",100,100,10
"53","BIC_kluster_mean",4,0.0061252000000015,27,-23,3447,0.5,"fn5wzjE",100,100,10
"54","cal_kluster_mean",15,0.00856329999999944,27,-12,3447,0.5,"fn5wzjE",100,100,10
"55","pam_kluster_mean",2,0.000259399999998277,27,-25,3447,0.5,"fn5wzjE",100,100,10
"56","ap_kluster_mean",6,0.000241300000002229,27,-21,3447,0.5,"fn5wzjE",100,100,10
"57","BIC_kluster_frq",3,0.0061252000000015,27,-24,3447,0.5,"fn5wzjE",100,100,10
"58","cal_kluster_frq",15,0.00856329999999944,27,-12,3447,0.5,"fn5wzjE",100,100,10
"59","pam_kluster_frq",2,0.000259399999998277,27,-25,3447,0.5,"fn5wzjE",100,100,10
"60","ap_kluster_frq",6,0.000241300000002229,27,-21,3447,0.5,"fn5wzjE",100,100,10
"61","BIC.best",15,31.1940000000031,27,-12,3141,0.6,"CZl0cpY",100,100,10
"62","pamk.best",2,90.7149999999965,27,-25,3141,0.6,"CZl0cpY",100,100,10
"63","calinski.best",7,7.78000000000611,27,-20,3141,0.6,"CZl0cpY",100,100,10
"64","apclus.best",27,56.4479999999967,27,0,3141,0.6,"CZl0cpY",100,100,10
"65","BIC_kluster_mean",6,0.00589960000000137,27,-21,3141,0.6,"CZl0cpY",100,100,10
"66","cal_kluster_mean",15,0.00934839999999822,27,-12,3141,0.6,"CZl0cpY",100,100,10
"67","pam_kluster_mean",2,0.0002683999999972,27,-25,3141,0.6,"CZl0cpY",100,100,10
"68","ap_kluster_mean",6,0.000231100000000151,27,-21,3141,0.6,"CZl0cpY",100,100,10
"69","BIC_kluster_frq",4,0.00589960000000137,27,-23,3141,0.6,"CZl0cpY",100,100,10
"70","cal_kluster_frq",15,0.00934839999999822,27,-12,3141,0.6,"CZl0cpY",100,100,10
"71","pam_kluster_frq",2,0.0002683999999972,27,-25,3141,0.6,"CZl0cpY",100,100,10
"72","ap_kluster_frq",6,0.000231100000000151,27,-21,3141,0.6,"CZl0cpY",100,100,10
"73","BIC.best",15,31.349000000002,27,-12,3116,0.7,"ZmCFM1f",100,100,10
"74","pamk.best",2,74.6039999999994,27,-25,3116,0.7,"ZmCFM1f",100,100,10
"75","calinski.best",13,6.03400000000693,27,-14,3116,0.7,"ZmCFM1f",100,100,10
"76","apclus.best",27,61.3329999999987,27,0,3116,0.7,"ZmCFM1f",100,100,10
"77","BIC_kluster_mean",6,0.006209399999999,27,-21,3116,0.7,"ZmCFM1f",100,100,10
"78","cal_kluster_mean",15,0.00889889999999796,27,-12,3116,0.7,"ZmCFM1f",100,100,10
"79","pam_kluster_mean",2,0.000263499999998749,27,-25,3116,0.7,"ZmCFM1f",100,100,10
"80","ap_kluster_mean",6,0.000234299999999348,27,-21,3116,0.7,"ZmCFM1f",100,100,10
"81","BIC_kluster_frq",4,0.006209399999999,27,-23,3116,0.7,"ZmCFM1f",100,100,10
"82","cal_kluster_frq",15,0.00889889999999796,27,-12,3116,0.7,"ZmCFM1f",100,100,10
"83","pam_kluster_frq",2,0.000263499999998749,27,-25,3116,0.7,"ZmCFM1f",100,100,10
"84","ap_kluster_frq",6,0.000234299999999348,27,-21,3116,0.7,"ZmCFM1f",100,100,10
